state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
RI,2014,total,26637,0.69,141544775,0.6,6820,2.8,7569448,1.04,415225,1.08,29254,0.65,33457,0.79,149114223,0.57
RI,2014,financial administration,499,0.62,2188841,1.2,40,3.83,57821,1.79,3164,2.06,518,0.53,539,0.64,2246662,1.17
RI,2014,other government administration,556,2.12,2503893,2.49,393,1.69,257349,1.23,9013,1.2,607,2.04,949,1.43,2761242,2.26
RI,2014,judicial and legal,84,0.33,356713,0.28,46,2.43,44345,4.32,1392,4.59,91,0.97,130,0.88,401058,0.54
RI,2014,police protection total,2511,1.64,14435187,1.72,190,2.04,182782,3.36,10378,3.17,2567,1.61,2701,1.53,14617969,1.7
RI,2014,police protection - officers,2054,1.99,12679720,1.94,16,0.01,26610,0.01,997,0.01,2059,1.99,2070,1.98,12706330,1.94
RI,2014,police protection - other,457,0.95,1755467,1.46,174,2.23,156172,3.93,9381,3.51,508,1.25,631,0.92,1911639,1.38
RI,2014,fire protection total,2044,1.34,11969861,1.28,306,1.46,167980,3.48,11360,3.27,2127,1.58,2350,1.18,12137841,1.27
RI,2014,fire protection - firefighters,1947,1.36,11556906,1.3,242,0.7,109793,1.53,7628,1.11,2006,1.5,2189,1.21,11666699,1.29
RI,2014,fire protection - other,97,7.78,412955,7.53,64,6.48,58187,9.64,3732,9.69,121,12.12,161,5.35,471142,6.71
RI,2014,corrections,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
RI,2014,highways,706,2.23,2941715,2.71,26,6.54,50403,5.52,2970,7.14,717,2.4,732,2.17,2992118,2.66
RI,2014,air transportation,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
RI,2014,water transport and terminals,2,0.01,5848,0.01,4,0.01,6703,0.01,392,0.01,4,0.01,6,0.01,12551,0.01
RI,2014,public welfare,98,0.79,383677,0.88,75,2.32,74667,2.07,5764,2.25,129,1.13,173,1.1,458344,0.81
RI,2014,health,62,1.26,281306,1.4,15,0.81,22756,0.87,1257,1.1,70,1.36,77,1.03,304062,1.29
RI,2014,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
RI,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2014,solid waste management,139,0.09,549444,0.09,7,4.82,9577,4.64,553,4.45,143,0.22,146,0.25,559021,0.12
RI,2014,sewerage,156,3.7,721247,4.3,2,0.01,1169,0.01,63,0.01,158,3.65,158,3.65,722416,4.29
RI,2014,parks and recreation,328,2.19,1342363,2.32,243,3.93,196247,5.38,15323,5.05,415,3.47,571,2.09,1538610,2.14
RI,2014,housing and community development,555,2.38,2309862,2.64,83,1.89,127273,1.42,8094,1.77,602,2.32,638,2.09,2437135,2.51
RI,2014,natural resources,5,0.01,19224,0.01,3,0.01,2249,0.01,123,0.01,8,0.01,8,0.01,21473,0.01
RI,2014,water transport and terminals,577,1.62,2649359,1.69,17,0.38,16942,0.6,704,0.96,583,1.61,594,1.58,2666301,1.68
RI,2014,electric power,18,0.01,97027,0.01,0,0.01,0,0.01,0,0.01,18,0.01,18,0.01,97027,0.01
RI,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
RI,2014,transit,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
RI,2014,education total,17604,0.99,96099182,0.81,4878,3.89,5902573,1.29,314133,1.36,19625,0.91,22482,1.15,102001755,0.77
RI,2014,education - elementary and secondary total,17604,0.99,96099182,0.81,4878,3.89,5902573,1.29,314133,1.36,19625,0.91,22482,1.15,102001755,0.77
RI,2014,education - elementary and secondary instructional,14687,1.15,85772463,0.89,3038,4.63,3941873,0.94,202622,0.81,15991,1.06,17725,1.24,89714336,0.85
RI,2014,education - elementary and secondary other,2917,1.49,10326719,1.48,1840,6.9,1960700,3.4,111511,3.54,3634,1.55,4757,2.82,12287419,1.35
RI,2014,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
RI,2014,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
RI,2014,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
RI,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2014,libraries,242,2.5,933202,1.89,339,2.63,326137,3.06,22960,3.1,375,2.74,581,1.86,1259339,1.61
RI,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2014,other and unallocable,451,4,1756824,5.06,153,9.79,122475,6.66,7582,9.21,497,4.41,604,3.88,1879299,4.75
SC,2014,total,167025,1.73,611518293,1.76,27565,1.95,30138625,1.48,1934906,1.58,178320,1.71,194590,1.51,641656918,1.68
SC,2014,financial administration,3290,2.12,12029448,1.79,215,0.95,255235,0.72,17671,1.07,3389,1.9,3505,1.99,12284683,1.75
SC,2014,other government administration,2439,1.6,9093789,1.26,1261,1.75,693888,1.77,41645,1.63,2679,1.73,3700,1.21,9787677,1.18
SC,2014,judicial and legal,3622,2.28,12781778,2.03,584,1.38,744473,1.69,44291,1.51,3869,2.28,4206,1.97,13526251,1.92
SC,2014,police protection total,11417,1.45,40834593,1.44,921,0.73,886257,0.56,64962,0.62,11796,1.46,12338,1.34,41720850,1.41
SC,2014,police protection - officers,9633,1.7,35202955,1.66,362,0.68,446892,0.64,29330,0.57,9800,1.73,9995,1.64,35649847,1.64
SC,2014,police protection - other,1784,1.3,5631638,1.08,559,1.13,439365,0.93,35632,1.04,1996,1.25,2343,1.03,6071003,1
SC,2014,fire protection total,5534,1.74,19760193,1.73,766,1.8,417279,2.36,36601,2.34,5749,1.81,6300,1.55,20177472,1.69
SC,2014,fire protection - firefighters,5003,1.92,17750742,1.92,718,1.92,377158,2.6,33618,2.54,5201,2,5721,1.7,18127900,1.88
SC,2014,fire protection - other,531,0.96,2009451,0.95,48,2.59,40121,1.91,2983,1.98,548,1.23,579,0.9,2049572,0.93
SC,2014,corrections,3370,2.41,10014260,1.93,72,0.68,85624,0.57,6594,0.65,3409,2.4,3442,2.36,10099884,1.91
SC,2014,highways,2446,1.94,7369584,1.7,107,1.63,137520,0.48,11533,0.63,2512,1.97,2553,1.86,7507104,1.67
SC,2014,air transportation,510,2.86,2067916,3.26,59,0.53,67635,0.47,5394,0.59,541,2.75,569,2.57,2135551,3.16
SC,2014,water transport and terminals,5,0.01,13618,0.01,0,0.01,0,0.01,0,0.01,5,0.01,5,0.01,13618,0.01
SC,2014,public welfare,389,0.76,1094166,0.68,97,3.43,99607,2.97,8746,3.22,441,1.31,486,0.92,1193773,0.67
SC,2014,health,2242,2.71,8096019,2.51,389,3.25,464402,2.88,33983,3.7,2439,2.79,2631,2.36,8560421,2.38
SC,2014,hospitals,20545,0.07,110703878,0.06,5399,0.08,11670890,0.06,498700,0.09,23389,0.07,25944,0.05,122374768,0.05
SC,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2014,solid waste management,2151,1.92,5725490,1.88,987,2.83,873621,2.01,90439,2.28,2671,2.19,3138,1.59,6599111,1.65
SC,2014,sewerage,2239,2.32,8340495,2.22,54,2.17,55612,0.74,3866,1.11,2260,2.32,2293,2.27,8396107,2.21
SC,2014,parks and recreation,2765,1.18,8827850,1.22,2532,1.02,1650411,1.02,161438,1.06,3694,1.26,5297,0.79,10478261,1.04
SC,2014,housing and community development,1127,3.15,4040452,2.95,106,0.82,93696,1.24,7779,1.27,1175,3.09,1233,2.88,4134148,2.88
SC,2014,natural resources,162,0.18,543342,0.14,39,0.01,37844,0.01,3274,0.01,184,0.16,201,0.15,581186,0.13
SC,2014,water transport and terminals,2837,2.36,10949148,2.24,110,1.17,81599,0.6,6571,0.65,2874,2.35,2947,2.27,11030747,2.22
SC,2014,electric power,282,1.97,1232036,1.88,1,0.01,2112,0.01,106,0.01,283,1.97,283,1.97,1234148,1.88
SC,2014,gas supply,369,2.12,1597016,2.04,9,0.01,15907,0.01,1080,0.01,375,2.08,378,2.07,1612923,2.02
SC,2014,transit,401,4.12,991375,3.8,177,8.5,166537,8.73,13996,8.9,482,4.59,578,3.86,1157912,3.49
SC,2014,education total,94325,3.04,321074504,3.34,12364,4.32,10448071,4.26,776690,3.9,98982,3.07,106689,2.74,331522575,3.23
SC,2014,education - elementary and secondary total,94325,3.04,321074504,3.34,12364,4.32,10448071,4.26,776690,3.9,98982,3.07,106689,2.74,331522575,3.23
SC,2014,education - elementary and secondary instructional,64862,4.12,249838265,4.16,8033,6.11,6398087,6.23,475720,5.62,67708,4.17,72895,3.73,256236352,4.06
SC,2014,education - elementary and secondary other,29463,3.55,71236239,3.69,4331,4.9,4049984,4.88,300970,4.74,31274,3.63,33794,3.16,75286223,3.51
SC,2014,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
SC,2014,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
SC,2014,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
SC,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2014,libraries,1450,0.91,4517271,0.77,870,0.99,760806,0.89,67738,0.94,1839,0.89,2320,0.68,5278077,0.67
SC,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2014,other and unallocable,3108,2.32,9820072,2,446,2.61,429599,1.59,31809,1.92,3283,2.38,3554,2.05,10249671,1.92
SD,2014,total,27456,0.75,93740145,0.66,15394,0.44,9410632,0.51,627367,0.61,31061,0.72,42850,0.51,103150777,0.6
SD,2014,financial administration,973,0.91,3409199,0.8,855,0.75,275161,0.34,21095,0.34,1070,0.89,1828,0.6,3684360,0.74
SD,2014,other government administration,482,0.19,1718171,0.14,4325,0.72,580045,1,31995,1.12,609,0.31,4807,0.65,2298216,0.27
SD,2014,judicial and legal,288,1.09,1308959,0.88,63,1.7,102167,2.07,4514,2.01,311,1.42,351,0.94,1411126,0.83
SD,2014,police protection total,1509,1.17,6344083,0.98,209,0.64,182669,0.91,12334,0.72,1578,1.21,1718,1.03,6526752,0.96
SD,2014,police protection - officers,1333,1.32,5739555,1.08,105,0.98,117309,1.37,7047,1.15,1372,1.39,1438,1.22,5856864,1.06
SD,2014,police protection - other,176,0.93,604528,0.8,104,0.83,65360,0.62,5287,0.69,206,0.89,280,0.66,669888,0.73
SD,2014,fire protection total,526,0,2248965,0,64,0.48,10322,0.4,792,0.12,530,0,590,0.05,2259287,0
SD,2014,fire protection - firefighters,504,0,2157205,0,40,0.76,8411,0.49,624,0.15,507,0,544,0.06,2165616,0
SD,2014,fire protection - other,22,0.01,91760,0.01,24,0.01,1911,0.01,168,0.01,23,0.01,46,0.01,93671,0.01
SD,2014,corrections,617,0.46,2159978,0.38,118,1.16,97066,1.54,7227,1.48,658,0.64,735,0.43,2257044,0.37
SD,2014,highways,1335,2.75,4678904,2.3,296,0.54,216200,0.61,16487,0.65,1423,2.67,1631,2.25,4895104,2.2
SD,2014,air transportation,71,0.01,242021,0.01,34,0.01,20715,0.01,1943,0.01,81,0.01,105,0.01,262736,0.01
SD,2014,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
SD,2014,public welfare,159,0.29,556969,0.25,156,0.48,173900,0.38,12118,0.32,228,0.32,315,0.28,730869,0.21
SD,2014,health,245,0.48,916495,0.31,397,1.46,283731,0.74,18634,0.77,351,0.63,642,0.92,1200226,0.3
SD,2014,hospitals,321,0.01,1283458,0.01,222,0.01,495118,0.01,18982,0.01,432,0.01,543,0.01,1778576,0.01
SD,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,2014,solid waste management,240,0.03,850077,0.03,116,2.04,67341,0.82,6036,0.7,271,0.08,356,0.67,917418,0.07
SD,2014,sewerage,251,0.46,1018053,0.37,114,0.65,42641,0.51,2538,0.53,257,0.47,365,0.37,1060694,0.35
SD,2014,parks and recreation,442,0.02,1670646,0.01,1204,0.14,586330,0.17,56323,0.16,760,0.06,1646,0.1,2256976,0.04
SD,2014,housing and community development,134,0.26,435892,0.21,74,0.68,58049,0.79,4145,0.65,157,0.3,208,0.29,493941,0.21
SD,2014,natural resources,182,1.97,510695,1.87,196,1.62,54950,1.57,5329,1.01,212,1.88,378,1.26,565645,1.7
SD,2014,water transport and terminals,365,0.39,1441877,0.3,108,0.39,42725,0.25,3138,0.22,380,0.38,473,0.32,1484602,0.29
SD,2014,electric power,161,0.21,849712,0.18,23,0.02,20320,0.02,1283,0.03,168,0.2,184,0.19,870032,0.17
SD,2014,gas supply,14,0.01,81233,0.01,4,0.01,2614,0.01,161,0.01,15,0.01,18,0.01,83847,0.01
SD,2014,transit,55,0.01,156513,0.01,51,0.05,42318,0.03,3590,0.01,75,0.01,106,0.02,198831,0.01
SD,2014,education total,18106,1.11,58525178,1.04,5980,0.94,5645405,0.83,361553,1.04,20299,1.08,24086,0.87,64170583,0.95
SD,2014,education - elementary and secondary total,17695,1.14,56545862,1.08,5599,1.01,5155139,0.91,328984,1.14,19692,1.11,23294,0.9,61701001,0.99
SD,2014,education - elementary and secondary instructional,13617,1.41,46362504,1.26,3041,1.39,2847110,1.27,168904,1.65,14651,1.4,16658,1.18,49209614,1.19
SD,2014,education - elementary and secondary other,4078,1.53,10183358,1.62,2558,1.47,2308029,1.3,160080,1.58,5041,1.47,6636,1.1,12491387,1.34
SD,2014,education - higher education total,411,0.01,1979316,0.01,381,0.01,490266,0.01,32569,0.01,607,0.01,792,0.01,2469582,0.01
SD,2014,education - higher education instructional,205,0.01,1120331,0.01,84,0.01,147968,0.01,5601,0.01,238,0.01,289,0.01,1268299,0.01
SD,2014,education - higher education other,206,0.01,858985,0.01,297,0.01,342298,0.01,26968,0.01,369,0.01,503,0.01,1201283,0.01
SD,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,2014,libraries,236,0.11,778423,0.08,295,1.2,162763,1.01,16120,0.98,333,0.42,531,0.67,941186,0.19
SD,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,2014,other and unallocable,744,0.51,2554644,0.39,490,3.02,248082,1.14,21030,1.23,863,0.58,1234,1.24,2802726,0.37
TN,2014,total,224269,0.75,808741903,0.75,44441,1,45801061,0.74,3200724,0.92,242789,0.74,268710,0.65,854542964,0.71
TN,2014,financial administration,4094,1.92,15328176,1.61,460,0.9,510076,0.98,36303,0.92,4303,1.86,4554,1.73,15838252,1.55
TN,2014,other government administration,4026,2.77,13907618,2.05,2826,2.76,1701402,4.01,90646,3.03,4534,2.66,6852,1.99,15609020,1.87
TN,2014,judicial and legal,4536,1.86,17560782,1.46,745,1.07,856343,0.91,52529,1.2,4824,1.94,5281,1.6,18417125,1.39
TN,2014,police protection total,18155,1.27,69020738,1.26,1761,1.03,1821090,0.9,137842,1.3,18925,1.24,19916,1.17,70841828,1.23
TN,2014,police protection - officers,15205,1.46,59807292,1.43,533,1.52,487047,1.54,38679,1.74,15417,1.44,15738,1.41,60294339,1.42
TN,2014,police protection - other,2950,2.23,9213446,1.82,1228,1.32,1334043,1.1,99163,1.68,3508,2.2,4178,1.62,10547489,1.6
TN,2014,fire protection total,7406,1.69,31388259,1.6,1174,0.97,326421,0.94,30940,1.48,7573,1.67,8580,1.47,31714680,1.58
TN,2014,fire protection - firefighters,7012,1.78,29808640,1.68,1105,1.03,271907,1.09,27045,1.68,7157,1.77,8117,1.55,30080547,1.66
TN,2014,fire protection - other,394,2.35,1579619,2.61,69,0.73,54514,1.41,3895,1.69,416,2.52,463,2.01,1634133,2.52
TN,2014,corrections,5237,1.94,15449844,1.68,371,5.83,390865,3.52,29602,4.24,5403,1.97,5608,1.86,15840709,1.64
TN,2014,highways,6360,2.66,18840503,2.48,332,2.03,385796,2.07,32974,1.89,6550,2.72,6692,2.53,19226299,2.43
TN,2014,air transportation,853,0.46,4253274,0.49,149,2,188586,1.7,15646,1.68,943,0.62,1002,0.49,4441860,0.48
TN,2014,water transport and terminals,6,0.01,30843,0.01,2,0.01,571,0.01,22,0.01,6,0.01,8,0.01,31414,0.01
TN,2014,public welfare,1606,3.61,4458262,2.84,285,7.76,331607,11.5,28070,11.25,1773,6.8,1891,3.29,4789869,2.76
TN,2014,health,3930,3.04,13112606,2.63,945,2.94,1377753,2.77,94095,3.07,4465,3.05,4875,2.51,14490359,2.4
TN,2014,hospitals,18442,0.12,84455455,0.09,4750,0.14,10017982,0.09,511935,0.1,21376,0.11,23192,0.1,94473437,0.08
TN,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,2014,solid waste management,3034,1.97,8668332,1.88,1119,2.85,1156714,1.96,110479,2.6,3680,2.19,4153,1.63,9825046,1.67
TN,2014,sewerage,2369,0.85,9004126,0.79,71,0.03,80251,0.05,6129,0.03,2406,0.84,2440,0.82,9084377,0.78
TN,2014,parks and recreation,2597,1.75,8436355,1.79,3430,1.89,2764934,1.49,247813,1.66,4006,1.81,6027,1.31,11201289,1.4
TN,2014,housing and community development,1960,1.37,7484477,1.21,147,2.62,183937,1.71,13029,1.98,2040,1.39,2107,1.29,7668414,1.18
TN,2014,natural resources,320,3.51,965132,3.35,109,2.26,77897,1.33,7420,1.24,363,3.79,429,2.68,1043029,3.1
TN,2014,water transport and terminals,4569,1.17,18294269,1.14,536,1.15,465366,0.54,29895,0.74,4741,1.16,5105,1.06,18759635,1.11
TN,2014,electric power,5638,2.13,34362424,1.74,131,1.81,194626,1.52,12678,2.18,5717,2.13,5769,2.08,34557050,1.73
TN,2014,gas supply,1997,1.83,9424813,1.84,80,0.16,97542,0.15,6276,0.14,2036,1.8,2077,1.76,9522355,1.82
TN,2014,transit,853,0.58,3170679,0.53,149,1.02,172465,1.42,13733,1.41,935,0.64,1002,0.52,3343144,0.51
TN,2014,education total,121446,1.34,404960224,1.45,23429,1.83,21475123,1.49,1579589,1.8,130717,1.33,144875,1.16,426435347,1.38
TN,2014,education - elementary and secondary total,121446,1.34,404960224,1.45,23429,1.83,21475123,1.49,1579589,1.8,130717,1.33,144875,1.16,426435347,1.38
TN,2014,education - elementary and secondary instructional,90946,1.7,338402936,1.7,13686,2.72,11192886,2.16,869450,2.67,95845,1.72,104632,1.52,349595822,1.65
TN,2014,education - elementary and secondary other,30500,1.58,66557288,1.67,9743,2.17,10282237,2.06,710139,2.3,34872,1.5,40243,1.31,76839525,1.47
TN,2014,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
TN,2014,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
TN,2014,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
TN,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,2014,libraries,1116,1.27,3374904,1.23,664,3.63,547470,3.64,54241,3.64,1421,1.74,1780,1.57,3922374,1.17
TN,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,2014,other and unallocable,3719,2.99,12789808,2.67,776,1.83,676244,1.28,58838,1.32,4052,2.92,4495,2.5,13466052,2.53
TX,2014,total,1066575,0.36,4105766111,0.35,181072,0.35,169864258,0.29,11005385,0.33,1129705,0.36,1247647,0.31,4275630369,0.34
TX,2014,financial administration,16986,0.69,72497912,0.62,691,0.48,882754,0.36,66757,0.41,17368,0.69,17677,0.66,73380666,0.61
TX,2014,other government administration,13027,0.78,56973655,0.67,2724,0.45,1981525,0.29,140857,0.28,13794,0.75,15751,0.65,58955180,0.65
TX,2014,judicial and legal,21335,0.74,98187914,0.6,2521,0.32,2782229,0.3,151043,0.38,22179,0.7,23856,0.66,100970143,0.58
TX,2014,police protection total,66215,0.53,334884634,0.48,3303,0.38,3117287,0.26,209171,0.33,67395,0.53,69518,0.51,338001921,0.48
TX,2014,police protection - officers,50786,0.67,276875893,0.58,1089,0.28,1597388,0.26,83486,0.32,51276,0.67,51875,0.66,278473281,0.57
TX,2014,police protection - other,15429,0.57,58008741,0.49,2214,0.54,1519899,0.45,125685,0.5,16119,0.59,17643,0.51,59528640,0.48
TX,2014,fire protection total,26428,0.75,154832899,0.68,1973,0.58,1379686,0.89,101700,1.04,27024,0.79,28401,0.7,156212585,0.68
TX,2014,fire protection - firefighters,24674,0.8,147191579,0.71,1762,0.63,1192319,0.97,90128,1.14,25210,0.84,26436,0.75,148383898,0.71
TX,2014,fire protection - other,1754,1.55,7641320,1.71,211,1.35,187367,2.04,11572,2.03,1814,1.81,1965,1.39,7828687,1.67
TX,2014,corrections,27873,0.89,97506895,0.82,939,1.04,1064126,1.25,80271,1.01,28334,0.88,28812,0.86,98571021,0.82
TX,2014,highways,19699,0.73,68190751,0.68,808,0.62,877752,0.88,77537,0.69,20169,0.73,20507,0.7,69068503,0.67
TX,2014,air transportation,4996,0.22,22867130,0.14,184,0.71,219778,0.45,18372,0.48,5100,0.23,5180,0.21,23086908,0.14
TX,2014,water transport and terminals,1067,0.01,6317544,0.01,51,0.01,43410,0.01,2528,0.01,1081,0.01,1118,0.01,6360954,0.01
TX,2014,public welfare,3857,0.11,12513373,0.1,547,2.27,508748,2.25,46267,2.75,4127,0.3,4404,0.3,13022121,0.13
TX,2014,health,24486,0.6,88731853,0.58,3411,0.83,5793498,0.55,339885,0.62,26415,0.59,27897,0.53,94525351,0.55
TX,2014,hospitals,51199,0.59,243359493,0.47,8028,0.83,17596786,0.6,712537,0.82,55260,0.6,59227,0.52,260956279,0.44
TX,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,2014,solid waste management,6319,0.55,20492122,0.47,402,1.29,417572,1.56,37016,1.72,6522,0.67,6721,0.53,20909694,0.46
TX,2014,sewerage,7757,0.46,29482438,0.48,641,0,372194,0,24708,0,7878,0.45,8398,0.43,29854632,0.47
TX,2014,parks and recreation,13231,0.93,42203605,0.92,7919,1.37,5770546,1.36,553204,1.31,16370,1.06,21150,0.77,47974151,0.83
TX,2014,housing and community development,5839,1.06,20699677,0.74,721,0.46,872699,0.52,53510,0.65,6148,1.05,6560,0.95,21572376,0.71
TX,2014,natural resources,3537,0.53,12170792,0.47,832,0.08,654757,0.08,50515,0.1,3828,0.55,4369,0.43,12825549,0.44
TX,2014,water transport and terminals,15804,0.45,61075707,0.53,1274,0.08,867093,0.12,58662,0.12,16114,0.44,17078,0.41,61942800,0.53
TX,2014,electric power,8088,0.05,48635193,0.03,205,0.01,480579,0.01,19960,0.01,8204,0.05,8293,0.05,49115772,0.03
TX,2014,gas supply,637,0.24,3094609,0.21,12,0.01,16172,0.01,1461,0.01,647,0.24,649,0.24,3110781,0.21
TX,2014,transit,10794,0.48,48990662,0.29,1092,0.58,1809042,0.43,120301,0.51,11479,0.47,11886,0.44,50799704,0.28
TX,2014,education total,695044,0.55,2478598515,0.57,136928,0.45,117731612,0.39,7744965,0.45,739655,0.54,831972,0.46,2596330127,0.54
TX,2014,education - elementary and secondary total,662140,0.57,2330000614,0.6,98733,0.54,83579872,0.49,6101567,0.52,697318,0.57,760873,0.5,2413580486,0.58
TX,2014,education - elementary and secondary instructional,453791,0.74,1805620402,0.74,61958,0.71,49197305,0.55,3556528,0.64,474240,0.74,515749,0.66,1854817707,0.72
TX,2014,education - elementary and secondary other,208349,0.82,524380212,0.79,36775,0.85,34382567,0.88,2545039,0.86,223078,0.82,245124,0.71,558762779,0.74
TX,2014,education - higher education total,32904,1.06,148597901,0.97,38195,0.8,34151740,0.66,1643398,0.86,42337,1,71099,0.65,182749641,0.8
TX,2014,education - higher education instructional,11890,1.65,67721479,1.54,21743,0.8,24581269,0.69,751951,0.68,16201,1.38,33633,0.78,92302748,1.14
TX,2014,education - higher education other,21014,1.37,80876422,1.24,16452,1.54,9570471,1.56,891447,1.47,26136,1.38,37466,1.02,90446893,1.12
TX,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,2014,libraries,5158,0.87,17112889,0.81,2370,0.84,2378895,0.92,210492,0.89,6350,0.87,7528,0.65,19491784,0.72
TX,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,2014,other and unallocable,17199,0.58,66345849,0.55,3496,0.63,2245518,0.74,183666,0.83,18264,0.6,20695,0.5,68591367,0.53
UT,2014,total,69901,1.86,282951291,1.84,48931,2.27,39716027,2.54,2859777,2.61,86347,1.93,118832,1.44,322667318,1.64
UT,2014,financial administration,1599,2.39,7441571,2.37,381,0.84,439940,1.12,30394,1.25,1764,2.03,1980,1.94,7881511,2.24
UT,2014,other government administration,1879,2.76,8965123,2.34,1454,2.03,894060,2.13,46197,2.12,2133,2.91,3333,1.79,9859183,2.14
UT,2014,judicial and legal,1325,2.56,6463026,2.42,346,1.71,481027,1.77,25064,1.74,1467,2.53,1671,2.06,6944053,2.26
UT,2014,police protection total,4751,1.21,22152466,1.3,1639,1.83,992623,1.66,81556,1.8,5213,1.14,6390,1.01,23145089,1.24
UT,2014,police protection - officers,3786,1.49,18510991,1.54,223,6.21,156892,6,10006,7.04,3841,1.49,4009,1.45,18667883,1.53
UT,2014,police protection - other,965,0.96,3641475,0.75,1416,1.88,835731,1.62,71550,1.8,1372,1.26,2381,1.18,4477206,0.68
UT,2014,fire protection total,2148,0.9,11966885,0.53,1539,2.98,964816,3.35,75601,3.8,2580,1.39,3687,1.35,12931701,0.55
UT,2014,fire protection - firefighters,1959,0.99,10984583,0.57,1397,3.27,876155,3.69,69183,4.15,2353,1.52,3356,1.48,11860738,0.6
UT,2014,fire protection - other,189,0.59,982302,0.57,142,3.1,88661,1.16,6418,1.95,227,0.82,331,1.37,1070963,0.53
UT,2014,corrections,2142,1.77,8220603,1.59,89,0.9,105502,0.29,6299,0.35,2179,1.75,2231,1.7,8326105,1.57
UT,2014,highways,1603,3.09,6521608,2.85,188,0.81,207054,2.35,15752,1.62,1686,2.71,1791,2.76,6728662,2.77
UT,2014,air transportation,542,0.04,2675233,0.04,36,8.34,45636,4.83,3040,6.27,560,0.23,578,0.52,2720869,0.09
UT,2014,water transport and terminals,1,0.01,2686,0.01,0,0.01,0,0.01,0,0.01,1,0.01,1,0.01,2686,0.01
UT,2014,public welfare,421,1.26,1400657,0.85,532,2.21,463078,2.37,37894,2.4,635,1.85,953,1.35,1863735,0.87
UT,2014,health,2688,2.72,10857315,2.6,1738,2.31,1832794,2.05,122937,2.45,3388,3.09,4426,1.88,12690109,2.25
UT,2014,hospitals,350,14.49,1379904,14.06,183,15.98,249122,15.38,13405,15.2,426,14.52,533,10.99,1629026,12.14
UT,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,2014,solid waste management,600,2.4,2149983,2.57,114,4.35,120300,7.67,9221,7.94,651,3.3,714,2.13,2270283,2.46
