state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
MN,financial administration,3934,4.75,10010090,3.71,3582,4.95,1945,17.63,9404312,3.81,605778,7.45,62730,7.3,1993
MN,other government administration,4725,5.88,12173115,3.96,4125,6.37,7447,13.6,10894513,3.8,1278602,10.75,106854,10.38,1993
MN,judicial and legal,3136,3.79,9065710,2.89,2820,3.87,579,8.18,8381732,3.02,683978,6.85,57621,9.44,1993
MN,police protection - officers,6466,2.52,21675271,1.79,6258,2.25,628,20.38,21336450,1.7,338821,17.85,36821,19.74,1993
MN,police protection - other,2034,4.71,4470851,3.74,1744,4.36,533,9.61,4008539,3.61,462312,9.3,51036,11.51,1993
MN,fire protection - firefighters,2075,4.66,7158813,2.77,1690,2.65,4905,30.63,6633788,2.19,525025,24.37,68579,21.46,1993
MN,fire protection - other,141,1.49,403490,1.05,122,0,47,14.56,364864,0,38626,7.23,3379,7.66,1993
MN,corrections,3281,3.22,9064037,2.18,2943,3.22,765,7.42,8451103,2.13,612934,5.19,58829,7.09,1993
MN,streets and highways,7264,4.1,19134760,3.24,6793,4.14,1298,19.07,18366715,3.26,768045,8.28,83866,10.52,1993
MN,air transportation,426,0.7,1531443,0.46,405,0.7,37,4.74,1462113,0.47,69330,2.65,3666,5.74,1993
MN,water transport and terminals,47,0,149483,0,46,0,1,0,147749,0,1734,0,135,0,1993
MN,public welfare,10561,5.69,24336324,4.09,9273,4.93,1873,19.54,22108021,3.61,2228303,14.47,224633,21.15,1993
MN,health,3315,5.58,7612852,3.94,2024,6.32,3434,32.55,5362630,5.02,2250222,6.73,233113,10.34,1993
MN,hospitals,11213,5.12,28499275,3.37,6949,5.25,7140,5.22,17919688,4.06,10579587,4.02,750715,6.98,1993
MN,solid waste management,967,7.51,2348353,6.47,883,7.2,160,14.95,2224928,6.4,123425,14.99,15186,17.18,1993
MN,sewerage,1053,3.92,2827733,3.72,976,3.58,214,29.45,2744168,3.71,83565,31.58,13715,28.44,1993
MN,parks and recreation,3982,1.74,9099201,1.35,2691,1.72,4180,4.6,7354435,1.38,1744766,2.32,228666,2.87,1993
MN,housing and community development,1966,2.16,5213338,1.21,1849,3.89,423,36.71,4957179,2.8,256159,21.44,19900,15.38,1993
MN,natural resources,592,6.83,1154000,5.01,539,11.81,303,33.75,1082726,4.67,71274,24.95,7729,26.51,1993
MN,water transport and terminals,1774,6.94,4685627,3.77,1601,5.14,321,24.93,4408917,3.4,276710,19.35,30818,32.52,1993
MN,electric power,941,13.56,2657990,8.34,860,9.4,247,57.23,2560994,7.4,96996,69.07,14294,74.74,1993
MN,gas supply,155,0,433407,0,152,0,5,0,429414,0,3993,0,569,0,1993
MN,transit,296,3.97,675282,1.76,237,0.95,106,29.51,603157,0.62,72125,17.55,10305,19.89,1993
MN,education - elementary and secondary instructional,67844,2.04,198604299,1.71,57672,1.95,22007,6.26,179667378,1.72,18936921,5.94,1746331,7.55,1993
MN,education - elementary and secondary other,27501,2.91,53262006,3.01,19028,3.18,19922,5.26,41273235,3.12,11988771,5.85,1448032,5.51,1993
MN,education - higher education instructional,1785,0,5584388,0,1608,0,559,0,5054934,0,529454,0,29424,0,1993
MN,education - higher education other,1288,0,2805034,0,952,0,958,0,2324664,0,480370,0,56435,0,1993
MN,libraries,2248,3.48,4745068,3.07,1479,3.88,2008,6.95,3470406,2.85,1274662,6.24,136464,5.91,1993
MN,other and unallocable,5511,13.7,12242577,11.56,4403,15.04,5981,16.66,10744870,12.25,1497707,14.2,194609,14.76,1993
MS,total,106733,1.2,172414255,1.1,99952,1.34,19847,3.93,163327947,1.15,9086308,2.97,1188583,4.12,1993
MS,financial administration,1905,4.97,3113301,4.58,1859,4.89,152,41.74,3050554,4.4,62747,32.78,8284,18.98,1993
MS,other government administration,1609,6.11,2984885,5.86,1446,6.66,1451,23.92,2611933,5.98,372952,18.42,29298,13.66,1993
MS,judicial and legal,1698,4.36,2932422,3.38,1587,4.61,481,15.69,2707395,3.62,225027,9.69,19852,17.74,1993
MS,police protection - officers,4020,4.28,7416476,3.71,3876,3.89,475,19.77,7244260,3.53,172216,25.11,25715,22.71,1993
MS,police protection - other,1494,6.01,1956278,5.62,1239,5.3,616,11.93,1669199,5.17,287079,14.34,45088,18.85,1993
MS,fire protection - firefighters,2267,2.71,4535234,2.04,2234,2.76,409,31.6,4495554,2.02,39680,23.71,6084,25.84,1993
MS,fire protection - other,87,1.16,168590,0.62,77,0,68,17.46,150711,0,17879,7.9,1850,13.56,1993
MS,corrections,810,13.95,1053322,9.82,701,8.93,218,48.67,927670,5.11,125652,48.88,19292,50.19,1993
MS,streets and highways,4471,3.5,5704335,2.86,4326,3.37,294,14.08,5509093,2.81,195242,8.47,25462,11.97,1993
MS,air transportation,87,2.43,127638,1.38,81,1.65,14,13.51,122266,0.67,5372,18.66,1234,15.33,1993
MS,water transport and terminals,167,1.47,250066,1.53,158,1.56,16,0,240506,1.59,9560,0,1675,0,1993
MS,public welfare,266,6.61,317055,5.31,243,6.76,53,16.92,291727,5.68,25328,12.09,4004,15.74,1993
MS,health,323,25.31,415947,21.91,281,27.13,95,8.41,355966,22.42,59981,13.71,8080,14.22,1993
MS,hospitals,11736,4.77,22414498,4.17,10335,4.94,2570,5.48,19857636,4.33,2556862,3.53,248238,4.42,1993
MS,solid waste management,994,7.11,1121195,6.22,954,7.29,81,16.81,1078830,6.43,42365,17.83,7096,19.27,1993
MS,sewerage,589,7.58,879781,8.18,545,8.19,53,0,795644,9.05,84137,0,7785,0,1993
MS,parks and recreation,765,3.09,1039757,2.86,642,3.57,349,2.19,880033,3.26,159724,1.88,21935,2.11,1993
MS,housing and community development,826,1.65,1338530,1.7,795,1.7,62,17.26,1302553,1.6,35977,13.99,5531,10.46,1993
MS,natural resources,396,7.94,559626,7.56,280,6.43,431,20.31,413412,5.25,146214,21.71,26728,25.62,1993
MS,water transport and terminals,1377,9.35,2079847,7.39,1309,9.83,151,34.01,1976932,7.48,102915,6.56,12029,7.96,1993
MS,electric power,466,3.64,889347,1.42,450,3.39,30,59.08,874472,1.43,14875,53.24,2836,59.06,1993
MS,gas supply,276,10.63,397896,13.05,274,10.59,16,0,395206,13.07,2690,0,341,0,1993
MS,transit,117,0,149862,0,114,0,10,0,143069,0,6793,0,572,0,1993
MS,education - elementary and secondary instructional,44779,2.15,78367338,1.92,43951,2.23,3247,8.54,77493103,1.93,874235,8.13,143142,8.77,1993
MS,education - elementary and secondary other,18120,2.53,18700181,2.26,16234,3.93,4870,11.3,16791113,3.19,1909068,11.07,325345,13.06,1993
MS,education - higher education instructional,2452,0,6339020,0,2056,0,1233,0,5496911,0,842109,0,66847,0,1993
MS,education - higher education other,2517,0,4227024,0,2022,0,1657,0,3813574,0,413450,0,82472,0,1993
MS,libraries,191,10.77,277449,15.59,128,16.02,168,5.8,207374,19.61,70075,6.97,11218,2.35,1993
MS,other and unallocable,1928,12.09,2657355,10.2,1755,12.92,577,26.99,2431251,10.79,226104,9.44,30550,11.16,1993
MO,total,176519,1.33,373202978,1.02,161296,1.36,43382,2.87,351305748,1.03,21897230,2.48,2700137,2.64,1993
MO,financial administration,3770,7.26,6967351,6.54,3562,7.16,899,29.54,6683621,6.55,283730,23.3,37017,24.42,1993
MO,other government administration,3022,9.17,5632376,6.77,2705,9.71,2675,19.89,5077921,6.7,554455,18.43,55787,19.2,1993
MO,judicial and legal,2759,5.3,6045625,3.99,2578,5.36,783,23.61,5620907,4.04,424718,20.77,32236,21.91,1993
MO,police protection - officers,9549,4.31,23879542,2.97,9329,4.27,607,22.08,23637602,2.96,241940,26.74,38724,28.95,1993
MO,police protection - other,3634,3.59,5951095,2.44,3391,3.93,727,21.33,5646985,2.31,304110,20.51,43047,21.19,1993
MO,fire protection - firefighters,4179,6.54,11825937,8.15,4083,6.52,597,28.74,11758244,8.19,67693,35.64,10725,22.53,1993
MO,fire protection - other,166,38.53,387677,33.25,163,39.27,9,43.99,383169,33.56,4508,33.67,590,34.95,1993
MO,corrections,2094,6.85,3730030,4.41,2014,7.09,229,21.74,3629607,4.42,100423,20.74,14385,24.35,1993
MO,streets and highways,6673,8.52,11560553,4.95,6463,8.81,612,18.25,11301841,5.06,258712,13.29,35387,15.61,1993
MO,air transportation,1060,0.67,2535522,0.35,1026,0.5,57,14.42,2495827,0.33,39695,4.1,6081,10.39,1993
MO,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
MO,public welfare,1461,65.92,1664792,55.97,1295,69.68,372,38.32,1469832,58.48,194960,40.27,28447,43.19,1993
MO,health,3728,31.08,6742222,21.5,3263,30.18,1058,25.02,6136978,22.15,605244,24.92,179660,12.19,1993
MO,hospitals,8406,5.45,16271225,5.47,7369,5.73,1950,11.34,14550759,5.77,1720466,11.68,184950,12.44,1993
MO,solid waste management,757,4.86,1335887,5,703,4.97,81,6.77,1257471,5.07,78416,2.98,9567,3.84,1993
MO,sewerage,2483,4.68,6162226,2.88,2451,4.72,137,73.24,6122017,2.88,40209,30.14,5437,32.57,1993
MO,parks and recreation,3030,3.54,5123760,3.82,2317,2.69,1999,11.63,4292360,2.91,831400,15.19,125816,9.41,1993
MO,housing and community development,1607,13.36,2905875,9.04,1526,14.05,163,12.34,2798486,9.36,107389,10.22,14519,10.41,1993
MO,natural resources,191,0.19,393526,0.68,104,0.36,108,1,268750,1.01,124776,0.06,15534,0.09,1993
MO,water transport and terminals,2919,5.95,5628563,3.95,2764,5.71,675,20.56,5425733,3.89,202830,18.34,26758,21.87,1993
MO,electric power,1735,3.75,4564829,2.32,1695,3.64,73,34.32,4476099,2.27,88730,16.21,7107,26.23,1993
MO,gas supply,223,13.45,567747,8,223,13.46,0,0,567747,7.88,0,0,0,0,1993
MO,transit,2776,0.04,7560061,0.02,2553,0.02,337,0,6969923,0.01,590138,0,38600,0,1993
MO,education - elementary and secondary instructional,69151,1.69,168593129,1.51,65866,1.7,10895,5.26,163662776,1.5,4930353,5.02,540982,5.78,1993
MO,education - elementary and secondary other,29214,2.21,42979931,1.96,24330,2.66,10930,5.09,37117604,2.05,5862327,5.12,830940,4.94,1993
MO,education - higher education instructional,1960,0,6418783,0,1241,0,2683,0,4467692,0,1951091,0,125821,0,1993
MO,education - higher education other,2862,0,5905205,0,1930,0,2562,0,4582871,0,1322334,0,164342,0,1993
MO,libraries,2924,3.24,4098347,2.64,2515,5.72,1194,25.89,3567507,2.97,530840,14.34,69134,26.81,1993
MO,other and unallocable,4186,14.88,7771162,12.53,3837,14.83,970,36.11,7335419,12.03,435743,29.75,58544,25.85,1993
MT,total,34885,2.26,70330291,2.37,29359,2.4,15071,3.33,62577956,2.53,7752335,3.62,948860,3.61,1993
MT,financial administration,704,2.57,1146111,2.07,661,2.41,104,18.13,1075715,1.76,70396,19.98,7681,17.95,1993
MT,other government administration,679,2.21,1220961,1.91,626,3.07,367,10.8,1117534,2.63,103427,12.55,9517,14.61,1993
MT,judicial and legal,643,2.75,1206892,1.53,562,2.6,273,8.45,1037082,1.94,169810,7.23,14306,9.69,1993
MT,police protection - officers,1158,2.62,2759120,2.1,1122,2.07,111,20.96,2709071,1.77,50049,25.12,6282,24.38,1993
MT,police protection - other,466,1.49,688867,1.26,415,1.23,137,8.02,625032,1.07,63835,6.79,9074,7.33,1993
MT,fire protection - firefighters,430,3.23,1099748,2.54,422,0,119,40.39,1091008,0,8740,29.83,1117,35.69,1993
MT,fire protection - other,43,0,82301,0,42,0,7,0,81225,0,1076,0,212,0,1993
MT,corrections,326,1.1,572154,0.91,295,1.51,84,9.55,524512,1.14,47642,5.75,5538,5.35,1993
MT,streets and highways,1269,1.38,2480333,1.15,1209,1.13,105,14.95,2398444,0.96,81889,13.3,10592,13.93,1993
MT,air transportation,78,0,164113,0,76,0,9,0,160910,0,3203,0,409,0,1993
MT,water transport and terminals,6,0,4432,0,6,0,0,0,4432,0,0,0,0,0,1993
MT,public welfare,956,2.11,1246227,1.94,705,5.6,479,10.57,925144,5,321083,11.1,44972,10.88,1993
MT,health,471,1.36,892076,1.3,375,1.43,325,5.74,736242,1.33,155834,3.41,16963,2.96,1993
MT,hospitals,703,11.61,1201683,10.02,545,11.12,385,18.18,965137,10.07,236546,13.43,27874,16.23,1993
MT,solid waste management,583,2.5,1020271,2.27,468,3.19,250,2.3,923967,3.03,96304,2.88,15887,2.62,1993
MT,sewerage,279,16.94,586514,15.97,270,17.51,34,28.96,572452,16.36,14062,19.95,1593,26.19,1993
MT,parks and recreation,394,4.83,612622,1.58,263,1.64,467,8.83,469725,1.38,142897,4.99,23222,14.09,1993
MT,housing and community development,308,0,610326,0,300,0,17,0,597047,0,13279,0,1473,0,1993
MT,natural resources,307,5.05,446755,3.44,208,5.14,200,14.4,348121,3.9,98634,10.13,13512,14.14,1993
MT,water transport and terminals,361,13.61,738126,15.01,345,14.19,47,13.5,713173,15.51,24953,11.11,3254,11.27,1993
MT,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
MT,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
MT,transit,101,0.4,201422,0.18,92,0,13,18.1,190521,0,10901,3.4,1664,4.31,1993
MT,education - elementary and secondary instructional,17005,4.13,38990143,4.01,15071,4.32,5230,6.2,35930864,4.2,3059279,6.33,327672,6.51,1993
MT,education - elementary and secondary other,6383,5.11,10152589,5.25,4330,5.54,5244,6.62,7604720,5.59,2547869,7.59,354548,7.1,1993
MT,education - higher education instructional,99,0,298579,0,81,0,145,0,234006,0,64573,0,3171,0,1993
MT,education - higher education other,126,0,237569,0,95,0,128,0,190669,0,46900,0,5565,0,1993
MT,libraries,247,2.82,386928,2.04,166,1.18,228,12.75,277383,1.1,109545,6.29,14599,7.91,1993
MT,other and unallocable,760,10.3,1283429,8.53,609,10.66,563,17.06,1073820,8.82,209609,10.79,28163,12.36,1993
NE,total,70672,1.06,154907138,0.75,61986,1.19,26758,3.78,142069576,0.77,12837562,2.68,1527861,2.67,1993
NE,financial administration,1433,4.47,2420811,4.08,1297,4.66,403,25.78,2200474,3.68,220337,25.13,24407,20.93,1993
NE,other government administration,1356,6.41,2599360,5.35,1189,6.57,2608,24.7,2296505,5.24,302855,12.33,29140,14.79,1993
NE,judicial and legal,886,3.59,1843413,2.99,836,3.86,151,14.05,1735580,3.13,107833,10.32,8411,18.54,1993
NE,police protection - officers,2557,4.07,7101590,2.31,2503,3.96,169,29.17,7021680,2.19,79910,58.26,9126,43.72,1993
NE,police protection - other,801,3.69,1352456,2.93,735,3.67,228,44.24,1270779,2.78,81677,13.42,11776,14.76,1993
NE,fire protection - firefighters,1073,0.99,3519247,0.71,1060,0.97,163,13.06,3504664,0.71,14583,10.27,2481,14.08,1993
NE,fire protection - other,59,9.58,136287,6.24,51,0,57,87.77,125115,0,11172,76.11,1457,68.65,1993
NE,corrections,828,5.66,1436187,3.99,764,5.99,149,20.38,1366867,4.34,69320,23.54,11035,27.32,1993
NE,streets and highways,3151,4.49,5610402,4.25,3007,4.65,316,36.19,5423805,4.41,186597,31.97,25486,26.09,1993
NE,air transportation,220,0.43,486013,0.07,188,0,58,0,465570,0.04,20443,0,3517,0,1993
NE,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NE,public welfare,1009,17.52,1475210,14.07,768,13.75,558,22.31,1151005,10.75,324205,26.01,42502,29.75,1993
NE,health,402,5.61,914069,3.63,338,4.71,134,21.32,805091,2.96,108978,11.82,12094,14.68,1993
NE,hospitals,3304,11.03,6216916,9.65,2472,13.88,1519,10.08,4762900,11.34,1454016,7.22,144000,9.41,1993
NE,solid waste management,244,5.12,483798,4.33,215,5.73,126,40.3,447386,4.62,36412,13.5,5130,14.17,1993
NE,sewerage,584,2.64,1406283,2.08,569,2.8,26,18.48,1384563,2.13,21720,7.77,2669,10.23,1993
NE,parks and recreation,1022,2.32,1675723,1.74,684,2.58,800,5.57,1358269,1.77,317454,3.58,60071,3.69,1993
NE,housing and community development,644,10.04,1145655,8.99,504,3.36,362,28.24,967675,6.03,177980,45.72,25564,43.59,1993
NE,natural resources,655,4.37,1012281,4.17,570,3.98,536,10.07,923237,4.23,89044,11.22,18040,10.93,1993
NE,water transport and terminals,850,7.39,1942698,5,818,7.53,98,68.91,1911694,5.03,31004,34.65,5385,29.33,1993
NE,electric power,7242,1.31,20468431,0.85,7008,1.16,374,16.19,20104234,0.81,364197,7.72,40972,11.9,1993
NE,gas supply,543,0,1522007,0,543,0,0,0,1522007,0,0,0,0,0,1993
NE,transit,396,0,888067,0,381,0,27,0,871115,0,16952,0,2700,0,1993
NE,education - elementary and secondary instructional,27246,1.78,64719681,1.16,24773,2.04,7190,5.28,60761873,1.23,3957808,5.08,434693,5.45,1993
NE,education - elementary and secondary other,9541,2.36,14966548,2.33,7263,3.54,6173,7.13,12179020,3.03,2787528,4.96,398996,4.74,1993
NE,education - higher education instructional,1052,0,3216825,0,759,0,1123,0,2327636,0,889189,0,51902,0,1993
NE,education - higher education other,1436,0,2719254,0,1051,0,1132,0,2228134,0,491120,0,68296,0,1993
NE,libraries,603,6.31,967497,3.88,366,5.39,816,21.95,711087,2.35,256410,12.93,42337,13.85,1993
NE,other and unallocable,1535,13.67,2660429,11.42,1274,14.65,1462,24.7,2241611,9.71,418818,34.83,45674,20.32,1993
NV,total,46135,0.9,129712954,0.61,42079,0.94,10676,2.27,122404214,0.62,7308740,0.81,701677,1.13,1993
NV,financial administration,796,2.61,2320099,2.28,778,2.65,34,0,2285218,2.3,34881,0,3311,0,1993
NV,other government administration,1171,3.08,3436208,1.27,1129,3.57,185,24.96,3360906,1.26,75302,7.39,8872,9.33,1993
NV,judicial and legal,1703,0.87,5360209,0.79,1663,0.95,87,12.27,5298301,0.79,61908,15.09,6756,17.02,1993
NV,police protection - officers,2833,0.93,10552120,1.12,2807,0.97,26,70.77,10491619,1.14,60501,4.44,3980,16.88,1993
NV,police protection - other,1047,1.66,2694038,1.33,948,1.63,315,1.7,2562662,1.32,131376,2.13,17102,2.34,1993
NV,fire protection - firefighters,1527,0.47,6206910,0.45,1521,0.43,42,438.3,6199720,0.47,7190,57.57,1056,96.49,1993
NV,fire protection - other,130,1.2,462685,0.48,139,0,4,449.81,457645,0,5040,23.81,439,61.47,1993
NV,corrections,1320,0.3,4209678,0.35,1279,0.38,112,0,4141617,0.31,68061,0,7312,0,1993
NV,streets and highways,1040,2.35,2852753,1.94,994,2.41,71,7.13,2790836,1.95,61917,6.27,8162,6.9,1993
NV,air transportation,679,0,1908078,0,664,0,25,0,1884089,0,23989,0,2604,0,1993
NV,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NV,public welfare,288,4.12,721257,2.5,248,4.71,81,12.13,669294,2.27,51963,6.95,6290,1.96,1993
NV,health,584,17.33,1568621,11.61,561,18.04,84,9.9,1525941,11.94,42680,7.96,4208,12.63,1993
NV,hospitals,3431,10.37,8937546,7.58,2893,11.83,884,2.64,7675852,8.53,1261694,1.91,89756,3.04,1993
NV,solid waste management,58,36.58,126220,22.43,56,36.53,4,0,123674,21.92,2546,0,425,0,1993
NV,sewerage,645,1.91,1928811,1.16,634,1.87,20,75.75,1911793,1.14,17018,24.91,1677,19.13,1993
NV,parks and recreation,1903,0.49,4169903,0.62,1379,0.46,1494,1.06,3539368,0.64,630535,0.94,90752,1.07,1993
NV,housing and community development,528,4.47,1312336,2.91,491,3.11,43,21.98,1269589,2.33,42747,24.92,4935,37.73,1993
NV,natural resources,59,2.54,154401,2.04,49,2.38,25,0,135414,0.95,18987,0,1986,0,1993
NV,water transport and terminals,847,1.12,2604549,0.83,831,1.05,41,0,2585540,0.78,19009,11.21,2764,6.1,1993
NV,electric power,69,0,221943,0,64,0,8,0,214768,0,7175,0,803,0,1993
NV,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NV,transit,48,0,140004,0,48,0,1,0,139400,0,604,0,86,0,1993
NV,education - elementary and secondary instructional,17048,0.34,47122067,0.29,15881,0.44,3160,2.25,44350507,0.26,2771560,1.34,196207,2.3,1993
NV,education - elementary and secondary other,5716,0.53,13351190,0.43,4641,0.53,3152,1.13,11813516,0.26,1537674,1.92,180822,1.34,1993
NV,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NV,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NV,libraries,505,1.03,1072776,0.93,403,0.5,258,3.24,932960,0.6,139816,3.26,29415,2.25,1993
NV,other and unallocable,2160,7.35,6278552,4.3,1978,6.98,520,23.1,6043985,4.26,234567,7.66,31957,13.86,1993
NH,total,34996,2.03,85091224,1.2,30501,1.29,10739,4.01,78033995,1.13,7057229,4.46,758871,4.46,1993
NH,financial administration,651,7.74,1447859,5.32,571,5.95,249,16.38,1296779,4.61,151080,23.64,13506,25.88,1993
NH,other government administration,703,6.12,1686038,5.07,595,6.26,428,17.66,1465628,5.15,220410,15.48,19304,14.36,1993
NH,judicial and legal,182,0,434968,0,149,0,54,0,386680,0,48288,0,5656,0,1993
NH,police protection - officers,1921,5.07,5803494,3.2,1717,3.27,571,22.43,5521721,2.64,281773,29.37,33726,31.55,1993
NH,police protection - other,535,2.7,1052633,2.52,431,2.74,343,9.22,893097,1.96,159536,8.43,18408,9.37,1993
NH,fire protection - firefighters,1285,2.39,3988419,1.62,1210,1.67,868,18.66,3879121,1.39,109298,18.53,13917,17.96,1993
NH,fire protection - other,69,6.22,143214,5.2,56,9.08,29,0,125592,8.29,17622,0,2383,0,1993
NH,corrections,457,0,1111140,0,444,0,26,0,1085460,0,25680,0,2384,0,1993
NH,streets and highways,1416,8.63,3101523,6.86,1299,8.03,236,42.45,2945306,6.76,156217,52.56,18281,53.34,1993
NH,air transportation,50,0,125531,0,47,0,5,0,121160,0,4371,0,505,0,1993
NH,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NH,public welfare,2478,0.1,4363833,0.1,1942,0,832,1.16,3419999,0,943834,0.4,93308,0.31,1993
NH,health,147,5.1,314129,4.22,121,3.95,75,31.89,278109,3.91,36020,17.77,3561,23.31,1993
NH,hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NH,solid waste management,359,7.78,690986,6.85,299,7.5,187,24.8,603234,6.37,87752,22.94,10509,21.88,1993
NH,sewerage,435,4.74,1049311,3.9,416,4.88,42,16.26,1018430,3.97,30881,13.11,3115,16.59,1993
NH,parks and recreation,317,4.36,646264,4.22,248,3.99,172,11.18,554829,3.83,91435,10.73,12176,9.89,1993
NH,housing and community development,311,1.38,683124,1.45,285,0.87,46,11.92,644710,1.12,38414,13.63,4399,14.26,1993
NH,natural resources,40,0,81847,0,28,0,15,0,61223,0,20624,0,2289,0,1993
NH,water transport and terminals,342,2.86,843277,2.77,333,2.05,78,12.03,830073,2.42,13204,25.52,1577,20.86,1993
NH,electric power,15,0,34351,0,14,0,2,0,31038,0,3313,0,177,0,1993
NH,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NH,transit,97,0,193918,0,58,0,77,0,136622,0,57296,0,6851,0,1993
NH,education - elementary and secondary instructional,16970,3.8,45635837,1.87,15635,2.14,2977,7.18,43331371,1.75,2304466,8.05,216514,9.18,1993
NH,education - elementary and secondary other,4661,3.23,8655793,2.28,3589,2.67,2069,4.34,7167256,1.82,1488537,5.18,177743,5.3,1993
NH,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NH,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NH,libraries,518,6.55,911621,4.89,308,3.39,548,12,631108,3.14,280513,13.31,37350,14.67,1993
NH,other and unallocable,1037,17.41,2092114,19.47,706,18.26,810,30.9,1605449,21.07,486665,41.05,61232,32.04,1993
NJ,total,303710,0.97,953912538,1.31,283468,1.01,64439,11.69,917830994,1.3,36081544,3.39,3346708,3.64,1993
NJ,financial administration,4971,3.93,12578596,4.01,4795,3.88,606,27.38,12124185,3.93,454411,24.35,30289,18.92,1993
NJ,other government administration,6450,6.45,15670941,5.5,5884,6.64,2844,16.77,14357595,5.58,1313346,9.91,95676,11.05,1993
NJ,judicial and legal,11678,1.69,29926407,3.42,11232,1.48,1449,16.11,28843651,3.32,1082756,12.35,76254,10.52,1993
NJ,police protection - officers,20733,2.9,82875961,3.42,20357,2.87,975,18.62,82321282,3.44,554679,17.2,64390,23.41,1993
NJ,police protection - other,5774,5,11127476,4.07,3877,4.77,5350,7.28,8264675,4.13,2862801,6.99,318293,8.44,1993
NJ,fire protection - firefighters,6107,3.78,23918273,3.67,6020,3.84,862,24.25,23770221,3.71,148052,12.12,14841,13.88,1993
NJ,fire protection - other,655,12.68,1536534,15.01,599,13.78,202,24.13,1423573,16.5,112961,27.92,9430,25.44,1993
NJ,corrections,8407,0.55,23073520,0.64,8290,0.45,196,4.79,22838850,0.6,234670,5.84,19368,6.93,1993
NJ,streets and highways,10998,4.77,28958455,4.55,10780,4.83,849,46.52,28603789,4.59,354666,34.89,36665,30.82,1993
NJ,air transportation,53,6.4,147330,5.21,53,6.15,1,0,146902,5.08,428,0,50,0,1993
NJ,water transport and terminals,0,0,1666,0,0,0,2,0,0,0,1666,0,77,0,1993
NJ,public welfare,10821,1.18,24740227,1,10284,1.21,1226,7.18,23685241,1.06,1054986,2.79,85372,5.06,1993
NJ,health,3853,1.89,9690521,2.1,3592,1.92,736,12.46,9168305,2.15,522216,5.88,43008,8.84,1993
NJ,hospitals,6905,0,16192102,0,6338,0,787,0,14171608,0,2020494,0,83767,0,1993
NJ,solid waste management,4411,10.29,10213131,11.35,4261,10.57,391,25.75,9989859,11.57,223272,21.73,25679,22.36,1993
NJ,sewerage,4487,4.11,13789091,3.4,4410,3.97,325,21.6,13635202,3.34,153889,21.78,13209,25.12,1993
NJ,parks and recreation,5397,2.51,11386285,2.39,4464,2.33,2605,6.92,10030707,2.33,1355578,6.35,154664,7.11,1993
NJ,housing and community development,8218,1.59,22134311,1.41,8067,1.58,280,7.06,21867320,1.43,266991,7.03,25501,8.51,1993
NJ,natural resources,345,3.47,738751,3.48,332,3.45,28,35.2,712739,3.48,26012,12.7,2065,16.37,1993
NJ,water transport and terminals,2826,5.39,7823104,5.31,2805,5.44,48,18.94,7794550,5.34,28554,24.78,3706,22.63,1993
NJ,electric power,180,0,591903,0,179,0,9,0,590085,0,1818,0,310,0,1993
NJ,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NJ,transit,451,3.94,1374923,2.57,432,3.6,28,20.56,1342251,2.3,32672,18.6,3238,15.43,1993
NJ,education - elementary and secondary instructional,109160,2.09,440579609,2.49,104361,2.15,13611,7.71,432306524,2.44,8273085,9.92,761731,10.89,1993
NJ,education - elementary and secondary other,47937,2.21,105503799,2.46,42944,2.43,12607,6.71,97907122,2.39,7596677,10.11,865619,8.85,1993
NJ,education - higher education instructional,3057,0.66,13507167,0.51,2180,0.76,3614,0.46,10371717,0.45,3135450,0.73,134427,0.46,1993
NJ,education - higher education other,5882,0.9,13340320,0.95,4686,0.89,3329,0.84,11614782,0.95,1725538,0.95,191240,0.95,1993
NJ,libraries,4159,3.33,8225061,3.26,3176,3.3,2397,5.14,6949207,3.12,1275854,5.86,164874,5.74,1993
NJ,other and unallocable,9795,9.92,24267074,15.23,9070,9.63,9082,81.05,22999052,14.99,1268022,24.76,122965,18.85,1993
