GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,PAYANNFT,EMPPT,PAYANNPT,HRSPT,EMPFTE,EMP,PAYANN
0400000US44,44,Rhode Island,,2012,14822,Education - Higher Education Other ,2614,11908258,4229,2305538,137233,3500,6843,14213796
0400000US44,44,Rhode Island,,2012,1483,Education - Other,492,2902041,13,25730,1174,500,505,2927771
0400000US44,44,Rhode Island,,2012,1500,Libraries                          ,258,972856,385,337748,25002,403,643,1310604
0400000US44,44,Rhode Island,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US44,44,Rhode Island,,2012,1580,All other and unallocable,2136,11555015,258,246693,15950,2229,2394,11801708
0400000US45,45,South Carolina,,2012,1000,Total - All Government Employment Functions,238040,857552677,49788,53667641,3349746,257721,287828,911220318
0400000US45,45,South Carolina,,2012,1020,Financial Administration,6522,22356802,376,464912,30659,6700,6898,22821714
0400000US45,45,South Carolina,,2012,1040,Other Government Administration,3173,11492394,1714,1183741,72792,3587,4887,12676135
0400000US45,45,South Carolina,,2012,1060,Judicial and Legal,4310,15871673,589,731111,46263,4567,4899,16602784
0400000US45,45,South Carolina,,2012,1100,Police Protection Total,13504,46405144,833,815175,61475,13866,14337,47220319
0400000US45,45,South Carolina,,2012,1101,Police Protection - Persons with Power of Arrest       ,10880,38426635,353,418730,29357,11052,11233,38845365
0400000US45,45,South Carolina,,2012,1102,Police Protection - Other ,2624,7978509,480,396445,32118,2814,3104,8374954
0400000US45,45,South Carolina,,2012,1120,Fire Protection Total ,5317,18370739,686,352686,31401,5495,6003,18723425
0400000US45,45,South Carolina,,2012,1121,Fire Protection - Firefighters,4843,16598217,657,318453,29142,5009,5500,16916670
0400000US45,45,South Carolina,,2012,1122,Fire Protection - Other ,474,1772522,29,34233,2259,486,503,1806755
0400000US45,45,South Carolina,,2012,1140,Corrections,11739,32463014,139,187724,12351,11813,11878,32650738
0400000US45,45,South Carolina,,2012,1160,Highways,7137,22139288,176,175748,14517,7215,7313,22315036
0400000US45,45,South Carolina,,2012,1180,Air Transportation,486,1939361,71,85521,6635,524,557,2024882
0400000US45,45,South Carolina,,2012,1200,Water Transport and Terminals       ,488,2672439,5,9663,321,490,493,2682102
0400000US45,45,South Carolina,,2012,1220,Public Welfare,5049,13748000,91,96801,8310,5096,5140,13844801
0400000US45,45,South Carolina,,2012,1240,Health,7625,26008696,863,1441418,82357,8113,8488,27450114
0400000US45,45,South Carolina,,2012,1260,Hospitals,26427,118880634,5546,11736356,477996,29183,31973,130616990
0400000US45,45,South Carolina,,2012,1280,Social Insurance Administration,1397,4259150,109,178254,12176,1470,1506,4437404
0400000US45,45,South Carolina,,2012,1300,Solid Waste Management,2180,5575783,979,903680,95227,2727,3159,6479463
0400000US45,45,South Carolina,,2012,1320,Sewerage,2140,7579435,36,42891,2801,2156,2176,7622326
0400000US45,45,South Carolina,,2012,1340,Parks and Recreation,3262,9363249,2585,1880142,185300,4326,5847,11243391
0400000US45,45,South Carolina,,2012,1360,Housing and Community Development,1251,4397867,107,114383,9399,1307,1358,4512250
0400000US45,45,South Carolina,,2012,1380,Natural Resources,2039,6506990,245,262027,23889,2185,2284,6769017
0400000US45,45,South Carolina,,2012,1400,Water Supply,2835,10460002,102,82467,6079,2868,2937,10542469
0400000US45,45,South Carolina,,2012,1420,Electric Power,2081,11980414,14,43321,1924,2092,2095,12023735
0400000US45,45,South Carolina,,2012,1440,Gas Supply,354,1488395,9,14382,1031,359,363,1502777
0400000US45,45,South Carolina,,2012,1460,Transit,442,1156515,155,188562,14791,526,597,1345077
0400000US45,45,South Carolina,,2012,1480,Education Total ,122634,444614395,33015,31485853,2050267,134824,155649,476100248
0400000US45,45,South Carolina,,2012,1481,Education - Elementary and Secondary Total ,96272,318815038,13691,12198105,903390,101613,109963,331013143
0400000US45,45,South Carolina,,2012,14811,Education - Elementary and Secondary Instructional             ,68167,253252721,9104,7655099,539818,71375,77271,260907820
0400000US45,45,South Carolina,,2012,14812,Education - Elementary and Secondary Other ,28105,65562317,4587,4543006,363572,30238,32692,70105323
0400000US45,45,South Carolina,,2012,1482,Education - Higher Education Total ,23484,115644477,19149,19035830,1133463,30253,42633,134680307
0400000US45,45,South Carolina,,2012,14821,Education - Higher Education Instructional,8383,53721073,7894,10254855,447702,11057,16277,63975928
0400000US45,45,South Carolina,,2012,14822,Education - Higher Education Other ,15101,61923404,11255,8780975,685761,19196,26356,70704379
0400000US45,45,South Carolina,,2012,1483,Education - Other,2878,10154880,175,251918,13414,2958,3053,10406798
0400000US45,45,South Carolina,,2012,1500,Libraries                          ,1380,4097610,932,774423,70368,1788,2312,4872033
0400000US45,45,South Carolina,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US45,45,South Carolina,,2012,1580,All other and unallocable,4268,13724688,411,416400,31417,4444,4679,14141088
0400000US46,46,South Dakota,,2012,1000,Total - All Government Employment Functions,39692,137678079,21689,13664271,961759,45040,61381,151342350
0400000US46,46,South Dakota,,2012,1020,Financial Administration,1358,4892952,895,303665,23017,1465,2253,5196617
0400000US46,46,South Dakota,,2012,1040,Other Government Administration,761,2641579,4398,650278,35258,905,5159,3291857
0400000US46,46,South Dakota,,2012,1060,Judicial and Legal,853,3711534,169,253671,14381,932,1022,3965205
0400000US46,46,South Dakota,,2012,1100,Police Protection Total,1867,7029040,251,226597,15872,1955,2118,7255637
0400000US46,46,South Dakota,,2012,1101,Police Protection - Persons with Power of Arrest       ,1484,5853190,101,112650,7558,1525,1585,5965840
0400000US46,46,South Dakota,,2012,1102,Police Protection - Other ,383,1175850,150,113947,8314,430,533,1289797
0400000US46,46,South Dakota,,2012,1120,Fire Protection Total ,437,1717298,68,11402,757,439,505,1728700
0400000US46,46,South Dakota,,2012,1121,Fire Protection - Firefighters,424,1659553,44,9889,622,426,468,1669442
0400000US46,46,South Dakota,,2012,1122,Fire Protection - Other ,13,57745,24,1513,135,13,37,59258
0400000US46,46,South Dakota,,2012,1140,Corrections,1472,4785503,155,144377,11466,1536,1627,4929880
0400000US46,46,South Dakota,,2012,1160,Highways,2308,7923823,321,250450,19463,2413,2629,8174273
0400000US46,46,South Dakota,,2012,1180,Air Transportation,61,188184,33,26461,1395,69,94,214645
0400000US46,46,South Dakota,,2012,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US46,46,South Dakota,,2012,1220,Public Welfare,1827,6145428,301,409261,27198,1980,2128,6554689
0400000US46,46,South Dakota,,2012,1240,Health,785,3112750,550,666357,36990,994,1335,3779107
0400000US46,46,South Dakota,,2012,1260,Hospitals,683,2352310,240,417291,21651,808,923,2769601
0400000US46,46,South Dakota,,2012,1280,Social Insurance Administration,277,906323,5,4922,323,279,282,911245
0400000US46,46,South Dakota,,2012,1300,Solid Waste Management,214,641838,128,72101,6385,243,342,713939
0400000US46,46,South Dakota,,2012,1320,Sewerage,239,976746,116,42594,2702,248,355,1019340
0400000US46,46,South Dakota,,2012,1340,Parks and Recreation,465,1683692,1099,492841,46711,730,1564,2176533
0400000US46,46,South Dakota,,2012,1360,Housing and Community Development,131,436910,75,57276,4347,156,206,494186
0400000US46,46,South Dakota,,2012,1380,Natural Resources,1076,4066258,683,592810,41204,1306,1759,4659068
0400000US46,46,South Dakota,,2012,1400,Water Supply,327,1256752,108,45502,3511,341,435,1302254
0400000US46,46,South Dakota,,2012,1420,Electric Power,153,772434,17,14160,863,157,170,786594
0400000US46,46,South Dakota,,2012,1440,Gas Supply,14,78795,4,2741,172,15,18,81536
0400000US46,46,South Dakota,,2012,1460,Transit,24,66362,41,31955,2919,41,65,98317
0400000US46,46,South Dakota,,2012,1480,Education Total ,22445,76069948,11182,8467430,601753,25871,33627,84537378
0400000US46,46,South Dakota,,2012,1481,Education - Elementary and Secondary Total ,17599,55297500,5941,4854166,367997,19702,23540,60151666
0400000US46,46,South Dakota,,2012,14811,Education - Elementary and Secondary Instructional             ,13326,44634362,3651,3222410,237589,14679,16977,47856772
0400000US46,46,South Dakota,,2012,14812,Education - Elementary and Secondary Other ,4273,10663138,2290,1631756,130408,5023,6563,12294894
0400000US46,46,South Dakota,,2012,1482,Education - Higher Education Total ,4494,19334764,5222,3585995,231532,5804,9716,22920759
0400000US46,46,South Dakota,,2012,14821,Education - Higher Education Instructional,1603,9615784,1037,1523699,56764,1925,2640,11139483
0400000US46,46,South Dakota,,2012,14822,Education - Higher Education Other ,2891,9718980,4185,2062296,174768,3879,7076,11781276
0400000US46,46,South Dakota,,2012,1483,Education - Other,352,1437684,19,27269,2224,365,371,1464953
0400000US46,46,South Dakota,,2012,1500,Libraries                          ,213,687650,307,182804,17388,314,520,870454
0400000US46,46,South Dakota,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US46,46,South Dakota,,2012,1580,All other and unallocable,1702,5533970,543,297325,26033,1843,2245,5831295
0400000US47,47,Tennessee,,2012,1000,Total - All Government Employment Functions,297439,1039402954,70278,67889452,4554363,324287,367717,1107292406
0400000US47,47,Tennessee,,2012,1020,Financial Administration,7428,28776851,539,698574,53224,7730,7967,29475425
0400000US47,47,Tennessee,,2012,1040,Other Government Administration,4868,16798220,2899,1702328,97776,5414,7767,18500548
0400000US47,47,Tennessee,,2012,1060,Judicial and Legal,6882,29206212,775,895387,54898,7195,7657,30101599
0400000US47,47,Tennessee,,2012,1100,Police Protection Total,19363,72382537,1732,2020838,146150,20208,21095,74403375
0400000US47,47,Tennessee,,2012,1101,Police Protection - Persons with Power of Arrest       ,15772,61656977,561,556014,43797,16018,16333,62212991
0400000US47,47,Tennessee,,2012,1102,Police Protection - Other ,3591,10725560,1171,1464824,102353,4190,4762,12190384
0400000US47,47,Tennessee,,2012,1120,Fire Protection Total ,7571,31495370,1092,288375,26194,7713,8663,31783745
0400000US47,47,Tennessee,,2012,1121,Fire Protection - Firefighters,7259,30370978,1027,265769,24361,7389,8286,30636747
0400000US47,47,Tennessee,,2012,1122,Fire Protection - Other ,312,1124392,65,22606,1833,324,377,1146998
0400000US47,47,Tennessee,,2012,1140,Corrections,11825,34370900,356,452704,33754,12017,12181,34823604
0400000US47,47,Tennessee,,2012,1160,Highways,10370,31312708,275,319309,28564,10538,10645,31632017
0400000US47,47,Tennessee,,2012,1180,Air Transportation,857,3915160,131,175842,13427,936,988,4091002
0400000US47,47,Tennessee,,2012,1200,Water Transport and Terminals       ,7,35223,1,507,15,7,8,35730
0400000US47,47,Tennessee,,2012,1220,Public Welfare,8994,28698607,337,344774,30126,9173,9331,29043381
0400000US47,47,Tennessee,,2012,1240,Health,7952,29226709,1071,1709287,106571,8568,9023,30935996
0400000US47,47,Tennessee,,2012,1260,Hospitals,22503,91638981,3479,8022881,390535,24772,25982,99661862
0400000US47,47,Tennessee,,2012,1280,Social Insurance Administration,1266,4092690,310,581600,41826,1518,1576,4674290
0400000US47,47,Tennessee,,2012,1300,Solid Waste Management,2897,7921472,1092,1200434,113127,3551,3989,9121906
0400000US47,47,Tennessee,,2012,1320,Sewerage,2300,8188847,83,138530,9775,2358,2383,8327377
0400000US47,47,Tennessee,,2012,1340,Parks and Recreation,3412,9947909,3341,3166869,278589,5039,6753,13114778
0400000US47,47,Tennessee,,2012,1360,Housing and Community Development,1926,7107836,128,174444,13375,2007,2054,7282280
0400000US47,47,Tennessee,,2012,1380,Natural Resources,3768,14577811,608,799872,66598,4156,4376,15377683
0400000US47,47,Tennessee,,2012,1400,Water Supply,4777,17803118,437,403149,27776,4934,5214,18206267
0400000US47,47,Tennessee,,2012,1420,Electric Power,5814,30380037,129,172901,13034,5892,5943,30552938
0400000US47,47,Tennessee,,2012,1440,Gas Supply,2022,8771805,68,61309,3637,2044,2090,8833114
0400000US47,47,Tennessee,,2012,1460,Transit,879,3313590,203,240845,19800,992,1082,3554435
0400000US47,47,Tennessee,,2012,1480,Education Total ,152389,504580123,49229,42404771,2827974,169236,201618,546984894
0400000US47,47,Tennessee,,2012,1481,Education - Elementary and Secondary Total ,124041,379758432,23622,19266493,1464060,132835,147663,399024925
0400000US47,47,Tennessee,,2012,14811,Education - Elementary and Secondary Instructional             ,89290,305542780,14456,11965094,826666,94188,103746,317507874
0400000US47,47,Tennessee,,2012,14812,Education - Elementary and Secondary Other ,34751,74215652,9166,7301399,637394,38647,43917,81517051
0400000US47,47,Tennessee,,2012,1482,Education - Higher Education Total ,26358,117630727,25355,22856276,1349799,34325,51713,140487003
0400000US47,47,Tennessee,,2012,14821,Education - Higher Education Instructional,8654,53235525,10698,12262568,544594,11895,19352,65498093
0400000US47,47,Tennessee,,2012,14822,Education - Higher Education Other ,17704,64395202,14657,10593708,805205,22430,32361,74988910
0400000US47,47,Tennessee,,2012,1483,Education - Other,1990,7190964,252,282002,14115,2076,2242,7472966
0400000US47,47,Tennessee,,2012,1500,Libraries                          ,1145,3291717,700,560392,54545,1462,1845,3852109
0400000US47,47,Tennessee,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US47,47,Tennessee,,2012,1580,All other and unallocable,6224,21568521,1263,1353530,103073,6827,7487,22922051
0400000US48,48,Texas,,2012,1000,Total - All Government Employment Functions,1305204,5059706994,266683,281618929,17609747,1405436,1571887,5341325923
0400000US48,48,Texas,,2012,1020,Financial Administration,22589,95250092,818,895649,63861,22956,23407,96145741
0400000US48,48,Texas,,2012,1040,Other Government Administration,14853,63040542,3059,2240165,157812,15730,17912,65280707
0400000US48,48,Texas,,2012,1060,Judicial and Legal,25793,112876859,2472,3039509,150500,26629,28265,115916368
0400000US48,48,Texas,,2012,1100,Police Protection Total,71626,335195702,3844,3286334,261120,73098,75470,338482036
0400000US48,48,Texas,,2012,1101,Police Protection - Persons with Power of Arrest       ,53131,270126278,1121,1524943,103065,53709,54252,271651221
0400000US48,48,Texas,,2012,1102,Police Protection - Other ,18495,65069424,2723,1761391,158055,19389,21218,66830815
0400000US48,48,Texas,,2012,1120,Fire Protection Total ,25511,138922223,2023,1330452,100490,26071,27534,140252675
0400000US48,48,Texas,,2012,1121,Fire Protection - Firefighters,23868,132122187,1818,1174644,90296,24374,25686,133296831
0400000US48,48,Texas,,2012,1122,Fire Protection - Other ,1643,6800036,205,155808,10194,1697,1848,6955844
0400000US48,48,Texas,,2012,1140,Corrections,68673,213767475,1541,1915518,137279,69445,70214,215682993
0400000US48,48,Texas,,2012,1160,Highways,32191,117802184,1082,1527922,113173,32836,33273,119330106
0400000US48,48,Texas,,2012,1180,Air Transportation,5103,21619895,130,164604,13160,5177,5233,21784499
0400000US48,48,Texas,,2012,1200,Water Transport and Terminals       ,1111,6170527,29,25092,1323,1118,1140,6195619
0400000US48,48,Texas,,2012,1220,Public Welfare,26161,80791140,545,589859,45614,26423,26706,81380999
0400000US48,48,Texas,,2012,1240,Health,41321,159449571,3808,6667515,348737,43299,45129,166117086
0400000US48,48,Texas,,2012,1260,Hospitals,69965,322129131,10429,25938556,1003250,75665,80394,348067687
0400000US48,48,Texas,,2012,1280,Social Insurance Administration,4407,15408477,38,65352,3150,4425,4445,15473829
0400000US48,48,Texas,,2012,1300,Solid Waste Management,6199,18631567,338,309379,29386,6364,6537,18940946
0400000US48,48,Texas,,2012,1320,Sewerage,7641,27878317,566,336242,22681,7754,8207,28214559
0400000US48,48,Texas,,2012,1340,Parks and Recreation,14068,42346075,6787,5198853,504794,16921,20855,47544928
0400000US48,48,Texas,,2012,1360,Housing and Community Development,5804,19979799,652,772980,52360,6105,6456,20752779
0400000US48,48,Texas,,2012,1380,Natural Resources,13520,56881117,2766,2686535,133766,14266,16286,59567652
0400000US48,48,Texas,,2012,1400,Water Supply,15647,56981011,1183,790962,55266,15931,16830,57771973
0400000US48,48,Texas,,2012,1420,Electric Power,8796,51295423,122,248241,11418,8861,8918,51543664
0400000US48,48,Texas,,2012,1440,Gas Supply,663,2919081,11,14499,1379,672,674,2933580
0400000US48,48,Texas,,2012,1460,Transit,10650,44464355,1054,1703982,113782,11297,11704,46168337
0400000US48,48,Texas,,2012,1480,Education Total ,783947,2945644744,217948,217275880,13900175,863260,1001895,3162920624
0400000US48,48,Texas,,2012,1481,Education - Elementary and Secondary Total ,646575,2196929849,100265,81786281,6363770,683253,746840,2278716130
0400000US48,48,Texas,,2012,14811,Education - Elementary and Secondary Instructional             ,448307,1713401362,56275,42966636,3233718,466930,504582,1756367998
0400000US48,48,Texas,,2012,14812,Education - Elementary and Secondary Other ,198268,483528487,43990,38819645,3130052,216323,242258,522348132
0400000US48,48,Texas,,2012,1482,Education - Higher Education Total ,133155,730129092,117365,134551220,7494981,175557,250520,864680312
0400000US48,48,Texas,,2012,14821,Education - Higher Education Instructional,36766,317324182,49569,71549772,2807315,52648,86335,388873954
0400000US48,48,Texas,,2012,14822,Education - Higher Education Other ,96389,412804910,67796,63001448,4687666,122909,164185,475806358
0400000US48,48,Texas,,2012,1483,Education - Other,4217,18585803,318,938379,41424,4450,4535,19524182
0400000US48,48,Texas,,2012,1500,Libraries                          ,5135,16783790,2368,2253247,203935,6286,7503,19037037
0400000US48,48,Texas,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US48,48,Texas,,2012,1580,All other and unallocable,23830,93477897,3070,2341602,181336,24847,26900,95819499
0400000US49,49,Utah,,2012,1000,Total - All Government Employment Functions,116361,472005042,74078,68952899,4509376,142018,190439,540957941
0400000US49,49,Utah,,2012,1020,Financial Administration,3903,17613253,578,671627,46185,4160,4481,18284880
0400000US49,49,Utah,,2012,1040,Other Government Administration,2168,10216260,1728,1128034,61124,2506,3896,11344294
0400000US49,49,Utah,,2012,1060,Judicial and Legal,2775,12524079,432,738998,36354,2979,3207,13263077
0400000US49,49,Utah,,2012,1100,Police Protection Total,5766,24178546,1741,1409366,120965,6446,7507,25587912
0400000US49,49,Utah,,2012,1101,Police Protection - Persons with Power of Arrest       ,4267,19101692,215,144597,9743,4319,4482,19246289
0400000US49,49,Utah,,2012,1102,Police Protection - Other ,1499,5076854,1526,1264769,111222,2127,3025,6341623
0400000US49,49,Utah,,2012,1120,Fire Protection Total ,2115,10655361,1336,826175,64447,2478,3451,11481536
0400000US49,49,Utah,,2012,1121,Fire Protection - Firefighters,1926,9743384,1224,750874,58186,2252,3150,10494258
0400000US49,49,Utah,,2012,1122,Fire Protection - Other ,189,911977,112,75301,6261,226,301,987278
0400000US49,49,Utah,,2012,1140,Corrections,5035,18537247,332,306490,20776,5152,5367,18843737
0400000US49,49,Utah,,2012,1160,Highways,3088,12428025,191,215274,16689,3182,3279,12643299
0400000US49,49,Utah,,2012,1180,Air Transportation,529,2514321,40,46480,3517,550,569,2560801
0400000US49,49,Utah,,2012,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US49,49,Utah,,2012,1220,Public Welfare,2841,9690181,649,745040,54649,3149,3490,10435221
0400000US49,49,Utah,,2012,1240,Health,4519,17710323,1907,2353160,146412,5348,6426,20063483
0400000US49,49,Utah,,2012,1260,Hospitals,7225,28771486,1439,2244632,99980,7790,8664,31016118
0400000US49,49,Utah,,2012,1280,Social Insurance Administration,1040,3895538,34,88308,3840,1062,1074,3983846
0400000US49,49,Utah,,2012,1300,Solid Waste Management,577,1990193,88,105052,8263,624,665,2095245
0400000US49,49,Utah,,2012,1320,Sewerage,1061,4633770,136,163264,9424,1112,1197,4797034
0400000US49,49,Utah,,2012,1340,Parks and Recreation,1776,6290096,5625,3089847,309507,3526,7401,9379943
0400000US49,49,Utah,,2012,1360,Housing and Community Development,517,2063163,96,92827,7002,556,613,2155990
0400000US49,49,Utah,,2012,1380,Natural Resources,1403,5275056,237,169019,13307,1475,1640,5444075
0400000US49,49,Utah,,2012,1400,Water Supply,1541,6606775,229,199424,12059,1601,1770,6806199
0400000US49,49,Utah,,2012,1420,Electric Power,543,2995537,57,52469,3792,564,600,3048006
0400000US49,49,Utah,,2012,1440,Gas Supply,6,25914,1,180,12,6,7,26094
0400000US49,49,Utah,,2012,1460,Transit,1985,8159674,305,415377,25944,2134,2290,8575051
0400000US49,49,Utah,,2012,1480,Education Total ,61810,249488050,54417,51845450,3278721,80534,116227,301333500
0400000US49,49,Utah,,2012,1481,Education - Elementary and Secondary Total ,42598,150142490,31456,26608049,1901343,53540,74054,176750539
0400000US49,49,Utah,,2012,14811,Education - Elementary and Secondary Instructional             ,32170,122027121,15483,14688599,877207,37218,47653,136715720
0400000US49,49,Utah,,2012,14812,Education - Elementary and Secondary Other ,10428,28115369,15973,11919450,1024136,16322,26401,40034819
0400000US49,49,Utah,,2012,1482,Education - Higher Education Total ,17807,93310149,21751,23705952,1287749,25081,39558,117016101
0400000US49,49,Utah,,2012,14821,Education - Higher Education Instructional,6038,46835322,8223,12711561,436697,8505,14261,59546883
0400000US49,49,Utah,,2012,14822,Education - Higher Education Other ,11769,46474827,13528,10994391,851052,16576,25297,57469218
0400000US49,49,Utah,,2012,1483,Education - Other,1405,6035411,1210,1531449,89629,1913,2615,7566860
0400000US49,49,Utah,,2012,1500,Libraries                          ,709,2374967,1230,1138350,95910,1253,1939,3513317
0400000US49,49,Utah,,2012,1560,State liquor stores,250,662696,300,177739,16503,343,550,840435
0400000US49,49,Utah,,2012,1580,All other and unallocable,3179,12704531,950,730317,53994,3488,4129,13434848
0400000US50,50,Vermont,,2012,1000,Total - All Government Employment Functions,35219,144244942,16244,17842203,981871,40913,51463,162087145
0400000US50,50,Vermont,,2012,1020,Financial Administration,936,3815179,593,558815,32524,1115,1529,4373994
0400000US50,50,Vermont,,2012,1040,Other Government Administration,933,3664755,1186,1046927,34561,1126,2119,4711682
0400000US50,50,Vermont,,2012,1060,Judicial and Legal,703,3008038,41,37746,1880,713,744,3045784
0400000US50,50,Vermont,,2012,1100,Police Protection Total,1457,6960533,279,245402,14411,1539,1736,7205935
0400000US50,50,Vermont,,2012,1101,Police Protection - Persons with Power of Arrest       ,965,4979713,137,151097,8916,1017,1102,5130810
0400000US50,50,Vermont,,2012,1102,Police Protection - Other ,492,1980820,142,94305,5495,522,634,2075125
0400000US50,50,Vermont,,2012,1120,Fire Protection Total ,274,1384463,558,132729,12244,342,832,1517192
0400000US50,50,Vermont,,2012,1121,Fire Protection - Firefighters,264,1349829,549,129538,12084,331,813,1479367
0400000US50,50,Vermont,,2012,1122,Fire Protection - Other ,10,34634,9,3191,160,11,19,37825
0400000US50,50,Vermont,,2012,1140,Corrections,1104,4427287,5,3102,213,1105,1109,4430389
0400000US50,50,Vermont,,2012,1160,Highways,2060,8161746,136,127847,8941,2107,2196,8289593
0400000US50,50,Vermont,,2012,1180,Air Transportation,32,188994,33,55000,3807,54,65,243994
0400000US50,50,Vermont,,2012,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US50,50,Vermont,,2012,1220,Public Welfare,1313,5397622,53,39948,2031,1325,1366,5437570
0400000US50,50,Vermont,,2012,1240,Health,494,2092223,142,78526,5069,520,636,2170749
0400000US50,50,Vermont,,2012,1260,Hospitals,233,1046427,4,2622,159,234,237,1049049
0400000US50,50,Vermont,,2012,1280,Social Insurance Administration,269,1054478,0,0,0,269,269,1054478
0400000US50,50,Vermont,,2012,1300,Solid Waste Management,121,445144,197,134514,10120,176,318,579658
0400000US50,50,Vermont,,2012,1320,Sewerage,184,768372,39,38364,2594,198,223,806736
0400000US50,50,Vermont,,2012,1340,Parks and Recreation,236,985199,200,109655,8003,281,436,1094854
0400000US50,50,Vermont,,2012,1360,Housing and Community Development,164,601303,30,38452,2382,179,194,639755
0400000US50,50,Vermont,,2012,1380,Natural Resources,568,2658130,21,27635,1305,576,589,2685765
0400000US50,50,Vermont,,2012,1400,Water Supply,191,822323,120,58423,3325,208,311,880746
0400000US50,50,Vermont,,2012,1420,Electric Power,215,1259222,2,1578,101,215,217,1260800
0400000US50,50,Vermont,,2012,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US50,50,Vermont,,2012,1460,Transit,195,735669,84,157715,10569,255,279,893384
0400000US50,50,Vermont,,2012,1480,Education Total ,22103,88509500,11841,14466337,794232,26759,33944,102975837
0400000US50,50,Vermont,,2012,1481,Education - Elementary and Secondary Total ,17725,65676782,8573,9633659,599544,21248,26298,75310441
0400000US50,50,Vermont,,2012,14811,Education - Elementary and Secondary Instructional             ,14172,54947057,5936,6894443,416460,16616,20108,61841500
0400000US50,50,Vermont,,2012,14812,Education - Elementary and Secondary Other ,3553,10729725,2637,2739216,183084,4632,6190,13468941
0400000US50,50,Vermont,,2012,1482,Education - Higher Education Total ,3956,20907997,3245,4797387,193089,5079,7201,25705384
0400000US50,50,Vermont,,2012,14821,Education - Higher Education Instructional,1070,8813517,1247,2178011,62507,1426,2317,10991528
0400000US50,50,Vermont,,2012,14822,Education - Higher Education Other ,2886,12094480,1998,2619376,130582,3653,4884,14713856
0400000US50,50,Vermont,,2012,1483,Education - Other,422,1924721,23,35291,1599,432,445,1960012
0400000US50,50,Vermont,,2012,1500,Libraries                          ,86,315910,244,226382,16370,176,330,542292
0400000US50,50,Vermont,,2012,1560,State liquor stores,53,234559,0,0,0,53,53,234559
0400000US50,50,Vermont,,2012,1580,All other and unallocable,1295,5707866,436,254484,17030,1388,1731,5962350
0400000US51,51,Virginia,,2012,1000,Total - All Government Employment Functions,404813,1637323778,133236,143754680,8099547,452082,538049,1781078458
0400000US51,51,Virginia,,2012,1020,Financial Administration,11049,49961170,1056,1664674,108235,11662,12105,51625844
0400000US51,51,Virginia,,2012,1040,Other Government Administration,4883,23742019,2473,2409729,106343,5494,7356,26151748
0400000US51,51,Virginia,,2012,1060,Judicial and Legal,8212,37966328,1066,1644810,73666,8628,9278,39611138
0400000US51,51,Virginia,,2012,1100,Police Protection Total,21083,95882399,1453,2065455,122398,21785,22536,97947854
0400000US51,51,Virginia,,2012,1101,Police Protection - Persons with Power of Arrest       ,16919,80884436,387,585534,33902,17113,17306,81469970
0400000US51,51,Virginia,,2012,1102,Police Protection - Other ,4164,14997963,1066,1479921,88496,4672,5230,16477884
0400000US51,51,Virginia,,2012,1120,Fire Protection Total ,10163,52030131,641,776572,44930,10418,10804,52806703
0400000US51,51,Virginia,,2012,1121,Fire Protection - Firefighters,9312,47708839,446,423183,28875,9475,9758,48132022
0400000US51,51,Virginia,,2012,1122,Fire Protection - Other ,851,4321292,195,353389,16055,943,1046,4674681
0400000US51,51,Virginia,,2012,1140,Corrections,24133,81966766,786,1228490,73802,24557,24919,83195256
0400000US51,51,Virginia,,2012,1160,Highways,11142,47510411,459,843970,42338,11384,11601,48354381
0400000US51,51,Virginia,,2012,1180,Air Transportation,2019,10967309,265,268642,22858,2147,2284,11235951
0400000US51,51,Virginia,,2012,1200,Water Transport and Terminals       ,107,641344,3,4557,324,109,110,645901
0400000US51,51,Virginia,,2012,1220,Public Welfare,10999,42218947,1560,2455673,142785,11812,12559,44674620
0400000US51,51,Virginia,,2012,1240,Health,10172,42785297,2560,4893310,251711,11601,12732,47678607
0400000US51,51,Virginia,,2012,1260,Hospitals,15618,61353125,3087,6118280,265321,17117,18705,67471405
0400000US51,51,Virginia,,2012,1280,Social Insurance Administration,1234,4728436,562,1214851,76881,1668,1796,5943287
0400000US51,51,Virginia,,2012,1300,Solid Waste Management,3240,10351263,1082,945709,101306,3815,4322,11296972
0400000US51,51,Virginia,,2012,1320,Sewerage,4330,17520750,233,360138,23665,4458,4563,17880888
0400000US51,51,Virginia,,2012,1340,Parks and Recreation,5619,20625496,9253,8017909,652495,9327,14872,28643405
0400000US51,51,Virginia,,2012,1360,Housing and Community Development,1915,8139541,144,186935,12875,1989,2059,8326476
0400000US51,51,Virginia,,2012,1380,Natural Resources,2781,12570888,695,1062328,70888,3187,3476,13633216
0400000US51,51,Virginia,,2012,1400,Water Supply,3696,14587456,226,269480,18030,3801,3922,14856936
