state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
MD,libraries,2647,2.12,6102096,1.56,2048,2.4,1556,1.81,5149209,1.84,952887,1.07,101996,1.36,1995
MD,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
MD,other and unallocable,12566,1.58,33293339,1.61,11346,1.44,1906,5.45,31081986,1.71,2211353,3.03,212023,3.92,1995
MA,total,301600,1.06,864036592,0.84,269398,1.14,80555,2.04,805380583,0.89,58656009,1.85,5460472,2.26,1995
MA,financial administration,9064,2.25,25669418,0.85,8284,0.51,1595,2.56,24150257,0.52,1519161,11.75,132465,23.31,1995
MA,other government administration,5844,2.69,14993127,1.47,5140,0.94,1894,4.66,12943692,0.92,2049435,9.09,130347,22.37,1995
MA,judicial and legal,6766,0.05,21333801,0.03,6669,0,199,2.39,21055133,0,278668,2.33,16452,1.98,1995
MA,police protection - officers,15165,0.64,55479540,0.61,14623,0.39,2057,10.29,54402884,0.57,1076656,13.12,91007,14.1,1995
MA,police protection - other,3155,2.46,5798417,2.56,2587,1.86,1715,8.08,4885391,2.6,913026,8.46,100945,10.51,1995
MA,fire protection - firefighters,12210,0.86,41483401,0.92,11870,0.47,4257,22.81,40881495,0.89,601906,18.39,60127,22.76,1995
MA,fire protection - other,564,2.37,1356996,2.47,519,2.24,152,8.22,1260265,2.4,96731,14.91,8303,13.9,1995
MA,corrections,11097,0,31890133,0,10717,0,521,0,31195289,0,694844,0,66739,0,1995
MA,streets and highways,10445,1.2,31546005,1.01,10212,1.22,457,5.44,31015736,1.02,530269,2.7,40974,4.03,1995
MA,air transportation,1076,0.72,3612309,0.48,1027,0.8,96,3.32,3511937,0.49,100372,1.53,8878,1.74,1995
MA,water transport and terminals,203,4.75,613134,3.46,164,5.21,150,2.41,550303,3.79,62831,5.99,7405,9.03,1995
MA,public welfare,9274,0.52,24754456,0.3,8419,0.34,1708,3.39,22756292,0.26,1998164,2.2,147117,4,1995
MA,health,5955,0.71,15693965,0.6,5451,0.55,1232,5.43,14494142,0.5,1199823,4.98,87755,6.78,1995
MA,hospitals,17840,0,45812096,0,16574,0,2693,0,41720843,0,4091253,0,222648,0,1995
MA,social insurance administration,2282,0,6465304,0,2161,0,216,0,6172671,0,292633,0,20104,0,1995
MA,solid waste management,1541,1.37,3282669,1.55,1435,1.45,491,2.06,3087883,1.56,194786,8.57,26049,5.48,1995
MA,sewerage,2918,1.26,8163003,1.42,2885,1.18,64,14.99,8091627,1.43,71376,8.64,5887,14.34,1995
MA,parks and recreation,3164,1.98,7255172,1.33,2463,1.53,1639,4.64,6068108,1.43,1187064,3.51,114837,5.63,1995
MA,housing and community development,4249,8.72,11176914,6.43,4013,7.64,467,14.71,10811171,6.61,365743,22.93,31155,22.42,1995
MA,natural resources,1730,2.32,5949568,1.42,1623,2.31,267,7.81,5744479,1.43,205089,10.1,18756,10.89,1995
MA,water transport and terminals,4210,2.42,10853564,1.82,3845,1.65,411,6.11,10266894,1.61,586670,18.21,63531,15.48,1995
MA,electric power,1462,4.51,5546847,5.44,1444,4.49,36,26.17,5515041,5.47,31806,19.72,2837,25.07,1995
MA,gas supply,117,19.03,476448,21.12,116,19.19,2,0,475699,21.15,749,0,123,0,1995
MA,transit,6412,0,26607249,0.04,6014,0,596,1.98,25453320,0,1153929,0.85,70291,1.99,1995
MA,education - elementary and secondary instructional,97674,2.55,303960339,2.07,90358,2.71,15527,5.42,291121840,2.15,12838499,5.23,1242202,4.93,1995
MA,education - elementary and secondary other,31870,2.39,59235103,2.52,25075,3.2,14815,4.29,50415610,2.84,8819493,4.84,1135857,4.51,1995
MA,education - higher education instructional,8336,0,31385052,0,5551,0,8189,0,23316439,0,8068613,0,462968,0,1995
MA,education - higher education other,14623,0,32912993,0,9983,0,13483,0,26918564,0,5994429,0,771263,0,1995
MA,education - other,734,0,2360513,0,696,0,63,0,2232988,0,127525,0,6285,0,1995
MA,libraries,3943,1.52,7840226,1.46,2615,1.44,3266,3.21,5808971,1.44,2031255,3.85,224414,4.63,1995
MA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
MA,other and unallocable,7677,1.35,20528830,1.26,6865,1.22,2297,13.32,19055619,1.26,1473211,6.5,142751,5.61,1995
MI,total,464454,0.65,1406933729,0.53,386457,0.76,197670,2.61,1267667084,0.56,139266645,1.72,13532631,1.77,1995
MI,financial administration,9242,2.39,25744567,1.98,7837,2.18,3481,9.36,22573069,1.56,3171498,11.59,260461,10.1,1995
MI,other government administration,8499,5.01,23982779,3.24,7187,3.23,9413,16.43,20735781,2.46,3246998,18.05,261196,24.28,1995
MI,judicial and legal,10475,1.55,32531559,1.28,10059,1.59,789,7.45,31766033,1.3,765526,6.67,70890,7.39,1995
MI,police protection - officers,18389,2.38,65710133,1.75,17960,2.31,1217,25.32,65112764,1.76,597369,16.91,74861,17.72,1995
MI,police protection - other,4949,2.56,11004812,1.72,3995,2.21,2451,7.07,9871725,1.81,1133087,5.66,175775,5.66,1995
MI,fire protection - firefighters,7112,10.39,23460483,4.48,5699,1.25,11641,30,21105400,1.59,2355083,42.28,255048,48.54,1995
MI,fire protection - other,630,1.57,1631777,1.17,542,1.05,101,7.83,1554539,1.16,77238,8.13,8393,10.93,1995
MI,corrections,21226,0.66,66451484,0.44,20758,0.61,949,5.14,65372834,0.45,1078650,2.82,79902,4.59,1995
MI,streets and highways,13921,3.34,39849289,2.45,13295,3.25,1039,12.07,38936529,2.5,912760,7.85,100521,9.33,1995
MI,air transportation,754,14.68,2317565,12.16,727,15.23,81,6.75,2273287,12.4,44278,1.71,5479,3.54,1995
MI,water transport and terminals,39,0,115352,0,39,0,0,0,115352,0,0,0,0,0,1995
MI,public welfare,17129,2.01,49914542,0.97,16081,1.48,2091,8.63,47974234,0.94,1940308,9.56,180824,10.91,1995
MI,health,11810,5.41,32032570,4.11,10567,5.41,3012,8.02,29403699,4.44,2628871,6.79,217082,6.9,1995
MI,hospitals,28844,7.36,78122586,5.34,22324,8.23,9293,6.03,64158648,6.45,13963938,3.78,1153173,4.93,1995
MI,social insurance administration,2181,0,6519404,0,2129,0,191,0,6366833,0,152571,0,9257,0,1995
MI,solid waste management,2791,2.33,6541529,2.72,2717,2.41,145,36.51,6445752,2.74,95777,21.05,13125,23.53,1995
MI,sewerage,4403,4.32,12448587,3.57,4297,3.75,207,52.93,12309859,3.58,138728,36.83,19891,42.04,1995
MI,parks and recreation,6610,3.22,13287345,2.02,4274,2.8,8160,7.91,10378124,2,2909221,5.82,417579,7.73,1995
MI,housing and community development,1122,2.55,3064541,2.21,1063,2.39,117,9.49,2970344,2.26,94197,7.78,11024,9.76,1995
MI,natural resources,5342,0.81,15857727,0.44,4689,0.7,1415,1.69,14802330,0.46,1055397,1.81,114851,1.96,1995
MI,water transport and terminals,4542,5.02,12354374,4.33,4373,4.86,387,16.21,12172842,4.37,181532,29.64,32077,23.6,1995
MI,electric power,1012,5.82,3241681,6.01,1006,5.86,15,8.9,3234936,6.03,6745,1.76,922,1.88,1995
MI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
MI,transit,4139,1.09,10277920,0.43,3839,0.38,440,7.23,9849658,0.34,428262,6.92,51653,7.41,1995
MI,education - elementary and secondary instructional,123131,1.1,465015689,0.72,111356,1.01,28972,4.12,440978333,0.69,24037356,5.87,1963466,6.15,1995
MI,education - elementary and secondary other,61051,1.15,134684443,2.74,45013,3.02,37011,3.59,109480724,3.18,25203719,4.78,2683274,4.42,1995
MI,education - higher education instructional,24795,0,109534674,0,15853,0,20257,0,86975717,0,22558957,0,1568382,0,1995
MI,education - higher education other,50043,0,104807536,0,31560,0,43494,0,78935709,0,25871827,0,3252647,0,1995
MI,education - other,574,0,1998584,0,548,0,69,0,1916051,0,82533,0,4605,0,1995
MI,libraries,3078,3.51,6002245,2.35,1779,3.06,3614,9.63,4284488,3.11,1717757,2.65,227803,4.2,1995
MI,liquor stores,439,0,1260408,0,434,0,8,0,1247206,0,13202,0,799,0,1995
MI,other and unallocable,16182,8.17,47167544,5.58,14457,8.41,7610,19.19,44364284,5.82,2803260,18.06,317671,17.04,1995
MN,total,268609,0.88,722620881,0.75,210056,0.95,133066,2.47,618619813,0.83,104001068,1.6,10346038,1.75,1995
MN,financial administration,6724,2.22,19335603,1.69,6245,2.22,2820,15.4,18309009,1.76,1026594,5.35,92624,6.34,1995
MN,other government administration,5864,3.24,17054859,2.04,4893,2.97,11699,10.76,14565142,2,2489717,7.6,196790,8.54,1995
MN,judicial and legal,5166,1.67,17418768,1.01,4780,1.56,751,4.23,16388212,1.05,1030556,3.27,68250,4.88,1995
MN,police protection - officers,7397,2.5,27073405,1.62,7233,2.47,733,21.47,26733294,1.62,340111,16.76,34504,18.02,1995
MN,police protection - other,2472,5,6063774,4.08,2109,5.4,819,14.93,5432949,4.48,630825,6.76,67121,7.12,1995
MN,fire protection - firefighters,2197,3.11,7881196,1.71,1764,2.27,4873,26.04,7256084,1.7,625112,8.59,75053,7.92,1995
MN,fire protection - other,147,2.36,472712,1.31,122,1.61,53,9.04,424760,1.08,47952,8.74,3937,6.88,1995
MN,corrections,7161,1.3,21190946,0.84,6722,1.25,914,7.41,20270462,0.86,920484,3.98,77765,8.02,1995
MN,streets and highways,12395,2.21,36819578,1.57,11871,2.1,1378,16.07,35837562,1.6,982016,6.68,98826,8.9,1995
MN,air transportation,431,0,1541654,0.27,406,0.17,43,11.18,1466645,0.13,75009,4.89,4194,6.99,1995
MN,water transport and terminals,48,0,169418,0,48,0,1,0,168880,0,538,0,60,0,1995
MN,public welfare,13204,3.12,32943790,2.34,11349,3.6,2784,5.34,29571705,2.5,3372085,6.48,326493,3.05,1995
MN,health,5738,4.12,15616978,2.44,4155,2.45,3760,28.6,12605022,2.15,3011956,8.87,269496,9.81,1995
MN,hospitals,20456,6.34,55317660,7.29,14854,8.94,8870,3.63,41917614,9.47,13400046,5.17,989090,4.46,1995
MN,social insurance administration,1221,0,4033778,0,1147,0,106,0,3854585,0,179193,0,13135,0,1995
MN,solid waste management,1026,4.96,2703905,3.8,925,4.85,190,12.63,2564130,3.95,139775,12.51,16687,13.54,1995
MN,sewerage,1943,3.32,6920636,2,1905,3.33,190,48.08,6838290,2,82346,28.42,8666,22.35,1995
MN,parks and recreation,4884,1.7,11606462,0.79,3053,1.85,4795,2.8,9148825,0.91,2457637,1.64,323680,2.34,1995
MN,housing and community development,2140,4.19,5939339,3.32,1909,4.44,467,20.7,5558015,3.36,381324,16.55,40542,16.44,1995
MN,natural resources,3687,2.01,10118498,1.37,3396,2.9,454,4.63,9579617,1.44,538881,1.9,52435,2.58,1995
MN,water transport and terminals,1756,9.36,5031585,3.57,1553,5.35,360,40.55,4720057,3.41,311528,25.92,35324,40.08,1995
MN,electric power,906,16.89,2566343,5.86,787,7.22,189,79.49,2430570,4.33,135773,79.23,18657,84.23,1995
MN,gas supply,135,0,429327,0,133,0,2,0,427272,0,2055,0,321,0,1995
MN,transit,2377,0.23,6800116,0.18,2347,0.38,78,6.43,6748882,0.15,51234,13.42,5361,11.98,1995
MN,education - elementary and secondary instructional,76839,1.55,210997111,1.17,61290,1.47,27055,3.23,181570046,1.25,29427065,3.45,2716963,4.49,1995
MN,education - elementary and secondary other,29280,2.42,55323565,2.55,19145,3.61,23512,3.81,38755696,3.1,16567869,4.49,1778848,4.5,1995
MN,education - higher education instructional,14254,0,56545910,0,10270,0,10106,0,45838074,0,10707836,0,704157,0,1995
MN,education - higher education other,26644,0,52143218,0,15747,0,17857,0,40593151,0,11550067,0,1927184,0,1995
MN,education - other,1522,0,4904768,0,1454,0,153,0,4733355,0,171413,0,12065,0,1995
MN,libraries,2212,6.21,4953588,3.56,1438,6.11,2004,11.14,3633920,3.77,1319668,8.41,136974,9.19,1995
MN,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
MN,other and unallocable,8383,4.44,22702391,3.09,7006,4.09,6050,17.84,20677988,3.31,2024403,8.03,250836,10.08,1995
MS,total,172368,1.02,335144928,0.8,160770,1.09,35918,3.27,316830281,0.84,18314647,2.17,2051688,2.62,1995
MS,financial administration,3440,1.79,7124787,1.44,3365,1.64,341,39.44,6978684,1.4,146103,22.22,13924,11.99,1995
MS,other government administration,2517,6.45,5220725,7.67,2365,6.85,1579,22.52,4782365,8.3,438360,12.37,30899,11.5,1995
MS,judicial and legal,2560,1.26,6053521,1.21,2409,1.3,718,11.11,5641081,1.17,412440,7.39,28198,4.89,1995
MS,police protection - officers,5490,4.15,11609875,3.42,5275,3.81,658,21.29,11329110,3.45,280765,25.39,36705,27.65,1995
MS,police protection - other,2024,3.42,3081808,2.3,1846,3.71,705,13.65,2834903,2.19,246905,13.89,32684,11.69,1995
MS,fire protection - firefighters,2511,1.97,5137775,1.89,2449,2.01,630,33.11,5052218,1.87,85557,24.75,11823,16.08,1995
MS,fire protection - other,63,5.57,100170,6,61,5.76,19,22.83,94087,6.22,6083,22.58,784,17.77,1995
MS,corrections,4731,1.21,8248300,1.7,4631,1.14,220,10.09,8116834,1.73,131466,8.32,18054,10.04,1995
MS,streets and highways,8726,1.87,13767634,1.43,8539,1.83,381,11.39,13553184,1.44,214450,10.42,30925,9.88,1995
MS,air transportation,105,1.2,194251,0.8,92,0,28,8.51,178052,0.24,16199,9.25,2038,8.51,1995
MS,water transport and terminals,178,2.03,369090,1.72,176,2.07,9,0,367079,1.73,2011,0,256,0,1995
MS,public welfare,3765,0.81,7085805,0.33,3707,0.6,221,5.66,6996068,0.34,89737,2.78,10078,6.31,1995
MS,health,3623,1.42,7804513,2.22,3528,3.15,245,75.09,7555184,1.76,249329,44.64,16801,38.93,1995
MS,hospitals,26999,2.34,58382356,2,24669,2.22,4274,6.02,53516884,2.15,4865472,3.99,411481,4.81,1995
MS,social insurance administration,1088,0,2504860,0,896,0,225,0,2153736,0,351124,0,33914,0,1995
MS,solid waste management,973,8.76,1201991,7.55,932,8.96,125,8.85,1146231,7.9,55760,9.73,7191,11.34,1995
MS,sewerage,647,7.17,1015396,5.19,603,6.58,79,22.52,966813,5.36,48583,19.67,7427,17.84,1995
MS,parks and recreation,1213,1.87,1761038,2.06,1004,2.24,865,3.23,1516821,2.3,244217,4.1,39275,3.44,1995
MS,housing and community development,1070,18.5,1722011,11.81,1033,18.37,97,17.98,1668159,12.18,53852,15,6697,21.25,1995
MS,natural resources,6664,0.99,8499452,1.19,6432,1.04,2026,2.79,8099231,1.21,400221,6.27,37399,9.01,1995
MS,water transport and terminals,1307,8.2,2117148,6.45,1261,8.49,299,50.27,2034938,6.69,82210,15.2,10972,18.72,1995
MS,electric power,404,2.09,850363,4.17,398,2.06,45,0,839549,4.23,10814,0,1116,0,1995
MS,gas supply,358,32.48,450106,16.34,355,27.05,2,0,447449,16.44,2657,0,531,0,1995
MS,transit,131,0,157328,0,126,0,13,0,152225,0,5103,0,886,0,1995
MS,education - elementary and secondary instructional,45212,2.39,89074905,1.91,44397,2.47,3233,10.36,87994806,1.93,1080099,7.29,144067,9.96,1995
MS,education - elementary and secondary other,18655,2.51,21514770,4.4,16535,4.78,5251,11.5,19226380,4.81,2288390,8.92,370539,9.67,1995
MS,education - higher education instructional,8594,0,31709654,0,7140,0,4289,0,28666523,0,3043131,0,255671,0,1995
MS,education - higher education other,12327,0,24315473,0,9945,0,7767,0,21388243,0,2927230,0,419345,0,1995
MS,education - other,1533,0,3771096,0,1506,0,46,0,3740202,0,30894,0,4899,0,1995
MS,libraries,332,14.55,518801,10.03,173,14.83,393,8.79,301069,13.61,217732,14.71,27700,14.8,1995
MS,liquor stores,155,0,228670,0,155,0,0,0,228670,0,0,0,0,0,1995
MS,other and unallocable,4973,5.38,9551256,3.29,4767,5.36,1135,42.11,9263503,3.36,287753,13.71,39409,13.43,1995
MO,total,271522,0.45,596064601,0.4,244035,0.47,76609,2.01,555954150,0.42,40110451,1.55,4813995,1.66,1995
MO,financial administration,6080,1.84,11644086,1.61,5970,1.71,792,26.13,11383692,1.49,260394,30.68,27490,18.22,1995
MO,other government administration,4172,4.15,8737673,3.32,3647,3.99,3701,17.03,7648996,3.47,1088677,10.86,95936,11.64,1995
MO,judicial and legal,5194,2.75,9666704,2.1,3918,3.82,982,16.34,9262193,2.15,404511,10.53,231777,2.05,1995
MO,police protection - officers,11544,3.86,31407408,2.98,11294,3.8,616,33.58,31114769,3,292639,30.99,39285,32.55,1995
MO,police protection - other,4739,2.47,9438828,1.8,4519,2.63,595,11.96,9154295,1.75,284533,19.58,38645,19.37,1995
MO,fire protection - firefighters,4767,3.34,15160166,5.15,4618,3.11,899,26.24,14932920,5.21,227246,22.05,25664,26.05,1995
MO,fire protection - other,241,9.25,743868,5.36,233,9.53,48,7.81,727217,5.47,16651,17.06,1851,13.06,1995
MO,corrections,8984,1.59,15743203,0.72,8852,1.61,402,7.11,15551779,0.72,191424,7.83,23374,8.43,1995
MO,streets and highways,11961,2.85,26853671,2.03,11537,2.86,776,11.72,26287973,2.07,565698,8.44,73825,10.78,1995
MO,air transportation,1111,0.55,2604933,0.4,1079,0.56,59,5.06,2565834,0.4,39099,2.25,5091,2.39,1995
MO,water transport and terminals,3,0,7916,0,3,0,0,0,7916,0,0,0,0,0,1995
MO,public welfare,9539,1.55,15508051,1.81,8874,1.51,1324,1.78,14731103,1.87,776948,6.37,116337,7.19,1995
MO,health,6820,4.84,14283554,3.91,6139,4.54,1807,13.14,13209563,3.85,1073991,21.24,120381,27.76,1995
MO,hospitals,20251,1.8,40708077,1.54,18568,1.56,4607,4.54,37556795,1.61,3151282,5.42,293746,5.49,1995
MO,social insurance administration,1392,0,3048284,0,1375,0,31,0,3017046,0,31238,0,2975,0,1995
MO,solid waste management,961,5.93,1739324,4.13,855,6.65,128,5.83,1601115,4.48,138209,1.92,17959,2.62,1995
MO,sewerage,2299,2.62,5949407,1.6,2246,2.67,220,48.67,5837618,1.61,111789,12.15,12466,19.63,1995
MO,parks and recreation,4205,2.64,7489168,2.95,2967,2.29,2912,5.99,6119943,3.44,1369225,5.02,220671,4.94,1995
MO,housing and community development,1861,3.99,3712062,2.99,1748,4.16,216,10.36,3533896,3.13,178166,6.11,21788,8.68,1995
MO,natural resources,2643,0.45,5950661,0.08,2346,0.59,862,0,5193656,0.09,757005,0,52671,0,1995
MO,water transport and terminals,3111,4.51,6676359,3.34,2987,4.29,557,30.17,6426403,3.38,249956,20.59,29052,20.41,1995
MO,electric power,1831,8.14,4933909,6.08,1804,8.22,74,53.56,4903284,6.11,30625,29.78,4645,39.72,1995
MO,gas supply,323,8,712607,6.45,323,8,0,0,712607,6.45,0,0,0,0,1995
MO,transit,2788,0.15,7679753,0.11,2605,0.16,305,3.72,7392747,0.11,287006,1.01,32471,1.75,1995
MO,education - elementary and secondary instructional,79416,0.56,195295313,0.6,75153,0.62,12039,4.66,188598603,0.6,6696710,4.26,726583,4.67,1995
MO,education - elementary and secondary other,33587,1.26,51966065,1.66,27279,1.95,13153,5.86,43853830,1.84,8112235,3.88,1085784,4.24,1995
MO,education - higher education instructional,10843,0.13,41392844,0.05,8425,0.09,9586,0.4,34462174,0.05,6930670,0.12,426314,0.25,1995
MO,education - higher education other,18657,0,33263136,0,13724,0,15633,0,27967057,0,5296079,0,867256,0,1995
MO,education - other,1863,0,3078841,0,1852,0,101,0,3060965,0,17876,0,2088,0,1995
MO,libraries,2567,3.57,4234397,3.67,1876,2.64,2424,2.61,3392044,3.92,842353,9.6,123204,12.26,1995
MO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
MO,other and unallocable,7769,5.37,16434333,3.79,7219,5.44,1760,18.89,15746117,3.92,688216,12.23,94666,12.88,1995
MT,total,56316,1.54,127956103,1.73,47244,1.92,26343,2.48,113717783,1.91,14238320,2.68,1591367,3.28,1995
MT,financial administration,1585,1.22,3159893,0.72,1509,0.92,187,6.66,3031912,0.74,127981,4.03,14451,4.52,1995
MT,other government administration,1016,1.61,2221488,0.96,924,1.62,487,12.19,2043287,0.9,178201,6.23,17419,6.44,1995
MT,judicial and legal,841,1.59,2023598,0.75,695,1.56,398,8.95,1667713,0.71,355885,2.67,27274,4.58,1995
MT,police protection - officers,1455,1.39,3724561,1.2,1437,1.35,69,20.54,3687150,1.21,37411,12.76,3938,15.34,1995
MT,police protection - other,675,1.72,1192906,0.8,611,1.84,165,5.47,1107980,0.83,84926,3.15,11343,3.72,1995
MT,fire protection - firefighters,431,2.38,1228092,0.35,419,0,155,20.38,1213001,0,15091,28.84,2089,34.04,1995
MT,fire protection - other,41,11.14,92870,9.9,41,11.14,10,25.81,91113,10.05,1757,42.75,382,58.11,1995
MT,corrections,1170,0.36,2446531,0.21,1119,0.21,141,5.38,2356064,0.17,90467,3.46,9449,4.06,1995
MT,streets and highways,3105,0.61,7197193,0.36,2968,0.44,222,6.81,6998531,0.34,198662,4.92,23457,4.56,1995
MT,air transportation,81,0,198858,0,79,0,10,0,195053,0,3805,0,465,0,1995
MT,water transport and terminals,6,0,4909,0,6,0,0,0,4909,0,0,0,0,0,1995
MT,public welfare,2202,0.23,4146428,0.75,1840,1.52,705,7.84,3524744,0.48,621684,4.2,64486,8.94,1995
MT,health,1004,0.92,2225420,0.54,821,0.67,463,3.75,1920597,0.57,304823,1.7,31659,1.84,1995
MT,hospitals,2136,1.54,3874411,0.86,1818,0.65,579,2.97,3339121,0.53,535290,5.26,55455,7.98,1995
MT,social insurance administration,789,0,1715574,0,752,0,58,0,1651860,0,63714,0,6566,0,1995
MT,solid waste management,463,1.81,960885,2.14,429,2.99,83,20.44,916286,1.97,44599,21.84,6346,21.25,1995
MT,sewerage,238,3.08,553725,2.49,224,2.61,77,18.77,533247,2.43,20478,23.51,2728,25.96,1995
MT,parks and recreation,431,2.52,794113,1.94,307,3.22,484,3.66,634393,2.37,159720,2.11,22451,3.02,1995
MT,housing and community development,370,0,733040,0,350,0,61,0,704217,0,28823,0,3476,0,1995
MT,natural resources,1979,0.53,4658177,0.26,1715,0.5,905,22.13,4143059,0.19,515118,1.78,52822,1.47,1995
MT,water transport and terminals,386,4.04,833207,2.5,348,3.15,81,14.86,791444,2.41,41763,19.73,5747,18.65,1995
MT,electric power,5,0,11845,0,5,0,0,0,11845,0,0,0,0,0,1995
MT,gas supply,2,104.54,3646,100.01,2,104.54,0,0,3646,100.01,0,0,0,0,1995
MT,transit,132,0,251551,0,114,0,29,0,228088,0,23463,0,3184,0,1995
MT,education - elementary and secondary instructional,19635,3.45,48981751,3.43,17141,3.85,6927,4.99,44862510,3.73,4119241,4.11,401102,5.69,1995
MT,education - elementary and secondary other,6895,4.3,12588193,5.18,4703,6.17,5732,6.44,9345646,6.38,3242547,8.12,399635,8.59,1995
MT,education - higher education instructional,2180,0,7758248,0,1760,0,1425,0,6702687,0,1055561,0,74238,0,1995
MT,education - higher education other,4383,0,8534042,0,2839,0,5556,0,6945016,0,1589026,0,273097,0,1995
MT,education - other,695,0,1719874,0,568,0,354,0,1403249,0,316625,0,22551,0,1995
MT,libraries,269,1.23,435598,1.53,185,0,225,9.91,318909,0.04,116689,5.72,15510,4.82,1995
MT,liquor stores,69,0,196090,0,64,0,10,0,187752,0,8338,0,870,0,1995
MT,other and unallocable,1647,2,3489386,1.41,1451,1.66,745,5.81,3152754,1.53,336632,2.78,39177,3.32,1995
NE,total,105876,0.59,240857139,0.42,93768,0.6,36861,3.04,223029966,0.42,17827173,2.28,2181544,2.5,1995
NE,financial administration,2172,3.03,4373141,2.38,2006,1.47,504,26.26,4121235,1.89,251906,27.5,27900,26.95,1995
NE,other government administration,1801,3.95,4023278,2.79,1650,3.04,2333,24.65,3643537,2.86,379741,10.83,30586,12.81,1995
NE,judicial and legal,1590,2.03,4135863,1.37,1512,2.03,248,9.84,3976291,1.4,159572,6.53,16123,8.14,1995
NE,police protection - officers,3060,2.8,9073942,1.6,3002,2.55,177,35.9,8981815,1.52,92127,53.78,10756,44.13,1995
NE,police protection - other,1080,3.07,2143414,2.02,992,2.67,166,11.8,2039774,2.03,103640,12.82,15056,13.42,1995
NE,fire protection - firefighters,1089,0.29,4158898,0.14,1076,0.13,54,24.88,4144679,0.12,14219,20.94,2220,21.09,1995
NE,fire protection - other,46,0,131832,6.45,44,0,55,90.94,119879,0,11953,71.11,1366,65.88,1995
NE,corrections,2728,1.46,5560312,1.34,2644,1.38,203,11.84,5455972,1.34,104340,14.56,14204,15.54,1995
NE,streets and highways,5473,2.07,11738419,2,5324,1.87,492,42.45,11495591,1.91,242828,33.89,35936,35.02,1995
NE,air transportation,211,1.05,508095,0.47,196,0.68,87,2.06,460725,0.46,47370,2.51,4728,4.2,1995
NE,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
NE,public welfare,3997,5.42,7798777,2.88,3712,4.42,771,18.38,7415052,2.92,383725,15,53574,16.76,1995
NE,health,1111,1.68,2822494,1.44,1015,1.35,234,8.68,2638065,1.51,184429,4.56,17387,6.37,1995
NE,hospitals,8697,2.94,17025129,1.9,7859,2.96,1484,6.71,15460819,2.04,1564310,4.6,144504,7.34,1995
NE,social insurance administration,526,0,1267264,0,506,0,54,0,1225511,0,41753,0,3638,0,1995
NE,solid waste management,244,3.59,543475,2.91,232,3.73,215,52.34,509077,2.79,34398,20.33,5445,26.55,1995
NE,sewerage,603,3.11,1520804,2.5,591,3.15,76,66.67,1493432,2.49,27372,27.95,3408,37.58,1995
NE,parks and recreation,1513,3.57,2627202,1.95,955,1.58,1186,5.62,2033189,0.88,594013,8.1,99509,6.83,1995
NE,housing and community development,708,5.09,1408345,5.68,607,5.63,404,15.26,1205268,6.27,203077,12.81,23883,17.1,1995
NE,natural resources,2327,0.93,4285663,1.25,1879,1,1069,3.12,3763163,1.37,522500,2.98,78686,2.5,1995
NE,water transport and terminals,1050,6.67,2387857,4.75,1022,6.81,141,9.77,2353179,4.82,34678,8.74,5500,9.43,1995
NE,electric power,6883,0.53,24404848,0.29,6695,0.54,339,1.98,23978328,0.3,426520,0.56,33166,1.22,1995
NE,gas supply,533,0,1716939,0,533,0,1,0,1716709,0,230,0,40,0,1995
NE,transit,402,0.9,961410,0.29,385,0.47,33,10.9,935519,0.2,25891,8.33,3064,12.04,1995
NE,education - elementary and secondary instructional,30270,1.24,72302861,0.88,27543,1.25,7884,4.82,68277054,0.86,4025807,5.91,479779,5.76,1995
NE,education - elementary and secondary other,10963,2.61,17408986,3.45,8581,3.39,6421,7.53,14354358,3.93,3054628,6.74,421852,7.33,1995
NE,education - higher education instructional,3954,0,12436402,0,3290,0,2247,0,10758241,0,1678161,0,117698,0,1995
NE,education - higher education other,8585,0,15023630,0,6284,0,7201,0,12248899,0,2774731,0,407199,0,1995
NE,education - other,731,0,1816909,0,677,0,78,0,1761835,0,55074,0,9657,0,1995
NE,libraries,576,5.55,1085981,3.72,360,5.56,827,20.1,751789,2.59,334192,10.58,51778,12.88,1995
NE,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
NE,other and unallocable,2953,6.74,6164969,3.31,2596,5.1,1877,24.37,5710981,3.22,453988,19.35,62902,20.49,1995
NV,total,73480,0.63,212165093,0.47,65883,0.63,15769,2.07,199202188,0.5,12962905,0.63,1316602,0.76,1995
NV,financial administration,1992,2.08,5793671,1.68,1947,2.08,77,6.15,5708233,1.7,85438,6.23,8109,8.47,1995
