state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
MD,education - other,2018,0,5730924,0,1891,0,216,0,5440880,0,290044,0,22437,0,1994
MD,libraries,2336,2.37,5242029,1.9,1819,2.71,1296,1.87,4475829,2.22,766200,1.13,87841,1.48,1994
MD,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
MD,other and unallocable,12395,1.47,31525510,1.02,11102,1.39,2179,4.77,29068681,1.09,2456829,2.24,224420,2.77,1994
MA,total,296745,0.79,842380913,0.63,266075,0.77,79935,1.38,785632231,0.66,56748682,1.87,5189959,2.62,1994
MA,financial administration,8713,0.46,24594554,0.51,8142,0.44,1604,2.4,23311752,0.51,1282802,3.19,99503,3.1,1994
MA,other government administration,5638,0.82,14746842,0.95,5089,0.89,1908,3.18,12936819,0.95,1810023,3.7,96282,2.93,1994
MA,judicial and legal,6551,0.05,19544515,0.06,6471,0.03,158,2.8,19320292,0.05,224223,2.99,13806,3.64,1994
MA,police protection - officers,14903,0.49,54739392,0.61,14311,0.45,1838,6.52,53414144,0.6,1325248,6.94,99581,6.58,1994
MA,police protection - other,3115,2.16,6728264,1.79,2596,1.53,1995,4.25,5657242,1.78,1071022,6.11,96091,9.41,1994
MA,fire protection - firefighters,11825,0.78,40722867,0.71,11551,0.34,3127,8.75,40221579,0.68,501288,18.6,49907,25.61,1994
MA,fire protection - other,567,2.61,1624649,2.74,510,2.06,259,45.08,1501012,1.9,123637,27.7,9530,18.12,1994
MA,corrections,10606,0,30961693,0,10277,0,485,0,30280138,0,681555,0,57709,0,1994
MA,streets and highways,10188,1.01,30167900,0.87,9950,1.03,467,4.09,29620104,0.89,547796,3.38,40376,4.16,1994
MA,air transportation,1074,0.68,3602957,0.47,1025,0.74,100,6.29,3503750,0.48,99207,1.64,8757,2.08,1994
MA,water transport and terminals,178,4.3,581731,3.68,151,4.81,132,2.43,531808,4.02,49923,3.02,4913,5.31,1994
MA,public welfare,8958,0.39,24434756,0.26,8200,0.27,1662,2.93,22368059,0.23,2066697,1.87,130831,3.19,1994
MA,health,5925,0.78,16670959,0.56,5495,0.63,1211,2.58,15590300,0.44,1080659,6,77686,6.39,1994
MA,hospitals,19000,0,53129218,0,17427,0,2827,0,48313753,0,4815465,0,271862,0,1994
MA,social insurance administration,2312,0,6486922,0,2201,0,190,0,6218861,0,268061,0,18465,0,1994
MA,solid waste management,1442,1.56,3333787,1.29,1352,1.62,532,9.56,3098988,1.28,234799,6.91,27373,8.35,1994
MA,sewerage,2958,1.1,8401332,1.22,2926,1.01,101,10.03,8337519,1.22,63813,10.91,5669,13.83,1994
MA,parks and recreation,3119,1.28,7014162,1,2412,0.99,1743,2.52,5764987,1.04,1249175,2.92,124186,3.92,1994
MA,housing and community development,4095,7.95,10489816,5.94,3853,6.79,501,23.12,10056147,6.08,433669,27.89,42767,24.96,1994
MA,natural resources,1752,2.03,5132515,1.44,1659,2.03,223,7.4,4960602,1.46,171913,8.8,16376,8.29,1994
MA,water transport and terminals,4161,2.31,10842567,1.53,3804,1.54,403,3.13,10257337,1.28,585230,17.28,62821,15.08,1994
MA,electric power,1496,4.7,5425878,5.42,1485,4.69,28,24.01,5398629,5.45,27249,14,2136,17.01,1994
MA,gas supply,111,14.49,418673,13.48,110,14.62,2,0,417924,13.51,749,0,123,0,1994
MA,transit,6550,0,24343622,0.04,6083,0,705,2.3,23080977,0,1262645,0.78,82739,1.02,1994
MA,education - elementary and secondary instructional,95709,1.85,287062937,1.49,88864,1.77,15846,4.11,275314712,1.53,11748225,5.72,1139444,6.88,1994
MA,education - elementary and secondary other,30675,1.79,56515563,2.47,24702,2.57,13679,4.12,48852877,2.72,7662686,5.64,992361,6.18,1994
MA,education - higher education instructional,8688,0,32808729,0,5712,0,8331,0,24645730,0,8162999,0,493654,0,1994
MA,education - higher education other,14606,0,31900823,0,9799,0,14531,0,25930799,0,5970024,0,799079,0,1994
MA,education - other,730,0,2354306,0,693,0,63,0,2226826,0,127480,0,6275,0,1994
MA,libraries,3676,1.69,7892320,1.56,2580,1.64,2919,4.63,6147961,1.31,1744359,5.35,188170,4.58,1994
MA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
MA,other and unallocable,7424,1.26,19706664,1.08,6645,1.21,2365,3.02,18350603,1.1,1356061,4.99,131487,4.46,1994
MI,total,460675,0.66,1366088103,0.51,385400,0.77,209713,2.51,1220981144,0.54,145106959,1.52,13073700,1.93,1994
MI,financial administration,9427,3.2,23923928,2.34,8100,2.85,3529,9.27,21314819,2.43,2609109,8.25,248190,10.53,1994
MI,other government administration,8276,3.86,22263618,1.93,7188,2.36,9119,13.7,19614116,1.44,2649502,12.19,205210,22.36,1994
MI,judicial and legal,10217,1.42,31378699,1.07,9824,1.39,750,5.12,30548301,1.1,830398,3.69,67453,4.16,1994
MI,police protection - officers,17614,2.2,62073481,1.73,17284,2.24,955,30.81,61536861,1.73,536620,18.41,69886,20.41,1994
MI,police protection - other,5421,3.56,11341638,1.86,4214,2.06,3074,10.93,9951015,1.51,1390623,10.67,216437,12.54,1994
MI,fire protection - firefighters,6706,12.07,21565125,4.2,5623,1.32,10150,33.87,20073412,1.5,1491713,57.25,207824,68.27,1994
MI,fire protection - other,554,1.56,1520197,1.24,541,1.06,857,122.52,1478151,1.17,42046,17.68,6619,41.52,1994
MI,corrections,20822,0.61,60640251,0.39,20409,0.56,909,3.01,59728981,0.39,911270,1.28,72056,3.39,1994
MI,streets and highways,13654,3.06,37443212,2.36,13077,3.07,1135,12.95,36585497,2.41,857715,7.48,101874,8.73,1994
MI,air transportation,730,14.81,2135431,12.44,696,15.54,77,7.1,2087591,12.73,47840,1.14,7173,3.82,1994
MI,water transport and terminals,39,0,111963,0,39,0,0,0,111963,0,0,0,0,0,1994
MI,public welfare,16839,1.98,49658930,0.9,15856,1.47,2296,9.38,47987865,0.86,1671065,9.66,168078,10.96,1994
MI,health,11864,4.68,29867753,3.97,10461,4.7,3021,7.37,26969964,4.35,2897789,6.08,244060,5.7,1994
MI,hospitals,26385,8.18,66722048,5.81,22206,8.26,7072,8.5,56706240,6.75,10015808,6.01,738358,9.22,1994
MI,social insurance administration,2202,0,5821609,0,2152,0,288,0,5655980,0,165629,0,8916,0,1994
MI,solid waste management,2931,2.57,6498420,1.9,2871,2.68,142,35.9,6419505,1.92,78915,13.7,9916,15.12,1994
MI,sewerage,4397,3.97,12110544,3.15,4303,3.43,423,36.02,11930060,3.16,180484,28.62,22140,29.24,1994
MI,parks and recreation,6456,2.56,12937000,1.93,4376,3.12,6663,7.65,10482160,2.02,2454840,5.32,365395,5.47,1994
MI,housing and community development,1067,2.72,2776342,2.27,1004,2.65,92,8.95,2705528,2.32,70814,7.04,10758,5.33,1994
MI,natural resources,5211,0.67,13765216,0.46,4434,0.66,1711,1.28,12798465,0.48,966751,1.32,137008,1.27,1994
MI,water transport and terminals,4434,5.25,11575352,3.81,4236,4.33,484,28.58,11341088,3.83,234264,31.77,33766,36.68,1994
MI,electric power,1030,5.46,3298669,4.26,1026,5.5,10,13.35,3289755,4.27,8914,35.96,814,25.41,1994
MI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
MI,transit,3929,1.13,9685161,0.45,3619,0.29,456,8.05,9242735,0.28,442426,7.84,53340,9.49,1994
MI,education - elementary and secondary instructional,125396,1,459239359,0.78,112747,0.95,29265,3.45,435635701,0.78,23603658,5.19,2125939,5.3,1994
MI,education - elementary and secondary other,63673,0.88,137084627,2.34,45550,3.01,38935,3.58,109316456,2.71,27768171,4.43,3047147,4.01,1994
MI,education - higher education instructional,23597,0,113672972,0,15652,0,20123,0,82824566,0,30848406,0,1392534,0,1994
MI,education - higher education other,47029,0,109028067,0,31561,0,45553,0,83238504,0,25789563,0,2722994,0,1994
MI,education - other,833,0,1787803,0,814,0,93,0,1720940,0,66863,0,3250,0,1994
MI,libraries,3082,3.11,5884297,2.39,1886,2.84,3132,7.13,4313957,3.12,1570340,2.62,208782,3.49,1994
MI,liquor stores,439,0,1260408,0,434,0,8,0,1247206,0,13202,0,799,0,1994
MI,other and unallocable,16421,8.43,39015983,6.34,13217,9,19391,18.41,34123762,6.76,4892221,18.31,576984,15.84,1994
MN,total,261881,0.87,703738389,0.74,205943,0.93,137891,2.92,601269764,0.83,102468625,1.48,9943309,1.64,1994
MN,financial administration,6558,2.11,18214123,1.55,6036,2.08,2637,17.1,17135662,1.62,1078461,5.01,102571,6.46,1994
MN,other government administration,5922,3.62,17027253,2.15,5045,3.42,10526,12.79,14706448,2.29,2320805,6.09,174390,7.32,1994
MN,judicial and legal,5006,1.75,16397202,1.01,4611,1.6,733,3,15371738,1.05,1025464,3.25,70519,5.14,1994
MN,police protection - officers,7358,2.64,25897520,1.58,7122,2.47,777,19.66,25476819,1.58,420701,16.05,46000,17.61,1994
MN,police protection - other,2464,4.78,5848376,3.82,2119,5.11,728,11.68,5234063,4.23,614313,5.24,64747,6.51,1994
MN,fire protection - firefighters,2288,3.51,7981065,2.11,1742,2.29,5772,30.6,7143748,1.73,837317,13.76,105141,11.92,1994
MN,fire protection - other,142,1.38,506802,0.92,125,1.57,45,8.51,468445,0.92,38357,4.51,3377,5.25,1994
MN,corrections,6664,1.42,19155411,0.94,6211,1.37,1026,7,18248565,0.97,906846,3.42,79136,7.07,1994
MN,streets and highways,12476,2.25,35103346,1.61,11930,2.16,1508,12.91,34036096,1.65,1067250,5.65,107494,8.45,1994
MN,air transportation,429,0,1538363,0.24,405,0.17,44,11.7,1464230,0.11,74133,4.46,4229,7.84,1994
MN,water transport and terminals,49,0,163825,0,48,0,1,0,162001,0,1824,0,135,0,1994
MN,public welfare,13049,3.15,31582039,2.24,11494,3.47,2506,4.74,28783964,2.41,2798075,5.02,271291,3.26,1994
MN,health,5521,4.2,15336173,3.13,4014,2.56,3919,29.85,12320055,3.4,3016118,7.75,258611,9.87,1994
MN,hospitals,19699,6.58,52559449,7.56,14079,9.16,9380,3.4,38818864,10.14,13740585,4.05,995198,2.98,1994
MN,social insurance administration,1373,0,4006667,0,1292,0,108,0,3815780,0,190887,0,14294,0,1994
MN,solid waste management,1006,4.42,2552013,3.53,903,4.76,216,18.21,2418265,3.69,133748,9.54,17049,11.7,1994
MN,sewerage,2096,3.41,6824427,1.68,2002,3.49,251,36.62,6586665,1.7,237762,10.43,18792,11.53,1994
MN,parks and recreation,5010,2.08,11623687,1.51,3196,2.66,4755,3.05,9105801,1.84,2517886,2.17,323099,2.92,1994
MN,housing and community development,2200,3.98,6274966,2.99,2038,4.01,366,14.52,5920201,3.05,354765,14.29,29582,14.1,1994
MN,natural resources,3933,1.34,10623073,0.77,3450,1.35,795,3.15,9790329,0.83,832744,1.38,83184,1.8,1994
MN,water transport and terminals,1764,7.29,4946378,3.27,1608,5.92,226,27.82,4663351,3.18,283027,22.92,31815,40.37,1994
MN,electric power,940,16.28,2579225,5.62,819,7.18,282,63.81,2445457,4.64,133768,67.39,19603,74.79,1994
MN,gas supply,140,0,396654,0,138,0,2,0,394794,0,1860,0,292,0,1994
MN,transit,2375,0.17,6734122,0.1,2337,0.12,76,4.7,6680939,0.07,53183,9.35,6624,10.26,1994
MN,education - elementary and secondary instructional,72780,1.5,203417194,1.18,58468,1.44,28711,6.39,176138654,1.26,27278540,3.35,2526611,4.03,1994
MN,education - elementary and secondary other,28264,2.6,53297602,2.55,18399,3.38,23609,4.05,37291961,2.94,16005641,5.01,1727150,5.04,1994
MN,education - higher education instructional,14379,0,57751558,0,10375,0,9776,0,47215169,0,10536389,0,706436,0,1994
MN,education - higher education other,25364,0,52596730,0,15926,0,18249,0,40828937,0,11767793,0,1667680,0,1994
MN,education - other,1694,0,5478630,0,1567,0,244,0,5157868,0,320762,0,22467,0,1994
MN,libraries,2590,4.36,5200335,2.51,1634,3.42,2420,8.21,3795137,2.15,1405198,7.27,170668,7.57,1994
MN,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
MN,other and unallocable,8348,4.76,22124181,3.07,6810,4.23,8203,17.17,19649758,3.33,2474423,7.35,295124,9.24,1994
MS,total,167358,0.72,311321993,0.61,156802,0.78,33633,2.45,294550251,0.63,16771742,1.93,1856788,2.66,1994
MS,financial administration,3521,2.25,6957982,1.94,3454,2.29,236,35.07,6840664,1.94,117318,20.84,11260,11.19,1994
MS,other government administration,2437,5.12,4928018,3.51,2247,5.46,1540,20.85,4406474,3.76,521544,9.62,36672,7.2,1994
MS,judicial and legal,2662,2.87,6038232,1.93,2495,2.91,680,10.43,5629688,2.03,408544,5.67,30524,12.31,1994
MS,police protection - officers,5263,3.98,10988083,2.75,5053,3.29,612,20.88,10726250,2.73,261833,27.99,37194,29.29,1994
MS,police protection - other,2065,3.48,3052084,2.2,1866,3.46,757,8.44,2725939,2.29,326145,7.37,36488,9.35,1994
MS,fire protection - firefighters,2435,1.96,4966240,1.75,2382,2,440,25.53,4868694,1.78,97546,10.84,9919,10.48,1994
MS,fire protection - other,91,2.5,197616,1.58,83,2.74,47,11.31,166723,1.69,30893,4.41,1772,8.45,1994
MS,corrections,4049,1.73,6816036,1,3960,1.36,177,13.8,6703582,0.97,112454,17.39,15002,21.74,1994
MS,streets and highways,8926,1.97,14103947,1.73,8747,1.95,491,6.08,13746637,1.77,357310,4.32,32299,8.3,1994
MS,air transportation,106,1.19,159291,0.76,95,0,23,8.12,146602,0.14,12689,9.38,1465,7.08,1994
MS,water transport and terminals,205,0.39,440252,0.07,180,0.17,47,0,403122,0.08,37130,0,4537,0,1994
MS,public welfare,3858,0.72,6911380,0.33,3811,0.57,181,3.36,6838216,0.33,73164,3.17,8068,7.58,1994
MS,health,3564,1.5,7198404,1.93,3485,3.18,186,62.2,7010957,1.6,187447,43.92,13607,39.05,1994
MS,hospitals,22269,2.57,45728328,2.31,20635,2.52,3295,5.72,42113964,2.48,3614364,4.1,289019,5.43,1994
MS,social insurance administration,1119,0,2518017,0,912,0,248,0,2144577,0,373440,0,36564,0,1994
MS,solid waste management,1091,9.04,1330756,7.16,1057,9.33,121,6.55,1265300,7.52,65456,7.4,6431,10.74,1994
MS,sewerage,581,4.7,1008704,4.33,529,5.17,131,10.69,834124,5.15,174580,4.41,9493,2.95,1994
MS,parks and recreation,1262,1.5,1910480,1.27,1017,1.83,862,1.55,1507137,1.6,403343,0.87,44374,0.77,1994
MS,housing and community development,1058,18.69,1638067,12.42,1015,18.71,87,18.89,1584648,12.83,53419,13.53,6847,17.7,1994
MS,natural resources,6787,0.97,8552071,1.2,6563,0.97,1874,2.54,8175017,1.22,377054,6.53,37041,6.48,1994
MS,water transport and terminals,1323,7.2,2198634,5.85,1244,7.61,278,18.12,2001827,6.42,196807,2.82,14551,3.14,1994
MS,electric power,433,1.25,887493,0.87,422,1.21,54,0,866991,0.89,20502,0,2040,0,1994
MS,gas supply,346,33.39,396430,15.98,342,28.11,6,0,392004,16.16,4426,0,642,17.31,1994
MS,transit,127,0,139057,0.84,121,0,12,25.03,132297,0,6760,17.2,1237,15.54,1994
MS,education - elementary and secondary instructional,46085,1.24,87325346,1.02,45322,1.29,3279,7.61,86456194,1.03,869152,8.52,135041,8.56,1994
MS,education - elementary and secondary other,18992,1.75,21124400,3.86,16754,4.27,5113,8.57,19123299,4.17,2001101,8.93,385222,9.85,1994
MS,education - higher education instructional,8088,0,28391037,0,6830,0,3950,0,25556773,0,2834264,0,220260,0,1994
MS,education - higher education other,11756,0,21935591,0,9754,0,7291,0,19430074,0,2505517,0,351762,0,1994
MS,education - other,1515,0,3563209,0,1471,0,60,0,3509368,0,53841,0,7840,0,1994
MS,libraries,264,5.28,439012,7.65,154,8.93,328,2.36,273373,12.17,165639,2.76,19868,1.69,1994
MS,liquor stores,128,0,220087,0,128,0,0,0,220087,0,0,0,0,0,1994
MS,other and unallocable,4952,4.81,9257709,2.97,4674,4.86,1227,24.87,8749649,3.11,508060,7.88,49749,10.33,1994
MO,total,265379,0.39,571295334,0.3,239578,0.43,79508,7.89,531861883,0.31,39433451,1.26,4521335,1.39,1994
MO,financial administration,5892,1.54,11103330,1.36,5796,1.45,711,23.94,10822552,1.28,280778,21.22,27978,19.06,1994
MO,other government administration,3722,3.89,7804024,3,3269,3.49,3535,15.58,6632045,3.09,1171979,9.66,91723,9.64,1994
MO,judicial and legal,6117,1.53,14405107,0.98,5655,1.63,1196,17.5,13604848,0.99,800259,5.42,84661,4.59,1994
MO,police protection - officers,10481,3.61,27273555,2.1,10254,3.6,530,31.81,27053423,2.1,220132,29.1,36518,28.08,1994
MO,police protection - other,4525,2,8251777,1.32,4312,2.38,597,9.1,7982064,1.25,269713,16.12,39171,14.74,1994
MO,fire protection - firefighters,4788,2.17,14241649,4.91,4691,1.97,782,27.52,14066658,4.96,174991,25.81,18041,24.72,1994
MO,fire protection - other,178,10.21,473192,11.65,169,10.7,97,59.17,451178,12.2,22014,11.7,2403,11.66,1994
MO,corrections,8748,1.5,15176608,1.25,8636,1.53,289,7.52,15013504,1.26,163104,4.53,18736,6.95,1994
MO,streets and highways,12128,2.79,26043151,1.51,11626,2.84,1056,12.58,25358029,1.54,685122,6.49,87895,7.96,1994
MO,air transportation,1078,0.51,2637072,0.32,1041,0.47,63,8.32,2594417,0.32,42655,4.49,6026,6.34,1994
MO,water transport and terminals,3,0,7916,0,3,0,0,0,7916,0,0,0,0,0,1994
MO,public welfare,9165,0.79,14112197,1.14,8622,0.84,1102,1.25,13475456,1.16,636741,6.33,93708,5.07,1994
MO,health,6527,4.61,13219992,3.58,5942,4.66,1844,6.53,12289602,3.66,930390,15.59,104209,10.46,1994
MO,hospitals,20532,1.71,39358081,1.52,18739,1.5,4116,4.04,35807054,1.61,3551027,4.55,315501,5.02,1994
MO,social insurance administration,1470,0,3077871,0,1406,0,128,0,2967323,0,110548,0,11302,0,1994
MO,solid waste management,845,3.32,1461146,2.99,765,3.6,94,9.92,1361803,3.19,99343,5.38,13587,7.28,1994
MO,sewerage,2278,2.63,5651905,2.62,2249,2.64,209,51.31,5548618,2.59,103287,34.9,8526,31.16,1994
MO,parks and recreation,3888,1.78,6615769,1.94,2836,2.03,2737,2.71,5501385,1.99,1114384,5.99,188814,3,1994
MO,housing and community development,1855,5.53,3619651,3.61,1801,5.72,138,9.75,3528655,3.69,90996,8.92,9585,12.33,1994
MO,natural resources,2694,0,5464840,0,2304,0,694,0,5006552,0,458288,0,68911,0,1994
MO,water transport and terminals,3008,4.63,5833741,3.19,2819,4.62,643,24.02,5570759,3.21,262982,19.17,31214,19.88,1994
MO,electric power,1721,9.14,4635256,5.17,1702,9.23,65,58.45,4594540,5.21,40716,35.73,5535,46.04,1994
MO,gas supply,327,7.98,701056,5.54,320,8.08,12,14.07,686917,5.65,14139,8.08,1077,17.71,1994
MO,transit,2774,0.11,7240641,0.07,2577,0.08,363,2.33,6925572,0.06,315069,0.69,34660,1.04,1994
MO,education - elementary and secondary instructional,76215,0.5,185808383,0.46,72358,0.59,10990,4.18,179788546,0.46,6019837,3.93,660437,4.81,1994
MO,education - elementary and secondary other,32791,1.5,49088899,1.6,26784,2.29,12422,4.72,41562807,1.8,7526092,3.23,1035785,3.64,1994
MO,education - higher education instructional,10787,0,40629218,0,8483,0,9193,0,33555712,0,7073506,0,406409,0,1994
MO,education - higher education other,17875,0,33711406,0,12897,0,15127,0,28354091,0,5357315,0,875104,0,1994
MO,education - other,2185,0,4012034,0,2161,0,215,0,3879831,0,132203,0,4296,0,1994
MO,libraries,2927,2.88,4289576,1.7,2205,6.74,8521,72.58,3375726,1.9,913850,3.75,123624,11.55,1994
MO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
MO,other and unallocable,7855,5.15,15346291,3.82,7156,5.19,2039,17.88,14494300,4,851991,10.63,115899,10.52,1994
MT,total,54666,1.32,120353363,1.44,46490,1.77,24871,2.25,107496599,1.59,12856764,2.17,1461985,3.69,1994
MT,financial administration,1557,1.15,2996884,0.72,1488,0.99,160,4.52,2870154,0.74,126730,3.11,13155,2.21,1994
MT,other government administration,913,1.88,1996127,1.15,838,1.69,515,11.79,1817172,1.04,178955,7.14,16005,6.83,1994
MT,judicial and legal,800,1.38,1859905,0.67,671,1.45,381,6.63,1536646,0.5,323259,3.06,24030,5.4,1994
MT,police protection - officers,1407,1.4,3484412,1.14,1384,1.34,73,15.57,3448265,1.14,36147,16.67,3968,15.13,1994
MT,police protection - other,680,1.71,1157012,0.93,611,1.9,178,3.5,1066693,0.94,90319,4.34,11822,4.75,1994
MT,fire protection - firefighters,444,3.23,1235455,0.26,436,0,152,20.95,1223907,0,11548,28.04,1396,39.93,1994
MT,fire protection - other,41,11.14,91089,9.62,41,11.14,7,0,90414,9.7,675,0,90,0,1994
MT,corrections,1079,0.43,2228328,0.24,1011,0.3,172,4.64,2104759,0.21,123569,2.55,12504,3.28,1994
MT,streets and highways,3039,0.56,6797580,0.34,2941,0.36,157,4.84,6637443,0.31,160137,7.16,17376,3.56,1994
MT,air transportation,83,0,189617,0,77,0,16,0,181872,0,7745,0,1160,0,1994
MT,water transport and terminals,6,0,4702,0,6,0,0,0,4702,0,0,0,0,0,1994
MT,public welfare,2135,1.12,3796118,0.39,1840,0.6,574,2.61,3367766,0.33,428352,2.21,52219,6.39,1994
MT,health,940,0.58,2118650,0.32,807,0.3,380,4.44,1859295,0.27,259355,1.71,23830,2.18,1994
MT,hospitals,1862,1.86,3394057,0.81,1617,1.66,503,5.54,3005969,0.82,388088,3.14,43472,5.92,1994
MT,social insurance administration,727,0,1484133,0,694,0,50,0,1430377,0,53756,0,5814,0,1994
MT,solid waste management,400,1.84,798532,1.55,341,2.34,119,6.39,719669,1.62,78863,5.41,9188,8.91,1994
MT,sewerage,235,3.12,523163,3.11,226,3.54,63,22.39,503288,3.15,19875,18.84,2608,19.67,1994
MT,parks and recreation,464,1.75,815203,1.76,338,2.92,496,2.15,647272,2.2,167931,0.96,22768,1.1,1994
MT,housing and community development,346,0,729086,0,338,0,24,0,715786,0,13300,0,1421,0,1994
MT,natural resources,1698,0.67,3919314,0.35,1493,0.77,734,27.24,3521032,0.34,398282,1.81,41842,1.21,1994
MT,water transport and terminals,328,5.77,677774,3.49,298,3.98,113,15.8,642713,3.32,35061,29.41,4731,35.74,1994
MT,electric power,5,0,11845,0,5,0,0,0,11845,0,0,0,0,0,1994
MT,gas supply,3,90.48,3339,99.99,3,90.48,0,0,3339,99.99,0,0,0,0,1994
MT,transit,122,0,240212,0,104,0,27,0,216948,0,23264,0,3160,0,1994
MT,education - elementary and secondary instructional,19543,3.05,47298130,2.68,17227,3.4,5967,5.42,43720833,2.89,3577297,3.96,408156,7.93,1994
MT,education - elementary and secondary other,7179,4.49,12437436,4.98,4949,7.18,5746,5.33,9146446,6.42,3290990,6.06,396936,7.84,1994
MT,education - higher education instructional,2013,0,7174238,0,1697,0,1395,0,6364709,0,809529,0,56022,0,1994
MT,education - higher education other,3870,0,7241863,0,2677,0,5579,0,5762864,0,1478999,0,211250,0,1994
MT,education - other,697,0,1723259,0,574,0,343,0,1418109,0,305150,0,21696,0,1994
MT,libraries,248,2.8,397143,1.81,164,0,227,10.19,284337,0.06,112806,6.37,14860,6.23,1994
MT,liquor stores,92,0,188704,0,85,0,23,0,177386,0,11318,0,1293,0,1994
MT,other and unallocable,1710,3.32,3340053,2.03,1509,3.38,697,6.47,2994589,2.21,345464,4.17,39213,4.24,1994
NE,total,104981,0.74,234030351,0.63,92552,0.89,39343,3.09,215836479,0.65,18193872,2.53,2223232,2.6,1994
NE,financial administration,2212,3.06,4280233,1.76,2029,1.65,538,24.89,4019304,0.94,260929,24.93,32106,23.47,1994
NE,other government administration,1791,3.79,3750775,2.11,1625,2.54,2583,24.14,3364197,1.94,386578,11.61,32159,13.49,1994
NE,judicial and legal,1588,1.73,3854519,0.95,1516,1.46,218,9.34,3697660,0.94,156859,7.24,13694,10.38,1994
NE,police protection - officers,2992,2.72,8480816,1.59,2881,2.53,206,31.83,8378561,1.49,102255,48.18,12080,36.77,1994
NE,police protection - other,1083,3.26,2032883,2.44,1001,3.58,148,12.15,1926669,2.47,106214,13.04,14212,12.46,1994
NE,fire protection - firefighters,1061,0.29,3619005,0.16,1051,0.15,47,29.47,3607996,0.13,11009,26.61,1771,25.29,1994
NE,fire protection - other,52,0,141257,6.02,48,0,60,83.38,126246,0,15011,56.65,1759,51.24,1994
NE,corrections,2633,1.38,5376614,0.89,2556,1.26,173,10.93,5265069,0.88,111545,11.67,12897,15.64,1994
NE,streets and highways,5470,2.39,11183207,2.08,5326,2.24,486,42.71,10942343,1.99,240864,33.87,34776,35.97,1994
NE,air transportation,229,0.78,527090,0.48,219,0.82,55,0,504206,0.5,22884,0,2826,0,1994
NE,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
NE,public welfare,3963,4.88,7561810,2.66,3708,3.95,735,14.35,7169906,2.7,391904,13.55,51428,15.44,1994
NE,health,1131,0.57,2833234,0.33,1037,0.26,229,7.35,2661695,0.17,171539,4.65,16349,7.17,1994
NE,hospitals,8584,2.6,16769994,1.3,7394,1.95,2005,9.45,14500854,1.23,2269140,5.47,205610,8.43,1994
NE,social insurance administration,486,0,1171031,0,464,0,56,0,1131921,0,39110,0,3810,0,1994
NE,solid waste management,250,2.71,526121,2.19,237,2.75,104,49.74,499565,2.04,26556,20.51,3823,26.26,1994
NE,sewerage,595,3.03,1472886,2.37,582,3.09,125,80.25,1440818,2.33,32068,29.69,3386,28.45,1994
NE,parks and recreation,1597,9.16,2577027,4.68,913,1.32,1409,18.32,1920228,0.62,656799,18.26,123727,21.65,1994
NE,housing and community development,744,4.13,1382559,3.88,649,3.79,377,16.7,1199486,4.14,183073,11.14,22629,16.91,1994
NE,natural resources,2359,0.61,4194663,0.73,1919,0.63,1035,2.49,3657704,0.81,536959,1.37,77371,1.3,1994
NE,water transport and terminals,1017,5.5,2181410,3.64,989,5.58,133,6.16,2152522,3.69,28888,11.85,4902,11.1,1994
NE,electric power,7076,0.66,24867124,0.37,6847,0.68,1660,0.41,24457822,0.38,409302,0.8,40882,0.88,1994
NE,gas supply,529,0,1596363,0,529,0,0,0,1596363,0,0,0,0,0,1994
NE,transit,398,0.9,902934,0.41,381,0,32,22.49,883331,0,19603,18.98,2953,20.72,1994
NE,education - elementary and secondary instructional,29656,1.82,69916139,1.72,27008,2.3,8133,6.77,66161202,1.77,3754937,7.07,461381,5.75,1994
NE,education - elementary and secondary other,10850,2.89,16950830,3.42,8452,4.06,6596,6.31,13760447,3.98,3190383,6.01,432814,6.54,1994
NE,education - higher education instructional,3843,0,12086364,0,3269,0,2120,0,10559066,0,1527298,0,101604,0,1994
NE,education - higher education other,8556,0,14837472,0,6287,0,7200,0,12126263,0,2711209,0,401626,0,1994
NE,education - other,694,0,1739316,0,674,0,83,0,1690697,0,48619,0,3615,0,1994
NE,libraries,586,4.94,997988,3.31,360,5.48,730,20.08,720505,2.47,277483,10.02,46565,10.78,1994
NE,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
NE,other and unallocable,2956,6.54,6218687,4.75,2601,4.94,2067,24.71,5713833,3,504854,47.71,60477,21.67,1994
NV,total,68718,0.69,192657325,0.52,62356,0.69,14163,2.07,182208800,0.54,10448525,0.77,1102725,1.02,1994
