state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
MA,financial administration,8492,0.75,22073028,0.9,8039,0.85,1485,9.33,21113242,0.95,959786,11.82,74856,8.79,1993
MA,other government administration,5530,1.64,13936281,1.67,4908,1.97,1827,5.76,12127391,1.84,1808890,5.62,105346,4.67,1993
MA,judicial and legal,5818,0.21,17236944,0.19,5714,0.17,199,5.6,16964307,0.18,272637,5.39,17759,7.73,1993
MA,police protection - officers,14996,1.06,53686805,1.06,14473,1.04,1477,14.09,52735039,1.03,951766,11.06,88795,10.4,1993
MA,police protection - other,2757,3.27,5310245,3.47,2096,3.46,1929,9.59,4241921,3.53,1068324,8.53,114407,8.34,1993
MA,fire protection - firefighters,12037,2.1,39941397,1.96,11630,1.62,3603,18.68,39184160,1.7,757237,32.74,68969,34.72,1993
MA,fire protection - other,504,4.39,1306658,3.4,462,4.21,125,30.33,1225549,3.69,81109,16.54,7221,19.28,1993
MA,corrections,10282,0,28152719,0,9973,0,466,0,27529716,0,623003,0,53790,0,1993
MA,streets and highways,10300,1.28,28959479,1.19,10091,1.3,390,14.08,28490486,1.19,468993,14.82,36889,19.69,1993
MA,air transportation,1119,1.02,3669630,0.71,1074,0.87,84,5.64,3578005,0.63,91625,3.87,7960,4.66,1993
MA,water transport and terminals,187,4.94,600940,3.92,163,5.36,32,6.58,561157,4.12,39783,2.96,4343,3.04,1993
MA,public welfare,8426,0.61,22916244,0.38,7750,0.47,1397,3.96,21076946,0.37,1839298,2.22,115465,4.48,1993
MA,health,4689,1.26,12526015,1.19,4336,0.87,849,12.68,11684505,0.71,841510,12.15,62072,12.1,1993
MA,hospitals,19766,0,53290590,0,17871,0,3213,0,48091100,0,5199490,0,331656,0,1993
MA,social insurance administration,2606,0,7301548,0,2580,0,49,0,7220382,0,81166,0,4394,0,1993
MA,solid waste management,1255,4.87,2654246,5.28,1179,5.12,173,36.55,2537598,5.48,116648,28.63,12507,21.95,1993
MA,sewerage,2953,2.21,7776725,2.43,2909,2.17,130,41.29,7693973,2.44,82752,15.29,7996,21.29,1993
MA,parks and recreation,3003,2.27,6396101,2.2,2354,2.4,1585,4.33,5395964,2.44,1000137,3.21,115000,4.05,1993
MA,housing and community development,4304,8.89,11050730,7.8,3972,5.2,760,25.75,10532989,5.78,517741,42.96,51030,38.53,1993
MA,natural resources,1774,2.35,5284096,1.77,1684,2.4,175,11.88,5112905,1.76,171191,9.61,15181,7.31,1993
MA,water transport and terminals,3740,3.18,9189289,3.32,3642,2.47,168,7.68,9095532,2.26,93757,12.03,9716,14.37,1993
MA,electric power,1476,1.44,5387993,2.88,1464,2,29,14.81,5367609,3.26,20384,12.93,2112,13.1,1993
MA,gas supply,116,0,443401,0,116,0,1,0,443370,0,31,0,0,0,1993
MA,transit,7058,0.07,26282726,0.03,6440,0,840,1.58,24490863,0,1791863,0.4,109206,0.83,1993
MA,education - elementary and secondary instructional,87774,2.37,253396865,2.45,83223,2.48,10955,4.45,244689899,2.51,8706966,5.24,781885,5.25,1993
MA,education - elementary and secondary other,26257,2.59,48190774,2.4,21591,3.08,11886,3.83,41572385,2.59,6618389,5.35,786596,4.85,1993
MA,education - higher education instructional,8793,0,31571580,0,5737,0,7884,0,23616059,0,7955521,0,508491,0,1993
MA,education - higher education other,14126,0,28934866,0,9414,0,14077,0,23219397,0,5715469,0,783359,0,1993
MA,education - other,688,0,2175192,0,652,0,123,0,2064201,0,110991,0,6022,0,1993
MA,libraries,3272,2.55,6920388,2.54,2360,3.42,2382,5.5,5553487,3.01,1366901,6.46,153304,6.64,1993
MA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
MA,other and unallocable,8574,1.09,21540917,1.14,7960,1.02,2511,13.1,20379405,1.06,1161512,5.25,105629,6.04,1993
MI,total,462025,0.62,1338476359,0.87,384824,0.7,193778,2.21,1196962439,0.91,141513920,1.54,13266417,1.57,1993
MI,financial administration,9285,4.1,24969684,3.22,8251,3.55,2697,14.09,22540753,3.03,2428931,11.44,182593,13.05,1993
MI,other government administration,7836,3.57,20180691,2.32,7043,2.83,6936,18.25,18082019,2.16,2098672,13.49,140292,16.78,1993
MI,judicial and legal,9874,2.32,28889549,1.74,9645,2.28,448,6.25,28444122,1.71,445427,5.79,39927,7.18,1993
MI,police protection - officers,17598,3.05,57435546,3.12,17220,2.87,1177,26.7,56965708,3.08,469838,22.5,59716,27.5,1993
MI,police protection - other,4811,3.15,10540613,2.85,4153,3.39,2274,9.67,9675585,3.01,865028,8.06,118432,8.96,1993
MI,fire protection - firefighters,6168,4.01,19848276,2.8,5761,2.75,7106,26.06,19036358,2.81,811918,16.02,69742,22.38,1993
MI,fire protection - other,614,5.06,1533321,5.13,588,5.06,874,97.25,1510251,5.27,23070,30.36,4563,41.91,1993
MI,corrections,19306,0.83,58196355,0.51,18917,0.79,759,6.03,57396160,0.5,800195,3.33,67293,5.75,1993
MI,streets and highways,12720,5.88,34576150,4.68,12249,5.97,878,16.88,33832022,4.74,744128,9.83,82933,14.61,1993
MI,air transportation,749,1.13,2214504,0.47,715,0.95,49,20.25,2179682,0.49,34822,7.07,5841,13.38,1993
MI,water transport and terminals,94,0,182792,0,80,0,23,0,165076,0,17716,0,2284,0,1993
MI,public welfare,16602,1.35,44655033,0.85,15431,0.97,2303,6.58,42806185,0.62,1848848,6.99,203927,7.35,1993
MI,health,10596,4.83,26830144,4.49,9643,4.38,1884,14.44,24911344,3.84,1918800,13.93,163112,11.16,1993
MI,hospitals,27100,0.74,78562400,0.56,22761,1.01,9195,7.69,66204158,0.63,12358242,5.52,780140,7.48,1993
MI,social insurance administration,2173,0,6406450,0,2106,0,386,0,6201905,0,204545,0,11829,0,1993
MI,solid waste management,2337,2.2,5306835,2.42,2271,2.22,148,26.88,5221467,2.49,85368,14.98,11217,12.91,1993
MI,sewerage,4448,3.82,11766726,3.92,4362,3.87,237,29.81,11653160,3.96,113566,23.51,15319,24.02,1993
MI,parks and recreation,6684,4.25,12886260,2.39,4733,5.8,5731,7.64,10671188,2.32,2215072,7.39,342594,7.36,1993
MI,housing and community development,1325,3.01,3442185,2.32,1273,2.98,109,9.28,3373694,2.3,68491,8.84,8970,10.26,1993
MI,natural resources,4325,1.98,12376443,0.61,3849,2.89,1065,1.09,11671309,0.7,705134,1.62,83769,1.44,1993
MI,water transport and terminals,4642,4.64,11587117,3.9,4552,4.52,302,24.33,11449727,3.84,137390,20.32,19335,21.42,1993
MI,electric power,1912,4.91,5815436,5.12,1888,4.85,32,0,5777992,5.1,37444,0,4273,0,1993
MI,gas supply,1,0,2170,0,1,0,1,0,1727,0,443,0,74,0,1993
MI,transit,4318,1.75,9471516,1.13,3963,1.49,550,5.65,8920078,0.96,551438,4.41,61512,5.22,1993
MI,education - elementary and secondary instructional,125525,1.48,447740242,2.26,112331,1.62,31891,5.16,424605097,2.25,23135145,5.89,2155693,6.01,1993
MI,education - elementary and secondary other,62366,1.69,129425238,2.58,45485,2.04,37629,3.75,105367881,2.92,24057357,4.64,2786867,4.4,1993
MI,education - higher education instructional,26320,0,109664248,0,16027,0,19949,0,77003083,0,32661165,0,1809281,0,1993
MI,education - higher education other,50854,0,108857232,0,31145,0,47059,0,81196882,0,27660350,0,3473471,0,1993
MI,education - other,1924,0,6657086,0,1854,0,183,0,6419805,0,237281,0,12347,0,1993
MI,libraries,3083,2.49,5799341,2.32,1942,2.09,2523,4.7,4572283,2.27,1227058,4.29,187470,4.62,1993
MI,liquor stores,439,0,1260408,0,434,0,8,0,1247206,0,13202,0,799,0,1993
MI,other and unallocable,15996,8.53,41396368,8.19,14151,8.88,9372,27.74,37858532,8.54,3537836,26.18,360802,19.02,1993
MN,total,243580,0.84,656127204,0.67,195827,0.84,120257,2.51,566729423,0.69,89397781,1.65,8338535,2.11,1993
MN,financial administration,6145,3.04,16349575,2.27,5662,3.13,2169,15.81,15457034,2.32,892541,5.05,85809,5.34,1993
MN,other government administration,5829,4.76,15443909,3.12,5008,5.24,7789,13,13541303,3.06,1902606,7.22,146111,7.59,1993
MN,judicial and legal,4678,2.54,14840577,1.76,4265,2.56,729,6.49,13884002,1.82,956575,4.9,74813,7.27,1993
MN,police protection - officers,7038,2.31,23776558,1.63,6826,2.06,632,20.26,23423696,1.55,352862,17.14,37498,19.38,1993
MN,police protection - other,2330,4.11,5248888,3.19,2022,3.76,561,9.13,4751969,3.05,496919,8.65,54160,10.84,1993
MN,fire protection - firefighters,2075,4.66,7158813,2.77,1690,2.65,4905,30.63,6633788,2.19,525025,24.37,68579,21.46,1993
MN,fire protection - other,141,1.49,403490,1.05,122,0,47,14.56,364864,0,38626,7.23,3379,7.66,1993
MN,corrections,5866,1.8,16514433,1.19,5438,1.74,912,6.23,15689838,1.15,824595,3.86,74743,5.58,1993
MN,streets and highways,12310,2.42,34169556,1.81,11623,2.42,1596,15.51,32900702,1.82,1268854,5.01,122064,7.23,1993
MN,air transportation,426,0.7,1531443,0.46,405,0.7,37,4.74,1462113,0.47,69330,2.65,3666,5.74,1993
MN,water transport and terminals,47,0,149483,0,46,0,1,0,147749,0,1734,0,135,0,1993
MN,public welfare,12234,4.92,29016425,3.43,10772,4.24,2172,16.85,26410018,3.02,2606407,12.37,255540,18.59,1993
MN,health,5455,3.39,14042721,2.14,4002,3.2,3692,30.27,11396411,2.36,2646310,5.72,261662,9.22,1993
MN,hospitals,18532,3.1,47606391,2.02,12210,2.99,9919,3.76,32053837,2.27,15552554,2.73,1114975,4.7,1993
MN,social insurance administration,1383,0,3916660,0,1306,0,108,0,3742671,0,173989,0,13705,0,1993
MN,solid waste management,967,7.51,2348353,6.47,883,7.2,160,14.95,2224928,6.4,123425,14.99,15186,17.18,1993
MN,sewerage,1053,3.92,2827733,3.72,976,3.58,214,29.45,2744168,3.71,83565,31.58,13715,28.44,1993
MN,parks and recreation,4598,1.51,10629132,1.15,3167,1.46,4414,4.36,8609642,1.18,2019490,2,253299,2.6,1993
MN,housing and community development,1966,2.16,5213338,1.21,1849,3.89,423,36.71,4957179,2.8,256159,21.44,19900,15.38,1993
MN,natural resources,4034,1,10498879,0.55,3509,1.81,1063,9.62,9537152,0.53,961727,1.85,91411,2.24,1993
MN,water transport and terminals,1774,6.94,4685627,3.77,1601,5.14,321,24.93,4408917,3.4,276710,19.35,30818,32.52,1993
MN,electric power,941,13.56,2657990,8.34,860,9.4,247,57.23,2560994,7.4,96996,69.07,14294,74.74,1993
MN,gas supply,155,0,433407,0,152,0,5,0,429414,0,3993,0,569,0,1993
MN,transit,296,3.97,675282,1.76,237,0.95,106,29.51,603157,0.62,72125,17.55,10305,19.89,1993
MN,education - elementary and secondary instructional,67844,2.04,198604299,1.71,57672,1.95,22007,6.26,179667378,1.72,18936921,5.94,1746331,7.55,1993
MN,education - elementary and secondary other,27501,2.91,53262006,3.01,19028,3.18,19922,5.26,41273235,3.12,11988771,5.85,1448032,5.51,1993
MN,education - higher education instructional,13144,0,54458129,0,9847,0,9474,0,44401757,0,10056372,0,581843,0,1993
MN,education - higher education other,22202,0,48168142,0,14231,0,18155,0,35465991,0,12702151,0,1408111,0,1993
MN,education - other,1651,0,5111176,0,1542,0,166,0,4856125,0,255051,0,19388,0,1993
MN,libraries,2248,3.48,4745068,3.07,1479,3.88,2008,6.95,3470406,2.85,1274662,6.24,136464,5.91,1993
MN,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
MN,other and unallocable,8717,8.66,21639721,6.54,7397,8.95,6303,15.81,19658985,6.7,1980736,10.73,232030,12.38,1993
MS,total,154479,0.83,273873260,0.7,143627,0.93,30073,2.6,258405669,0.73,15467591,1.75,1905176,2.57,1993
MS,financial administration,2986,3.17,5527741,2.58,2936,3.09,162,39.16,5461994,2.46,65747,31.29,8944,17.58,1993
MS,other government administration,1977,4.97,3836807,4.56,1713,5.62,1679,20.67,3300177,4.73,536630,12.8,47209,8.48,1993
MS,judicial and legal,2116,3.5,4463926,2.22,2005,3.65,489,15.43,4236864,2.31,227062,9.61,20003,17.6,1993
MS,police protection - officers,4568,3.77,8685547,3.17,4424,3.41,475,19.77,8513331,3.01,172216,25.11,25715,22.71,1993
MS,police protection - other,1859,4.83,2552326,4.31,1604,4.09,616,11.93,2265247,3.81,287079,14.34,45088,18.85,1993
MS,fire protection - firefighters,2267,2.71,4535234,2.04,2234,2.76,409,31.6,4495554,2.02,39680,23.71,6084,25.84,1993
MS,fire protection - other,87,1.16,168590,0.62,77,0,68,17.46,150711,0,17879,7.9,1850,13.56,1993
MS,corrections,3941,2.87,6153901,1.68,3823,1.64,242,43.85,6016709,0.79,137192,44.77,20857,46.42,1993
MS,streets and highways,7906,1.98,11808138,1.38,7759,1.88,300,13.8,11603905,1.34,204233,8.1,25880,11.78,1993
MS,air transportation,87,2.43,127638,1.38,81,1.65,14,13.51,122266,0.67,5372,18.66,1234,15.33,1993
MS,water transport and terminals,234,1.05,413164,0.92,225,1.09,16,0,403604,0.95,9560,0,1675,0,1993
MS,public welfare,3601,0.49,6021044,0.28,3578,0.46,53,16.92,5995716,0.28,25328,12.09,4004,15.74,1993
MS,health,3558,2.3,6818846,1.34,3463,2.2,171,4.67,6664632,1.2,154214,5.33,17397,6.6,1993
MS,hospitals,20126,2.78,39177705,2.38,18424,2.77,2993,4.7,35891440,2.39,3286265,2.75,301554,3.63,1993
MS,social insurance administration,1304,0,2845600,0,1052,0,273,0,2422586,0,423014,0,44482,0,1993
MS,solid waste management,994,7.11,1121195,6.22,954,7.29,81,16.81,1078830,6.43,42365,17.83,7096,19.27,1993
MS,sewerage,589,7.58,879781,8.18,545,8.19,53,0,795644,9.05,84137,0,7785,0,1993
MS,parks and recreation,1139,2.08,1539544,1.93,917,2.5,521,1.46,1293252,2.22,246292,1.22,39370,1.18,1993
MS,housing and community development,826,1.65,1338530,1.7,795,1.7,62,17.26,1302553,1.6,35977,13.99,5531,10.46,1993
MS,natural resources,3614,0.87,6910835,0.61,3378,0.53,798,10.97,6523851,0.33,386984,8.2,47851,14.31,1993
MS,water transport and terminals,1377,9.35,2079847,7.39,1309,9.83,151,34.01,1976932,7.48,102915,6.56,12029,7.96,1993
MS,electric power,466,3.64,889347,1.42,450,3.39,30,59.08,874472,1.43,14875,53.24,2836,59.06,1993
MS,gas supply,276,10.63,397896,13.05,274,10.59,16,0,395206,13.07,2690,0,341,0,1993
MS,transit,117,0,149862,0,114,0,10,0,143069,0,6793,0,572,0,1993
MS,education - elementary and secondary instructional,44779,2.15,78367338,1.92,43951,2.23,3247,8.54,77493103,1.93,874235,8.13,143142,8.77,1993
MS,education - elementary and secondary other,18120,2.53,18700181,2.26,16234,3.93,4870,11.3,16791113,3.19,1909068,11.07,325345,13.06,1993
MS,education - higher education instructional,7896,0,27383020,0,6430,0,4095,0,24236009,0,3147011,0,255406,0,1993
MS,education - higher education other,11848,0,20642379,0,9347,0,7326,0,17988424,0,2653955,0,434499,0,1993
MS,education - other,1375,0,3063413,0,1355,0,44,0,3038631,0,24782,0,3754,0,1993
MS,libraries,191,10.77,277449,15.59,128,16.02,168,5.8,207374,19.61,70075,6.97,11218,2.35,1993
MS,liquor stores,125,0,193130,0,125,0,0,0,193130,0,0,0,0,0,1993
MS,other and unallocable,4130,5.64,6803306,3.98,3923,5.78,641,24.3,6529340,4.02,273966,7.79,36425,9.36,1993
MO,total,255348,0.92,538880658,0.7,232582,0.94,67040,1.86,504035477,0.72,34845181,1.56,4030637,1.77,1993
MO,financial administration,6586,4.16,12347659,3.69,6362,4.01,930,28.56,11588071,3.78,759588,8.7,39656,22.79,1993
MO,other government administration,3812,7.27,7449451,5.12,3385,7.76,2925,18.19,6492153,5.24,957298,10.68,75533,14.18,1993
MO,judicial and legal,5998,2.44,14081282,1.71,5501,2.51,1211,15.27,13218972,1.72,862310,10.23,88100,8.02,1993
MO,police protection - officers,10475,3.93,26661623,2.66,10255,3.88,607,22.08,26419683,2.65,241940,26.74,38724,28.95,1993
MO,police protection - other,4630,2.82,7895124,1.84,4387,3.04,727,21.33,7591014,1.72,304110,20.51,43047,21.19,1993
MO,fire protection - firefighters,4179,6.54,11825937,8.15,4083,6.52,597,28.74,11758244,8.19,67693,35.64,10725,22.53,1993
MO,fire protection - other,166,38.53,387677,33.25,163,39.27,9,43.99,383169,33.56,4508,33.67,590,34.95,1993
MO,corrections,8687,1.65,14905326,1.1,8587,1.66,291,17.11,14754669,1.09,150657,13.82,17967,19.49,1993
MO,streets and highways,13128,4.33,26919698,2.13,12739,4.47,946,11.8,26264071,2.18,655627,5.25,67140,8.23,1993
MO,air transportation,1060,0.67,2535522,0.35,1026,0.5,57,14.42,2495827,0.33,39695,4.1,6081,10.39,1993
MO,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
MO,public welfare,8547,11.27,13124689,7.1,8250,10.94,696,20.48,12736677,6.75,388012,20.23,51688,23.77,1993
MO,health,6739,17.2,12636801,11.47,6156,15.99,1406,18.83,11826865,11.5,809936,18.62,200659,10.91,1993
MO,hospitals,20970,2.19,39479001,2.25,19428,2.17,3562,6.21,36311070,2.31,3167931,6.34,274257,8.39,1993
MO,social insurance administration,1827,0,3882276,0,1733,0,135,0,3733466,0,148810,0,16576,0,1993
MO,solid waste management,757,4.86,1335887,5,703,4.97,81,6.77,1257471,5.07,78416,2.98,9567,3.84,1993
MO,sewerage,2483,4.68,6162226,2.88,2451,4.72,137,73.24,6122017,2.88,40209,30.14,5437,32.57,1993
MO,parks and recreation,3711,2.89,6117300,3.2,2825,2.21,2267,10.26,5133095,2.43,984205,12.83,156377,7.57,1993
MO,housing and community development,1607,13.36,2905875,9.04,1526,14.05,163,12.34,2798486,9.36,107389,10.22,14519,10.41,1993
MO,natural resources,2720,0.01,5312586,0.05,2301,0.02,735,0.15,4841258,0.06,471328,0.02,73798,0.02,1993
MO,water transport and terminals,2919,5.95,5628563,3.95,2764,5.71,675,20.56,5425733,3.89,202830,18.34,26758,21.87,1993
MO,electric power,1735,3.75,4564829,2.32,1695,3.64,73,34.32,4476099,2.27,88730,16.21,7107,26.23,1993
MO,gas supply,223,13.45,567747,8,223,13.46,0,0,567747,7.88,0,0,0,0,1993
MO,transit,2776,0.04,7560061,0.02,2553,0.02,337,0,6969923,0.01,590138,0,38600,0,1993
MO,education - elementary and secondary instructional,69151,1.69,168593129,1.51,65866,1.7,10895,5.26,163662776,1.5,4930353,5.02,540982,5.78,1993
MO,education - elementary and secondary other,29214,2.21,42979931,1.96,24330,2.66,10930,5.09,37117604,2.05,5862327,5.12,830940,4.94,1993
MO,education - higher education instructional,10874,0,37834620,0,8346,0,9513,0,31042482,0,6792138,0,445882,0,1993
MO,education - higher education other,17307,0,31690528,0,12758,0,14784,0,26709177,0,4981351,0,800606,0,1993
MO,education - other,2097,0,3765661,0,2097,0,0,0,3765661,0,0,0,0,0,1993
MO,libraries,2924,3.24,4098347,2.64,2515,5.72,1194,25.89,3567507,2.97,530840,14.34,69134,26.81,1993
MO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
MO,other and unallocable,8046,7.74,15631302,6.23,7574,7.51,1157,30.28,15004490,5.88,626812,20.68,80187,18.87,1993
MT,total,52228,1.51,108669749,1.53,43372,1.63,23935,2.1,95880482,1.65,12789267,2.19,1538026,2.23,1993
MT,financial administration,1706,1.06,2989014,0.79,1562,1.02,229,8.23,2749618,0.69,239396,5.88,25486,5.41,1993
MT,other government administration,970,1.55,1917285,1.21,889,2.16,410,9.67,1758322,1.67,158963,8.17,14456,9.62,1993
MT,judicial and legal,815,2.17,1873231,0.99,684,2.13,339,6.8,1478852,1.36,394379,3.11,23264,5.96,1993
MT,police protection - officers,1375,2.2,3286739,1.76,1339,1.73,111,20.96,3236690,1.48,50049,25.12,6282,24.38,1993
MT,police protection - other,649,1.07,1068140,0.81,592,0.86,147,7.47,992582,0.68,75558,5.74,10023,6.63,1993
MT,fire protection - firefighters,430,3.23,1099748,2.54,422,0,119,40.39,1091008,0,8740,29.83,1117,35.69,1993
MT,fire protection - other,43,0,82301,0,42,0,7,0,81225,0,1076,0,212,0,1993
MT,corrections,1107,0.32,2320978,0.22,1060,0.42,138,5.81,2225511,0.27,95467,2.87,8379,3.54,1993
MT,streets and highways,3068,0.57,6826909,0.42,2953,0.46,184,8.53,6638139,0.35,188770,5.77,20247,7.29,1993
MT,air transportation,78,0,164113,0,76,0,9,0,160910,0,3203,0,409,0,1993
MT,water transport and terminals,6,0,4432,0,6,0,0,0,4432,0,0,0,0,0,1993
MT,public welfare,2134,0.95,3817539,0.63,1782,2.22,654,7.74,3326112,1.39,491427,7.25,62892,7.78,1993
MT,health,917,0.7,1979520,0.59,795,0.68,389,4.8,1753143,0.56,226377,2.35,21455,2.34,1993
MT,hospitals,1720,4.75,3192073,3.77,1462,4.14,567,12.34,2791941,3.48,400132,7.94,45697,9.9,1993
MT,social insurance administration,689,0,1415995,0,663,0,43,0,1374449,0,41546,0,4588,0,1993
MT,solid waste management,583,2.5,1020271,2.27,468,3.19,250,2.3,923967,3.03,96304,2.88,15887,2.62,1993
MT,sewerage,279,16.94,586514,15.97,270,17.51,34,28.96,572452,16.36,14062,19.95,1593,26.19,1993
MT,parks and recreation,469,4.06,757252,1.28,319,1.35,520,7.93,588057,1.1,169195,4.22,26629,12.29,1993
MT,housing and community development,308,0,610326,0,300,0,17,0,597047,0,13279,0,1473,0,1993
MT,natural resources,1706,0.91,3729748,0.41,1453,0.74,479,6.01,3341152,0.41,388596,2.57,40691,4.7,1993
MT,water transport and terminals,361,13.61,738126,15.01,345,14.19,47,13.5,713173,15.51,24953,11.11,3254,11.27,1993
MT,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
MT,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
MT,transit,101,0.4,201422,0.18,92,0,13,18.1,190521,0,10901,3.4,1664,4.31,1993
MT,education - elementary and secondary instructional,17005,4.13,38990143,4.01,15071,4.32,5230,6.2,35930864,4.2,3059279,6.33,327672,6.51,1993
MT,education - elementary and secondary other,6383,5.11,10152589,5.25,4330,5.54,5244,6.62,7604720,5.59,2547869,7.59,354548,7.1,1993
MT,education - higher education instructional,2247,0,7646948,0,1687,0,1408,0,6326742,0,1320206,0,99097,0,1993
MT,education - higher education other,4451,0,6811759,0,2523,0,6084,0,4824859,0,1986900,0,341432,0,1993
MT,education - other,697,0,1635802,0,553,0,348,0,1287705,0,348097,0,25487,0,1993
MT,libraries,247,2.82,386928,2.04,166,1.18,228,12.75,277383,1.1,109545,6.29,14599,7.91,1993
MT,liquor stores,95,0,181948,0,80,0,33,0,157528,0,24420,0,2590,0,1993
MT,other and unallocable,1589,4.93,3181956,3.44,1388,4.68,654,14.69,2881378,3.29,300578,7.53,36903,9.44,1993
NE,total,99830,0.75,216713822,0.54,87736,0.84,36046,2.8,199075384,0.55,17638438,1.95,2131117,1.92,1993
NE,financial administration,2072,3.09,3848813,2.56,1932,3.13,416,24.97,3620805,2.23,228008,24.28,25042,20.39,1993
NE,other government administration,1686,5.15,3395202,4.09,1487,5.26,2682,24.02,3021037,3.98,374165,9.98,34796,12.39,1993
NE,judicial and legal,1569,2.03,3725591,1.48,1502,2.15,208,10.2,3584840,1.52,140751,7.9,11554,13.5,1993
NE,police protection - officers,2959,3.52,8157622,2.01,2905,3.41,169,29.17,8077712,1.91,79910,58.26,9126,43.72,1993
NE,police protection - other,1059,2.79,1895019,2.09,989,2.73,234,43.11,1807822,1.96,87197,12.57,12449,13.96,1993
NE,fire protection - firefighters,1073,0.99,3519247,0.71,1060,0.97,163,13.06,3504664,0.71,14583,10.27,2481,14.08,1993
NE,fire protection - other,59,9.58,136287,6.24,51,0,57,87.77,125115,0,11172,76.11,1457,68.65,1993
NE,corrections,2594,1.81,5120794,1.12,2490,1.84,240,12.65,4972637,1.19,148157,11.01,18221,16.54,1993
NE,streets and highways,5563,2.54,10937153,2.18,5340,2.62,437,26.17,10659822,2.25,277331,21.51,39529,16.82,1993
NE,air transportation,240,0.39,539770,0.06,208,0,58,0,519327,0.03,20443,0,3517,0,1993
NE,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NE,public welfare,3852,4.59,7128853,2.91,3568,2.96,671,18.55,6750374,1.83,378479,22.28,49998,25.29,1993
NE,health,1088,2.07,2491539,1.33,990,1.61,196,14.57,2321142,1.03,170397,7.56,18010,9.85,1993
NE,hospitals,7670,4.75,14909552,4.02,6546,5.24,2050,7.47,12833035,4.21,2076517,5.06,195702,6.93,1993
NE,social insurance administration,575,0,1328124,0,543,0,72,0,1272621,0,55503,0,5712,0,1993
NE,solid waste management,244,5.12,483798,4.33,215,5.73,126,40.3,447386,4.62,36412,13.5,5130,14.17,1993
NE,sewerage,584,2.64,1406283,2.08,569,2.8,26,18.48,1384563,2.13,21720,7.77,2669,10.23,1993
NE,parks and recreation,1365,1.74,2233027,1.3,872,2.02,1107,4.03,1761684,1.36,471343,2.41,87616,2.53,1993
NE,housing and community development,644,10.04,1145655,8.99,504,3.36,362,28.24,967675,6.03,177980,45.72,25564,43.59,1993
NE,natural resources,2499,1.14,4379992,0.96,2055,1.1,1315,4.1,3872407,1.01,507585,1.97,81366,2.42,1993
NE,water transport and terminals,850,7.39,1942698,5,818,7.53,98,68.91,1911694,5.03,31004,34.65,5385,29.33,1993
NE,electric power,7242,1.31,20468431,0.85,7008,1.16,374,16.19,20104234,0.81,364197,7.72,40972,11.9,1993
NE,gas supply,543,0,1522007,0,543,0,0,0,1522007,0,0,0,0,0,1993
NE,transit,396,0,888067,0,381,0,27,0,871115,0,16952,0,2700,0,1993
NE,education - elementary and secondary instructional,27246,1.78,64719681,1.16,24773,2.04,7190,5.28,60761873,1.23,3957808,5.08,434693,5.45,1993
NE,education - elementary and secondary other,9541,2.36,14966548,2.33,7263,3.54,6173,7.13,12179020,3.03,2787528,4.96,398996,4.74,1993
NE,education - higher education instructional,3886,0,12236207,0,3233,0,2082,0,10463573,0,1772634,0,115700,0,1993
NE,education - higher education other,8511,0,14602217,0,6254,0,7004,0,11980363,0,2621854,0,399762,0,1993
NE,education - other,703,0,1692852,0,665,0,76,0,1636091,0,56761,0,6805,0,1993
NE,libraries,603,6.31,967497,3.88,366,5.39,816,21.95,711087,2.35,256410,12.93,42337,13.85,1993
NE,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NE,other and unallocable,2914,7.2,5925296,5.13,2606,7.16,1617,22.33,5429659,4.01,495637,29.43,53828,17.24,1993
NV,total,65194,0.63,180317544,0.44,58966,0.67,14654,1.66,169607188,0.45,10710356,0.55,1084875,0.73,1993
NV,financial administration,1631,1.27,4390973,1.2,1596,1.29,63,0,4328639,1.22,62334,0,6036,0,1993
NV,other government administration,1634,2.21,4792887,0.91,1560,2.58,275,16.79,4646051,0.91,146836,3.79,14656,5.65,1993
NV,judicial and legal,2079,0.71,6846507,0.62,2035,0.78,94,11.35,6772956,0.62,73551,12.7,7332,15.69,1993
NV,police protection - officers,3222,0.82,11903629,0.99,3196,0.85,26,70.77,11843128,1.01,60501,4.44,3980,16.88,1993
NV,police protection - other,1236,1.4,3252540,1.1,1137,1.36,315,1.7,3121164,1.08,131376,2.13,17102,2.34,1993
NV,fire protection - firefighters,1527,0.47,6206910,0.45,1521,0.43,42,438.3,6199720,0.47,7190,57.57,1056,96.49,1993
