state,government_function,full_time_equivalent_employees,total_march_pay,full_time_employees,part_time_employees,full_time_pay,part_time_pay,part_time_hours,year
OK,parks and recreation,3833,6324934,3075,1571,5521692,803242,133853,1997
OK,housing and community development,970,1767290,909,188,1680465,86825,11712,1997
OK,natural resources,1897,3711198,1804,236,3594620,116578,16411,1997
OK,water transport and terminals,2678,5235482,2549,408,5036511,198971,23882,1997
OK,electric power,824,2345155,817,12,2337298,7857,1437,1997
OK,gas supply,29,54891,27,2,51921,2970,223,1997
OK,transit,215,545612,203,21,526367,19245,2105,1997
OK,education - elementary and secondary instructional,55995,127080826,53174,8712,123356958,3723868,478985,1997
OK,education - elementary and secondary other,24892,35655145,21125,9065,30895135,4760010,649480,1997
OK,education - higher education instructional,7540,26524985,5511,4970,21032361,5492624,357145,1997
OK,education - higher education other,17247,27244564,12488,13154,22686019,4558545,831791,1997
OK,education - other,2179,4919848,2144,109,4846644,73204,6049,1997
OK,libraries,788,1325780,621,475,1114677,211103,30166,1997
OK,liquor stores,0,0,0,0,0,0,0,1997
OK,other and unallocable,5447,10815107,5169,915,10393936,421171,50698,1997
OR,total,171712,482938707,142859,73669,421844559,61094148,5093280,1997
OR,financial administration,6310,17462592,6004,663,16854983,607609,54342,1997
OR,other government administration,3817,11362945,3527,697,10690167,672778,52422,1997
OR,judicial and legal,4172,11854317,3784,565,10879865,974452,69079,1997
OR,police protection - officers,5398,20241978,5327,200,20093391,148587,12915,1997
OR,police protection - other,2227,6605367,2109,378,6345739,259628,21042,1997
OR,fire protection - firefighters,3198,12838868,3099,1184,12688323,150545,18730,1997
OR,fire protection - other,549,1666624,503,153,1594575,72049,8608,1997
OR,corrections,6498,18267863,6016,860,17376762,891101,84745,1997
OR,streets and highways,7737,20616409,7556,286,20225876,390533,31710,1997
OR,air transportation,291,1048318,252,63,972962,75356,6784,1997
OR,water transport and terminals,205,695511,198,19,686390,9121,1215,1997
OR,public welfare,5591,14395880,5192,764,13050796,1345084,70286,1997
OR,health,5266,13442563,4328,1803,11532900,1909663,164591,1997
OR,hospitals,9665,21652267,6570,3076,16599083,5053184,541347,1997
OR,social insurance administration,2263,6995459,2061,219,6485191,510268,35688,1997
OR,solid waste management,463,1361181,413,150,1246760,114421,9108,1997
OR,sewerage,1547,4843285,1471,174,4709701,133584,13730,1997
OR,parks and recreation,2717,6424805,1834,3094,4915430,1509375,155201,1997
OR,housing and community development,868,2188601,822,120,2095552,93049,8129,1997
OR,natural resources,3415,8627137,3086,734,8066786,560351,58557,1997
OR,water transport and terminals,2181,6951101,2113,276,6811217,139884,12885,1997
OR,electric power,1302,5042658,1274,54,4977954,64704,4974,1997
OR,gas supply,0,0,0,0,0,0,0,1997
OR,transit,2603,7941320,2359,435,7394553,546767,43200,1997
OR,education - elementary and secondary instructional,42699,125877686,36038,16948,112151581,13726105,1174650,1997
OR,education - elementary and secondary other,18150,38244414,14010,9188,31724896,6519518,731470,1997
OR,education - higher education instructional,11999,46860845,7087,12839,30475715,16385130,868779,1997
OR,education - higher education other,11689,25149016,8241,15580,19372998,5776018,607698,1997
OR,education - other,1064,2931678,936,159,2589961,341717,22754,1997
OR,libraries,1502,3243024,894,1411,2191348,1051676,107671,1997
OR,liquor stores,165,439400,156,24,418890,20510,1655,1997
OR,other and unallocable,6161,17665595,5599,1553,16624214,1041381,99315,1997
PA,total,515927,1510172414,464937,142181,1415532803,94639611,8699613,1997
PA,financial administration,15455,39546356,14103,5850,36694239,2852117,251768,1997
PA,other government administration,12285,31695974,10767,9497,27544267,4151707,282031,1997
PA,judicial and legal,16117,41219442,15427,2269,39725423,1494019,117740,1997
PA,police protection - officers,24672,85221707,23291,3554,83191932,2029775,240984,1997
PA,police protection - other,6318,13515543,4468,4821,10538577,2976966,321038,1997
PA,fire protection - firefighters,5521,19282387,5360,541,19067383,215004,28279,1997
PA,fire protection - other,473,1154178,400,210,1035495,118683,12081,1997
PA,corrections,25085,67905362,24431,1003,66727391,1177971,109569,1997
PA,streets and highways,24226,62554307,22612,3118,60052186,2502121,280482,1997
PA,air transportation,1403,4007478,1309,172,3842466,165012,16199,1997
PA,water transport and terminals,967,2200721,853,144,2044312,156409,20019,1997
PA,public welfare,32106,77168445,30597,4002,74643224,2525221,258985,1997
PA,health,6769,18435878,6549,592,17972509,463369,38131,1997
PA,hospitals,15576,38171707,15145,776,37095975,1075732,72004,1997
PA,social insurance administration,4516,13242988,4293,229,12806203,436785,37031,1997
PA,solid waste management,3332,8174763,3224,263,8006657,168106,20312,1997
PA,sewerage,5459,14716545,5198,948,14271780,444765,48136,1997
PA,parks and recreation,5128,11884952,3860,2836,9958237,1926715,216661,1997
PA,housing and community development,6398,16085244,6036,659,15405226,680018,59738,1997
PA,natural resources,7685,23539698,6961,1445,21750504,1789194,124717,1997
PA,water transport and terminals,5298,14384032,5100,748,14057065,326967,37558,1997
PA,electric power,148,464603,138,26,444135,20468,1872,1997
PA,gas supply,7,20747,7,0,20747,0,0,1997
PA,transit,13336,46479226,13148,301,46210739,268487,32706,1997
PA,education - elementary and secondary instructional,141593,501658562,133532,21269,488675946,12982616,1344419,1997
PA,education - elementary and secondary other,59554,125543887,48668,23993,109884802,15659085,1829567,1997
PA,education - higher education instructional,19842,96986058,14036,13460,77873494,19112564,987184,1997
PA,education - higher education other,36429,83217335,27082,33424,67040072,16177263,1583361,1997
PA,education - other,2887,8615727,2823,209,8518907,96820,10636,1997
PA,libraries,1455,3552924,1191,618,3188331,364593,45529,1997
PA,liquor stores,3101,7505365,2811,1525,7185429,319936,48112,1997
PA,other and unallocable,12786,32020273,11517,3679,30059150,1961123,222764,1997
RI,total,49279,153881441,44856,11505,145521687,8359754,718691,1997
RI,financial administration,1210,3255466,1180,73,3199358,56108,5002,1997
RI,other government administration,1454,3131901,1412,432,3001793,130108,7545,1997
RI,judicial and legal,1190,3976899,1152,69,3885546,91353,6342,1997
RI,police protection - officers,2225,8155034,2219,15,8145388,9646,1011,1997
RI,police protection - other,592,1297868,495,242,1146221,151647,16455,1997
RI,fire protection - firefighters,2118,7105078,2079,220,7055371,49707,6505,1997
RI,fire protection - other,158,343041,153,28,335433,7608,796,1997
RI,corrections,1649,7265308,1649,0,7265308,0,0,1997
RI,streets and highways,1802,4926419,1779,52,4886982,39437,3703,1997
RI,air transportation,0,0,0,0,0,0,0,1997
RI,water transport and terminals,0,0,0,0,0,0,0,1997
RI,public welfare,1956,6283438,1901,105,6187496,95942,8592,1997
RI,health,1369,4817029,1362,17,4798966,18063,1172,1997
RI,hospitals,1251,4102505,1229,36,4017819,84686,3930,1997
RI,social insurance administration,725,2029184,690,43,1961738,67446,5404,1997
RI,solid waste management,226,654862,222,10,646017,8845,892,1997
RI,sewerage,638,1760746,633,10,1749253,11493,768,1997
RI,parks and recreation,407,872251,341,202,783253,88998,11184,1997
RI,housing and community development,535,1303189,469,116,1207310,95879,11351,1997
RI,natural resources,552,1738492,527,66,1709795,28697,4192,1997
RI,water transport and terminals,500,1279836,494,12,1271561,8275,912,1997
RI,electric power,12,43807,11,1,42753,1054,115,1997
RI,gas supply,0,0,0,0,0,0,0,1997
RI,transit,509,1567366,503,9,1554752,12614,1098,1997
RI,education - elementary and secondary instructional,15697,54805233,14891,1860,53361129,1444104,127329,1997
RI,education - elementary and secondary other,3876,9283372,3035,2010,7968108,1315264,129078,1997
RI,education - higher education instructional,3077,10609412,1854,2536,7120992,3488420,200077,1997
RI,education - higher education other,3090,6038944,2361,2744,5421864,617080,124790,1997
RI,education - other,582,2420088,527,113,2240252,179836,8594,1997
RI,libraries,393,771568,273,289,624151,147417,20264,1997
RI,liquor stores,0,0,0,0,0,0,0,1997
RI,other and unallocable,1486,4043105,1415,195,3933078,110027,11590,1997
SC,total,221735,512006458,208014,38810,489284843,22721615,2333872,1997
SC,financial administration,5490,12726780,5387,223,12572246,154534,17556,1997
SC,other government administration,2878,6817163,2569,1529,6124044,693119,53556,1997
SC,judicial and legal,3327,7838095,3134,438,7450369,387726,33789,1997
SC,police protection - officers,8166,20100306,8136,118,20050121,50185,5572,1997
SC,police protection - other,2649,4722421,2448,525,4484909,237512,34745,1997
SC,fire protection - firefighters,3069,6957772,2974,701,6840245,117527,16887,1997
SC,fire protection - other,165,334072,159,13,325901,8171,1041,1997
SC,corrections,10511,21096800,10485,40,21056484,40316,4008,1997
SC,streets and highways,7415,13896786,7387,50,13857886,38900,4547,1997
SC,air transportation,357,682844,347,23,666315,16529,1731,1997
SC,water transport and terminals,450,1605150,450,0,1605150,0,0,1997
SC,public welfare,5291,11031361,5257,66,10985709,45652,5603,1997
SC,health,9884,23205473,9588,573,22550601,654872,49923,1997
SC,hospitals,29518,68726307,27228,4648,63623296,5103011,403312,1997
SC,social insurance administration,1376,3304782,1374,4,3290990,13792,350,1997
SC,solid waste management,2667,4161636,2321,653,3772834,388802,59853,1997
SC,sewerage,1659,3588201,1637,42,3556826,31375,3904,1997
SC,parks and recreation,2725,4928426,2246,1275,4387743,540683,83124,1997
SC,housing and community development,1013,2168928,976,87,2122554,46374,6086,1997
SC,natural resources,2597,6756143,2561,59,6711157,44986,5476,1997
SC,water transport and terminals,2320,5362490,2290,106,5309242,53248,5806,1997
SC,electric power,2102,7044294,2093,15,7029895,14399,1752,1997
SC,gas supply,309,758896,302,18,748481,10415,1329,1997
SC,transit,432,649607,385,80,598123,51484,7958,1997
SC,education - elementary and secondary instructional,60133,153362916,58671,5211,151156684,2206232,246556,1997
SC,education - elementary and secondary other,22506,36850014,19885,6167,33624157,3225857,439236,1997
SC,education - higher education instructional,9416,35763235,7608,6535,31203754,4559481,300912,1997
SC,education - higher education other,14923,28934059,12158,8432,25557841,3376218,465205,1997
SC,education - other,2841,7076502,2818,47,7021812,54690,3806,1997
SC,libraries,952,1696186,767,539,1454561,241625,32175,1997
SC,liquor stores,0,0,0,0,0,0,0,1997
SC,other and unallocable,4594,9858813,4373,593,9544913,313900,38074,1997
SD,total,39837,86726995,34828,20479,78666522,8060473,904874,1997
SD,financial administration,1398,2889168,1303,854,2687903,201265,21275,1997
SD,other government administration,772,1790465,667,3907,1360627,429838,27158,1997
SD,judicial and legal,716,1915249,613,213,1520620,394629,18715,1997
SD,police protection - officers,1233,3096060,1210,97,3058035,38025,5282,1997
SD,police protection - other,423,742527,383,134,689676,52851,7550,1997
SD,fire protection - firefighters,361,1018682,360,214,1014027,4655,562,1997
SD,fire protection - other,22,53779,21,21,50481,3298,474,1997
SD,corrections,1148,2234856,1099,122,2110335,124521,8253,1997
SD,streets and highways,2779,6263859,2605,408,5992612,271247,33234,1997
SD,air transportation,52,115241,44,13,104654,10587,1212,1997
SD,water transport and terminals,0,0,0,0,0,0,0,1997
SD,public welfare,1237,2349415,1044,326,2080896,268519,34206,1997
SD,health,747,1658187,600,387,1433152,225035,25987,1997
SD,hospitals,1535,3049319,1275,475,2602350,446969,45997,1997
SD,social insurance administration,269,550449,265,6,543530,6919,735,1997
SD,solid waste management,232,456794,210,80,426311,30483,4595,1997
SD,sewerage,259,620098,243,116,584388,35710,3843,1997
SD,parks and recreation,517,1019206,364,497,835279,183927,27024,1997
SD,housing and community development,132,249208,103,89,208361,40847,4899,1997
SD,natural resources,1118,2323944,957,558,2120716,203228,28570,1997
SD,water transport and terminals,358,800156,334,86,760398,39758,5355,1997
SD,electric power,134,370974,128,24,358182,12792,1028,1997
SD,gas supply,12,44581,12,0,44581,0,0,1997
SD,transit,0,0,0,0,0,0,0,1997
SD,education - elementary and secondary instructional,12484,28099764,11660,2464,26734280,1365484,142977,1997
SD,education - elementary and secondary other,4558,7154473,3419,3694,5539423,1615050,199985,1997
SD,education - higher education instructional,2021,7156726,1672,1014,6339951,816775,61681,1997
SD,education - higher education other,3144,5847984,2407,3163,5078563,769421,130459,1997
SD,education - other,388,863590,366,45,831487,32103,3875,1997
SD,libraries,268,476705,181,279,368954,107751,16134,1997
SD,liquor stores,0,0,0,0,0,0,0,1997
SD,other and unallocable,1520,3515536,1283,1193,3186750,328786,43809,1997
TN,total,276033,621990777,253631,56031,584419880,37570897,3839228,1997
TN,financial administration,6046,14529017,5872,386,14271155,257862,30125,1997
TN,other government administration,3904,8957786,3734,1393,8466437,491349,31703,1997
TN,judicial and legal,5243,14689263,5058,512,14258787,430476,33020,1997
TN,police protection - officers,11716,30799567,11615,303,30656105,143462,18231,1997
TN,police protection - other,3578,7362132,3310,695,7009356,352776,48194,1997
TN,fire protection - firefighters,5687,16269512,5605,1065,16158775,110737,15447,1997
TN,fire protection - other,321,898653,316,42,894574,4079,693,1997
TN,corrections,11906,24464770,11833,160,24376050,88720,12455,1997
TN,streets and highways,11634,21941836,11522,204,21806167,135669,19537,1997
TN,air transportation,721,2076729,676,77,2015326,61403,7765,1997
TN,water transport and terminals,11,28958,11,2,27429,1529,131,1997
TN,public welfare,8060,16752684,7796,527,16418477,334207,45686,1997
TN,health,6186,14585322,6035,320,14345296,240026,26643,1997
TN,hospitals,23745,53517441,21463,3524,48442638,5074803,398512,1997
TN,social insurance administration,1631,3681680,1409,306,3324074,357606,36842,1997
TN,solid waste management,4221,7458802,3991,475,7212549,246253,40020,1997
TN,sewerage,1759,3528349,1747,43,3503297,25052,2539,1997
TN,parks and recreation,4973,7588820,4483,1264,6988317,600503,85607,1997
TN,housing and community development,2691,5825782,2576,188,5675962,149820,19236,1997
TN,natural resources,3665,8085554,3246,731,7515258,570296,73115,1997
TN,water transport and terminals,4060,9602699,3954,305,9441545,161154,18864,1997
TN,electric power,4816,15445446,4759,108,15365179,80267,9662,1997
TN,gas supply,1947,5459859,1929,39,5424924,34935,3441,1997
TN,transit,313,671813,244,119,547057,124756,12166,1997
TN,education - elementary and secondary instructional,73799,181824813,70855,9984,177579448,4245365,496512,1997
TN,education - elementary and secondary other,28505,36976692,24387,11590,31696168,5280524,696538,1997
TN,education - higher education instructional,12154,43978334,8785,6877,36072164,7906170,566671,1997
TN,education - higher education other,22170,41896562,16377,13424,32637224,9259338,997572,1997
TN,education - other,1830,4463783,1800,112,4392780,71003,4987,1997
TN,libraries,1335,2335753,1142,437,2081784,253969,34530,1997
TN,liquor stores,0,0,0,0,0,0,0,1997
TN,other and unallocable,7406,16292366,7101,819,15815578,476788,52784,1997
TX,total,1112355,2609460401,1031819,207353,2472441079,137019322,14090744,1997
TX,financial administration,21344,52137650,20916,920,51385879,751771,76668,1997
TX,other government administration,13198,31598405,12370,2764,30135534,1462871,153924,1997
TX,judicial and legal,20828,55060778,19984,1893,53388922,1671856,150867,1997
TX,police protection - officers,41469,122503074,41289,532,122209768,293306,31857,1997
TX,police protection - other,14713,29581888,13745,2871,28349356,1232532,170184,1997
TX,fire protection - firefighters,17228,56528427,17064,1095,56312081,216346,28964,1997
TX,fire protection - other,1452,3646709,1392,151,3528263,118446,11927,1997
TX,corrections,63549,131689765,62965,1146,130830825,858940,103524,1997
TX,streets and highways,31962,67093600,31231,1149,66020590,1073010,129104,1997
TX,air transportation,4255,9834165,4153,153,9727623,106542,18628,1997
TX,water transport and terminals,863,2701629,843,54,2668756,32873,3253,1997
TX,public welfare,25484,51614583,25085,820,51025909,588674,70931,1997
TX,health,28448,62646902,26813,3037,59255842,3391060,289500,1997
TX,hospitals,84774,218912098,80426,7851,209899481,9012617,768619,1997
TX,social insurance administration,5948,14374033,5880,92,14270536,103497,12101,1997
TX,solid waste management,6182,11803177,6026,291,11601140,202037,27345,1997
TX,sewerage,10306,22936680,10204,253,22789358,147322,18769,1997
TX,parks and recreation,14052,25460873,11662,5108,22556104,2904769,422983,1997
TX,housing and community development,6015,11561163,5538,1047,10797466,763697,84175,1997
TX,natural resources,16235,40724865,15068,3451,38537737,2187128,207554,1997
TX,water transport and terminals,13167,28976075,12912,689,28579752,396323,45901,1997
TX,electric power,7568,24665118,7521,97,24574580,90538,8566,1997
TX,gas supply,1332,3719033,1331,2,3717705,1328,146,1997
TX,transit,10006,31635448,9535,790,30777911,857537,83301,1997
TX,education - elementary and secondary instructional,361184,894311160,347638,42066,868968332,25342828,2325924,1997
TX,education - elementary and secondary other,147863,222893339,125850,50639,194479357,28413982,3805738,1997
TX,education - higher education instructional,40083,164030603,27521,30814,131161738,32868865,2215463,1997
TX,education - higher education other,71277,145887396,57276,42769,126734349,19153047,2472043,1997
TX,education - other,4802,11522980,4742,168,11352825,170155,10663,1997
TX,libraries,5264,9757522,4386,1864,8667214,1090308,154124,1997
TX,liquor stores,0,0,0,0,0,0,0,1997
TX,other and unallocable,21504,49651263,20453,2777,48136146,1515117,187998,1997
UT,total,109028,266461552,93075,46095,241370491,25091061,2775532,1997
UT,financial administration,2879,7418594,2658,454,7069917,348677,39405,1997
UT,other government administration,1884,5147337,1733,988,4784280,363057,28350,1997
UT,judicial and legal,2263,6836243,2079,475,6420052,416191,33869,1997
UT,police protection - officers,3218,9796976,3170,168,9716905,80071,8778,1997
UT,police protection - other,1577,3469370,1222,953,3035963,433407,63258,1997
UT,fire protection - firefighters,1352,4062162,1100,1216,3702481,359681,45494,1997
UT,fire protection - other,167,392017,152,75,372432,19585,2585,1997
UT,corrections,3350,8375476,3201,360,8112930,262546,26444,1997
UT,streets and highways,3328,9121765,3199,256,8907108,214657,23545,1997
UT,air transportation,473,1089319,456,32,1064587,24732,2698,1997
UT,water transport and terminals,0,0,0,0,0,0,0,1997
UT,public welfare,3457,8198934,3166,556,7683811,515123,51597,1997
UT,health,2667,7217852,2377,758,6606046,611806,51516,1997
UT,hospitals,5650,12160807,5374,643,11742277,418530,48933,1997
UT,social insurance administration,623,1821446,575,189,1572265,249181,8413,1997
UT,solid waste management,409,963053,379,80,914288,48765,5757,1997
UT,sewerage,747,1978189,701,129,1893021,85168,8414,1997
UT,parks and recreation,2113,4093064,1172,2934,2972787,1120277,166243,1997
UT,housing and community development,526,1351394,487,75,1300108,51286,6643,1997
UT,natural resources,1458,4106485,1359,313,3935506,170979,17595,1997
UT,water transport and terminals,1133,2955825,1093,192,2875479,80346,8291,1997
UT,electric power,495,1585619,476,39,1558306,27313,3035,1997
UT,gas supply,4,8250,3,4,6750,1500,230,1997
UT,transit,1226,3101486,1181,94,3022243,79243,7937,1997
UT,education - elementary and secondary instructional,29186,73250490,24994,11382,67101418,6149072,705712,1997
UT,education - elementary and secondary other,11034,19496702,7600,10568,14456922,5039780,591835,1997
UT,education - higher education instructional,5224,24487267,4400,2514,21861084,2626183,143902,1997
UT,education - higher education other,17383,31364812,14440,8058,27419536,3945276,519815,1997
UT,education - other,963,2508437,836,306,2278901,229536,22303,1997
UT,libraries,643,1292509,371,667,889399,403110,48303,1997
UT,liquor stores,264,502394,204,160,428409,73985,10667,1997
UT,other and unallocable,3332,8307278,2917,1457,7665280,641998,73965,1997
VT,total,30266,71927024,26307,11273,65232143,6694881,683995,1997
VT,financial administration,913,2037392,791,525,1807430,229962,23516,1997
VT,other government administration,705,1776750,597,725,1520858,255892,20379,1997
VT,judicial and legal,591,1717297,544,83,1614173,103124,8443,1997
VT,police protection - officers,889,2857243,824,176,2761323,95920,11276,1997
VT,police protection - other,344,802566,291,129,725236,77330,9598,1997
VT,fire protection - firefighters,281,774888,226,469,707387,67501,10430,1997
VT,fire protection - other,12,27377,7,29,18801,8576,1171,1997
VT,corrections,881,2044520,861,27,2007385,37135,3472,1997
VT,streets and highways,2003,4966594,1962,110,4890030,76564,8128,1997
VT,air transportation,20,62356,19,5,61209,1147,199,1997
VT,water transport and terminals,0,0,0,0,0,0,0,1997
VT,public welfare,1079,1897868,981,127,1706755,191113,17271,1997
VT,health,533,1398257,481,104,1250573,147684,9286,1997
VT,hospitals,180,374591,175,9,363705,10886,850,1997
VT,social insurance administration,318,787369,299,21,747860,39509,3412,1997
VT,solid waste management,127,280143,94,130,226476,53667,6791,1997
VT,sewerage,160,413829,148,30,392525,21304,2239,1997
VT,parks and recreation,306,682083,223,264,575216,106867,14714,1997
VT,housing and community development,94,208389,84,20,192004,16385,1669,1997
VT,natural resources,628,1660410,590,59,1578550,81860,6607,1997
VT,water transport and terminals,180,460155,168,81,436365,23790,2465,1997
VT,electric power,218,684928,213,9,679148,5780,670,1997
VT,gas supply,0,0,0,0,0,0,0,1997
VT,transit,117,234462,109,15,224187,10275,1242,1997
VT,education - elementary and secondary instructional,10706,25622537,9212,3690,23116199,2506338,250903,1997
VT,education - elementary and secondary other,2876,4892090,2138,1869,3788188,1103902,127973,1997
VT,education - higher education instructional,1428,5237880,1178,671,4623412,614468,41410,1997
VT,education - higher education other,2925,5680656,2509,1396,5170094,510562,68990,1997
VT,education - other,388,1098015,366,38,1055428,42587,3752,1997
VT,libraries,111,199706,48,151,105973,93733,11457,1997
VT,liquor stores,51,133637,51,0,133637,0,0,1997
VT,other and unallocable,1202,2913036,1118,311,2752016,161020,15682,1997
VA,total,358733,903851771,314528,105765,834114125,69737646,7556543,1997
VA,financial administration,10118,26693365,9395,1286,25413561,1279804,127667,1997
VA,other government administration,5574,16706946,5147,1664,15595699,1111247,76311,1997
VA,judicial and legal,6387,19966267,6070,853,19184175,782092,56443,1997
VA,police protection - officers,13518,42579691,13408,253,42427467,152224,18771,1997
VA,police protection - other,3879,8286133,3440,898,7659492,626641,76743,1997
VA,fire protection - firefighters,6508,20621152,6485,152,20575779,45373,4075,1997
VA,fire protection - other,587,1723550,538,85,1649670,73880,8727,1997
VA,corrections,19695,45002636,19114,1071,43997508,1005128,100897,1997
VA,streets and highways,13857,36169396,13507,1085,35614075,555321,61726,1997
VA,air transportation,1463,5139699,1388,165,5002988,136711,13367,1997
VA,water transport and terminals,123,362897,123,3,362059,838,120,1997
VA,public welfare,9035,22389574,8509,882,21457265,932309,91443,1997
VA,health,10338,28513587,8910,2416,25879357,2634230,250467,1997
VA,hospitals,15845,32316179,14784,2302,30260488,2055691,185892,1997
VA,social insurance administration,1351,3502030,1083,468,3006120,495910,47422,1997
VA,solid waste management,3846,8265558,3540,510,7898650,366908,53476,1997
VA,sewerage,4012,10330468,3872,230,10052235,278233,24321,1997
VA,parks and recreation,6872,13948652,4835,5780,11133889,2814763,354476,1997
VA,housing and community development,1967,5118300,1902,114,5023385,94915,10595,1997
VA,natural resources,3360,9111791,2970,717,8537900,573891,69019,1997
VA,water transport and terminals,3747,9353748,3667,182,9226853,126895,13906,1997
VA,electric power,287,797236,284,5,791590,5646,495,1997
VA,gas supply,340,675463,336,5,667414,8049,701,1997
VA,transit,1362,2121960,908,759,1517186,604774,80077,1997
VA,education - elementary and secondary instructional,109486,298291467,103137,17940,287589969,10701498,1047721,1997
VA,education - elementary and secondary other,44592,74615971,30717,27533,56820207,17795764,2287466,1997
VA,education - higher education instructional,15441,62632121,11444,10597,51281425,11350696,707489,1997
VA,education - higher education other,25478,49393712,18415,21436,40851186,8542526,1250408,1997
VA,education - other,2814,7905826,2552,570,7375716,530110,46190,1997
VA,libraries,3425,6982689,2100,2670,5182134,1800555,229969,1997
VA,liquor stores,1146,2243436,675,885,1574030,669406,83290,1997
VA,other and unallocable,12280,32090271,11273,2249,30504653,1585618,176873,1997
WA,total,293245,896429107,234582,119171,773600384,122828723,10348243,1997
WA,financial administration,7461,22658406,7175,592,21941466,716940,50371,1997
WA,other government administration,5916,18982752,5486,1800,17875991,1106761,76828,1997
WA,judicial and legal,6882,23811232,6506,911,22837573,973659,65685,1997
WA,police protection - officers,8699,36437873,8645,177,36325160,112713,9782,1997
WA,police protection - other,3887,11207886,3756,318,10921490,286396,23498,1997
WA,fire protection - firefighters,6104,24801229,5653,4203,24132490,668739,83059,1997
WA,fire protection - other,561,1848291,519,256,1754514,93777,8504,1997
WA,corrections,10860,26807165,10380,910,25386517,1420648,84484,1997
WA,streets and highways,13063,43555982,12626,788,42242510,1313472,76554,1997
WA,air transportation,1147,4350335,1084,94,4234475,115860,11007,1997
WA,water transport and terminals,1278,4257677,1224,148,4135015,122662,9815,1997
WA,public welfare,8595,26107973,8076,988,24712095,1395878,91411,1997
WA,health,10387,33664901,9080,2320,29640172,4024729,216947,1997
WA,hospitals,17498,51151539,13047,8212,36743487,14408052,784635,1997
WA,social insurance administration,4449,10494252,4289,621,10183998,310254,28138,1997
WA,solid waste management,1584,4841300,1423,279,4402909,438391,27544,1997
WA,sewerage,2700,8952583,2611,215,8721911,230672,15750,1997
WA,parks and recreation,4714,12352322,3518,3563,10258816,2093506,212224,1997
WA,housing and community development,1988,5637690,1800,424,5293106,344584,33029,1997
WA,natural resources,6083,15958407,5436,1325,14808301,1150106,114533,1997
WA,water transport and terminals,2995,10077882,2870,413,9780608,297274,24242,1997
WA,electric power,7257,31445927,7023,360,30874090,571837,41261,1997
WA,gas supply,35,112688,35,0,112688,0,0,1997
WA,transit,6346,20239387,5279,1961,17010479,3228908,172639,1997
WA,education - elementary and secondary instructional,57634,203582621,54225,5799,192996973,10585648,604155,1997
WA,education - elementary and secondary other,30747,64518879,9707,37107,24390439,40128440,3723968,1997
WA,education - higher education instructional,13991,56442303,10965,10517,46229381,10212922,535986,1997
WA,education - higher education other,34908,78270921,19146,29216,57030425,21240496,2789913,1997
WA,education - other,699,2293602,660,83,2192316,101286,6920,1997
WA,libraries,3090,7658567,1790,2659,5325519,2333048,227577,1997
WA,liquor stores,765,1908452,447,480,1247834,660618,56210,1997
WA,other and unallocable,10922,31998083,10101,2432,29857636,2140447,141574,1997
WV,total,92275,208455846,85090,18750,196720142,11735704,1241787,1997
WV,financial administration,2698,4745056,2639,175,4647465,97591,11078,1997
WV,other government administration,1470,3160495,1223,1166,2357274,803221,44404,1997
WV,judicial and legal,1874,4384353,1830,192,4284216,100137,9384,1997
WV,police protection - officers,2777,6633404,2748,82,6593017,40387,5232,1997
WV,police protection - other,728,1077378,653,198,1000063,77315,13424,1997
WV,fire protection - firefighters,853,2002216,841,87,1989573,12643,2336,1997
WV,fire protection - other,36,67283,34,6,64793,2490,231,1997
WV,corrections,1444,2500907,1428,66,2475719,25188,3238,1997
WV,streets and highways,6835,14742763,6753,138,14614545,128218,14924,1997
WV,air transportation,161,253138,150,23,240970,12168,2011,1997
WV,water transport and terminals,0,0,0,0,0,0,0,1997
WV,public welfare,78,103366,78,0,103366,0,0,1997
WV,health,2058,4227250,1924,389,3968570,258680,22911,1997
WV,hospitals,5382,10380019,4619,907,8903069,1476950,133297,1997
WV,social insurance administration,785,1577718,780,17,1571230,6488,794,1997
WV,solid waste management,680,1032268,621,129,956217,76051,11519,1997
WV,sewerage,900,1695567,859,156,1629144,66423,8143,1997
WV,parks and recreation,1382,1866071,916,1099,1436183,429888,82281,1997
WV,housing and community development,575,1144933,515,130,1050726,94207,10402,1997
WV,natural resources,2012,4690360,1938,167,4613113,77247,13024,1997
WV,water transport and terminals,1222,2235914,1129,367,2099900,136014,17686,1997
WV,electric power,10,23338,10,0,23338,0,0,1997
WV,gas supply,0,0,0,0,0,0,0,1997
WV,transit,406,868564,389,58,844601,23963,2984,1997
WV,education - elementary and secondary instructional,27806,73776789,26485,2536,71513169,2263620,228175,1997
WV,education - elementary and secondary other,12852,22624889,11900,2631,21274812,1350077,166404,1997
WV,education - higher education instructional,4637,16579153,3321,4152,13982926,2596227,218457,1997
WV,education - higher education other,7279,15049471,6250,3121,13824510,1224961,171172,1997
WV,education - other,1422,3450472,1373,122,3360896,89576,8364,1997
WV,libraries,313,478255,251,145,411341,66914,10517,1997
WV,liquor stores,56,109978,54,2,107916,2062,274,1997
WV,other and unallocable,3544,6974478,3379,489,6777480,196998,29121,1997
WI,total,266342,773460305,224178,107206,685921029,87539276,7483463,1997
WI,financial administration,5955,16369550,5027,2963,14403336,1966214,186844,1997
WI,other government administration,5716,15226105,4352,9287,11921679,3304426,257169,1997
WI,judicial and legal,5206,17389555,4732,1290,16059600,1329955,84891,1997
WI,police protection - officers,11215,38603512,10900,1066,38064169,539343,57641,1997
