state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
OR,2014,electric power,653,0.71,4891664,0.64,53,2,79955,2.03,2646,1.42,669,0.73,706,0.68,4971619,0.63
OR,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
OR,2014,transit,2938,0.17,15744784,0.12,450,0.07,1107383,0.08,56463,0.08,3260,0.17,3388,0.14,16852167,0.12
OR,2014,education total,72967,1.01,339773958,0.95,62975,0.86,76887345,0.96,4012674,1.04,95042,0.99,135942,0.67,416661303,0.8
OR,2014,education - elementary and secondary total,48281,1.52,207661143,1.55,34146,1.57,43741933,1.66,2530493,1.64,61958,1.52,82427,1.1,251403076,1.31
OR,2014,education - elementary and secondary instructional,34877,1.97,163739821,1.92,21224,2.33,27620888,2.44,1520487,2.34,42843,2.04,56101,1.51,191360709,1.68
OR,2014,education - elementary and secondary other,13404,1.89,43921322,1.67,12922,1.59,16121045,1.67,1010006,2.11,19115,1.83,26326,1.24,60042367,1.3
OR,2014,education - higher education total,23909,0.27,128278644,0.23,28762,0.35,33053263,0.38,1477594,0.24,32281,0.26,52671,0.23,161331907,0.2
OR,2014,education - higher education instructional,12049,0.23,81535737,0.21,8465,1.06,16204541,0.75,402384,0.72,14333,0.31,20514,0.46,97740278,0.22
OR,2014,education - higher education other,11860,0.5,46742907,0.51,20297,0.23,16848722,0.16,1075210,0.19,17948,0.39,32157,0.23,63591629,0.38
OR,2014,education - other,777,0,3834171,0,67,0,92149,0,4587,0,803,0,844,0,3926320,0
OR,2014,libraries,1040,1.4,4499925,1.46,1476,1.79,2011625,1.17,116406,1.55,1703,1.43,2516,1.2,6511550,1.08
OR,2014,liquor stores,206,0,906619,0,8,0,11254,0,671,0,210,0,214,0,917873,0
OR,2014,other and unallocable,4688,1.2,25362860,1.04,753,1.91,1143720,2.2,56984,3.47,5004,1.33,5441,1.07,26506580,1
PA,2014,total,499174,0.32,2377696062,0.37,181678,0.36,234395495,0.37,12060420,0.52,569998,0.33,680852,0.26,2612091557,0.34
PA,2014,financial administration,13238,0.24,55848551,0.2,5036,0.27,5281282,0.38,286052,0.33,14891,0.29,18274,0.19,61129833,0.18
PA,2014,other government administration,10610,0.32,45498749,0.28,10089,0.26,5589046,0.23,250539,0.34,11988,0.37,20699,0.21,51087795,0.25
PA,2014,judicial and legal,17185,0.27,81636234,0.18,1455,0.32,1718892,0.41,94868,0.43,17741,0.27,18640,0.25,83355126,0.18
PA,2014,police protection total,28952,0.62,180542176,0.64,8506,0.6,8492783,0.5,552197,0.55,32134,0.61,37458,0.5,189034959,0.61
PA,2014,police protection - officers,24860,0.72,161617918,0.71,3916,0.76,4149329,0.72,301382,0.64,26588,0.73,28776,0.63,165767247,0.69
PA,2014,police protection - other,4092,0.46,18924258,0.35,4590,0.91,4343454,0.68,250815,0.93,5546,0.64,8682,0.53,23267712,0.31
PA,2014,fire protection total,5140,0.35,32167544,0.24,732,1.26,492455,1.21,38951,1.34,5369,0.4,5872,0.34,32659999,0.24
PA,2014,fire protection - firefighters,4828,0.37,30731018,0.25,591,1.56,394975,1.5,33095,1.57,5027,0.42,5419,0.37,31125993,0.25
PA,2014,fire protection - other,312,0.17,1436526,0.18,141,0.34,97480,0.5,5856,0.48,342,0.21,453,0.16,1534006,0.17
PA,2014,corrections,30752,0.17,136918585,0.13,1612,0.27,3622208,0.16,137001,0.31,31571,0.17,32364,0.16,140540793,0.13
PA,2014,highways,21850,0.33,88060653,0.38,5405,0.05,8930087,0.08,361873,0.16,24062,0.29,27255,0.27,96990740,0.34
PA,2014,air transportation,1714,0.08,7416879,0.08,216,0.01,219721,0.01,14297,0.01,1794,0.08,1930,0.07,7636600,0.08
PA,2014,water transport and terminals,271,0,1358254,0,72,0.02,163268,0.01,5304,0.01,303,0,343,0,1521522,0
PA,2014,public welfare,26236,0.27,97286105,0.22,3907,0.27,6657909,0.21,308540,0.32,28071,0.29,30143,0.23,103944014,0.21
PA,2014,health,7077,0.37,31214665,0.33,900,0.36,1705355,0.14,44644,0.37,7341,0.39,7977,0.33,32920020,0.31
PA,2014,hospitals,10496,0.01,36396247,0.01,1674,0.01,2834675,0.01,87939,0.01,11042,0.01,12170,0.01,39230922,0.01
PA,2014,social insurance administration,3949,0,15959066,0,635,0,1943893,0,47105,0,4233,0,4584,0,17902959,0
PA,2014,solid waste management,2942,1.38,11225141,1.25,441,0.32,420460,0.28,34677,0.32,3143,1.38,3383,1.2,11645601,1.2
PA,2014,sewerage,6073,0.92,28218293,0.98,1505,0.2,947368,0.41,58881,0.42,6422,0.9,7578,0.74,29165661,0.95
PA,2014,parks and recreation,4022,0.46,16848985,0.45,4454,0.79,5272934,0.3,322616,0.48,5940,0.55,8476,0.47,22121919,0.35
PA,2014,housing and community development,5325,0.85,21898807,0.77,365,0.76,476663,0.49,36045,0.35,5549,0.84,5690,0.79,22375470,0.75
PA,2014,natural resources,5428,0.07,25317803,0.05,2673,0,5428468,0,121674,0,6141,0.07,8101,0.05,30746271,0.04
PA,2014,water transport and terminals,5098,0.5,23784540,0.56,977,0.15,645994,0.07,41515,0.09,5359,0.48,6075,0.42,24430534,0.55
PA,2014,electric power,118,0.94,603394,0.92,27,0.01,14289,0.01,766,0.01,123,0.9,145,0.76,617683,0.9
PA,2014,gas supply,1616,0,8440500,0,8,0.01,30183,0.01,671,0.01,1620,0,1624,0,8470683,0
PA,2014,transit,13748,0.15,68232521,0.11,655,1.49,835115,1.32,60489,1.66,14098,0.17,14403,0.16,69067636,0.11
PA,2014,education total,262026,0.61,1298902609,0.67,123663,0.53,163565605,0.53,8673176,0.72,312910,0.59,385689,0.45,1462468214,0.6
PA,2014,education - elementary and secondary total,206150,0.77,984704881,0.88,65073,0.97,80539926,1.05,5630887,1.1,239417,0.77,271223,0.63,1065244807,0.82
PA,2014,education - elementary and secondary instructional,154086,0.94,806962603,1.04,28227,1.33,33658914,1.46,2456188,1.68,168498,0.97,182313,0.82,840621517,1
PA,2014,education - elementary and secondary other,52064,1.23,177742278,1.23,36846,1.39,46881012,1.46,3174699,1.45,70919,1.2,88910,0.92,224623290,1.02
PA,2014,education - higher education total,51103,0.15,294743670,0.13,58284,0.25,82111745,0.23,3022609,0.27,68603,0.18,109387,0.15,376855415,0.12
PA,2014,education - higher education instructional,17716,0.24,144751045,0.18,20412,0.61,49771964,0.36,1227414,0.54,24719,0.32,38128,0.35,194523009,0.16
PA,2014,education - higher education other,33387,0.19,149992625,0.2,37872,0.2,32339781,0.19,1795195,0.27,43884,0.21,71259,0.14,182332406,0.17
PA,2014,education - other,4773,0,19454058,0,306,0,913934,0,19680,0,4890,0,5079,0,20367992,0
PA,2014,libraries,1194,0.26,4743826,0.21,1089,0.59,985418,0.7,74150,0.8,1624,0.38,2283,0.31,5729244,0.21
PA,2014,liquor stores,3108,0,10893810,0,2596,0,5134842,0,230658,0,4498,0,5704,0,16028652,0
PA,2014,other and unallocable,11006,0.41,48282125,0.37,2986,0.26,2986582,0.31,175792,0.38,12031,0.44,13992,0.33,51268707,0.35
RI,2014,total,43678,0.42,236891984,0.36,13873,1.38,14419675,0.55,674485,0.67,47913,0.4,57551,0.46,251311659,0.34
RI,2014,financial administration,1380,0.23,7050023,0.37,45,3.4,80112,1.29,3691,1.77,1402,0.2,1425,0.24,7130135,0.37
RI,2014,other government administration,1288,0.91,6375308,0.98,730,0.91,608447,0.52,17135,0.63,1392,0.89,2018,0.67,6983755,0.89
RI,2014,judicial and legal,1253,0.02,7304643,0.01,64,1.74,87393,2.19,2958,2.16,1271,0.07,1317,0.09,7392036,0.03
RI,2014,police protection total,2856,1.44,16941609,1.46,190,2.04,182782,3.36,10378,3.17,2912,1.42,3046,1.36,17124391,1.45
RI,2014,police protection - officers,2316,1.77,14645862,1.68,16,0.01,26610,0.01,997,0.01,2321,1.76,2332,1.76,14672472,1.68
RI,2014,police protection - other,540,0.81,2295747,1.12,174,2.23,156172,3.93,9381,3.51,591,1.07,714,0.82,2451919,1.08
RI,2014,fire protection total,2044,1.34,11969861,1.28,306,1.46,167980,3.48,11360,3.27,2127,1.58,2350,1.18,12137841,1.27
RI,2014,fire protection - firefighters,1947,1.36,11556906,1.3,242,0.7,109793,1.53,7628,1.11,2006,1.5,2189,1.21,11666699,1.29
RI,2014,fire protection - other,97,7.78,412955,7.53,64,6.48,58187,9.64,3732,9.69,121,12.12,161,5.35,471142,6.71
RI,2014,corrections,1520,0.01,9758751,0.01,6,0.01,12734,0.01,202,0.01,1521,0.01,1526,0.01,9771485,0.01
RI,2014,highways,1419,1.11,6664795,1.19,97,1.75,133122,2.09,8521,2.49,1463,1.18,1516,1.05,6797917,1.17
RI,2014,air transportation,145,0.01,991258,0.01,2,0.01,6169,0.01,102,0.01,146,0.01,147,0.01,997427,0.01
RI,2014,water transport and terminals,2,0.01,5848,0.01,4,0.01,6703,0.01,392,0.01,4,0.01,6,0.01,12551,0.01
RI,2014,public welfare,1407,0.05,8012416,0.04,90,1.93,112042,1.38,7484,1.73,1449,0.1,1497,0.13,8124458,0.05
RI,2014,health,1043,0.07,5448746,0.07,41,0.3,36675,0.54,2654,0.52,1060,0.09,1084,0.07,5485421,0.07
RI,2014,hospitals,852,0.01,4222776,0.01,2,0.01,11835,0.01,295,0.01,854,0.01,854,0.01,4234611,0.01
RI,2014,social insurance administration,374,0,1969534,0,11,0,28591,0,1016,0,381,0,385,0,1998125,0
RI,2014,solid waste management,236,0.05,1147686,0.04,11,3.07,16933,2.63,810,3.04,241,0.13,247,0.14,1164619,0.06
RI,2014,sewerage,408,1.41,1991182,1.56,2,0.01,1169,0.01,63,0.01,410,1.41,410,1.41,1992351,1.56
RI,2014,parks and recreation,377,1.9,1530030,2.04,243,3.93,196247,5.38,15323,5.05,464,3.1,620,1.93,1726277,1.91
RI,2014,housing and community development,555,2.38,2309862,2.64,83,1.89,127273,1.42,8094,1.77,602,2.32,638,2.09,2437135,2.51
RI,2014,natural resources,381,0.01,2204460,0.01,3,0.01,2249,0.01,123,0.01,384,0.01,384,0.01,2206709,0.01
RI,2014,water transport and terminals,577,1.62,2649359,1.69,17,0.38,16942,0.6,704,0.96,583,1.61,594,1.58,2666301,1.68
RI,2014,electric power,18,0.01,97027,0.01,0,0.01,0,0.01,0,0.01,18,0.01,18,0.01,97027,0.01
RI,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
RI,2014,transit,781,0.01,3841586,0.01,0,0.01,0,0.01,0,0.01,781,0.01,781,0.01,3841586,0.01
RI,2014,education total,22445,0.78,121885044,0.64,11405,1.66,12086232,0.63,550486,0.78,25937,0.69,33850,0.76,133971276,0.58
RI,2014,education - elementary and secondary total,17965,0.97,98058386,0.79,4952,3.83,5969320,1.28,321181,1.33,20039,0.89,22917,1.12,104027706,0.75
RI,2014,education - elementary and secondary instructional,14941,1.13,87390388,0.87,3043,4.62,3949408,0.94,202788,0.81,16246,1.05,17984,1.22,91339796,0.84
RI,2014,education - elementary and secondary other,3024,1.43,10667998,1.43,1909,6.65,2019912,3.3,118393,3.33,3793,1.48,4933,2.72,12687910,1.31
RI,2014,education - higher education total,3989,0.01,20847124,0.01,6441,0.01,6087267,0.01,228282,0.01,5401,0.01,10430,0.01,26934391,0.01
RI,2014,education - higher education instructional,1352,0.01,8791899,0.01,2267,0.01,3782479,0.01,78904,0.01,1838,0.01,3619,0.01,12574378,0.01
RI,2014,education - higher education other,2637,0.01,12055225,0.01,4174,0.01,2304788,0.01,149378,0.01,3563,0.01,6811,0.01,14360013,0.01
RI,2014,education - other,491,0,2979534,0,12,0,29645,0,1023,0,497,0,503,0,3009179,0
RI,2014,libraries,242,2.5,933202,1.89,339,2.63,326137,3.06,22960,3.1,375,2.74,581,1.86,1259339,1.61
RI,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2014,other and unallocable,2075,0.87,11586978,0.77,182,8.23,171908,4.75,9734,7.17,2136,1.03,2257,1.04,11758886,0.76
SC,2014,total,237779,1.21,895569780,1.2,49118,1.09,53622678,0.83,3275343,0.93,257027,1.19,286897,1.02,949192458,1.13
SC,2014,financial administration,6511,1.07,23591280,0.91,411,0.5,583347,0.31,39021,0.48,6740,0.95,6922,1.01,24174627,0.89
SC,2014,other government administration,2983,1.31,11274881,1.02,1783,1.24,1052502,1.17,69776,0.97,3391,1.37,4766,0.94,12327383,0.94
SC,2014,judicial and legal,4451,1.86,16776642,1.55,598,1.35,767599,1.64,45429,1.47,4705,1.88,5049,1.65,17544241,1.48
SC,2014,police protection total,13472,1.23,48403509,1.22,926,0.73,895089,0.56,65518,0.62,13854,1.24,14398,1.15,49298598,1.19
SC,2014,police protection - officers,11012,1.49,40600927,1.44,362,0.68,446892,0.64,29330,0.57,11179,1.52,11374,1.44,41047819,1.43
SC,2014,police protection - other,2460,0.94,7802582,0.78,564,1.12,448197,0.91,36188,1.02,2675,0.94,3024,0.8,8250779,0.74
SC,2014,fire protection total,5534,1.74,19760193,1.73,766,1.8,417279,2.36,36601,2.34,5749,1.81,6300,1.55,20177472,1.69
SC,2014,fire protection - firefighters,5003,1.92,17750742,1.92,718,1.92,377158,2.6,33618,2.54,5201,2,5721,1.7,18127900,1.88
SC,2014,fire protection - other,531,0.96,2009451,0.95,48,2.59,40121,1.91,2983,1.98,548,1.23,579,0.9,2049572,0.93
SC,2014,corrections,11553,0.7,33166490,0.58,157,0.31,261270,0.19,13402,0.32,11633,0.7,11710,0.69,33427760,0.58
SC,2014,highways,6722,0.71,21606700,0.58,112,1.56,148072,0.44,12213,0.6,6792,0.73,6834,0.7,21754772,0.57
SC,2014,air transportation,523,2.79,2129378,3.16,60,0.52,68295,0.47,5416,0.59,554,2.69,583,2.51,2197673,3.07
SC,2014,water transport and terminals,492,0.01,2524268,0.01,6,0.01,6734,0.01,228,0.01,493,0.01,498,0.01,2531002,0.01
SC,2014,public welfare,5165,0.06,14766352,0.05,105,3.17,116689,2.53,9654,2.91,5222,0.11,5270,0.08,14883041,0.05
SC,2014,health,7285,0.84,25646254,0.79,704,1.8,1260736,1.06,67767,1.86,7684,0.89,7989,0.78,26906990,0.76
SC,2014,hospitals,27321,0.05,131171940,0.05,5712,0.07,12957327,0.06,538024,0.08,30390,0.05,33033,0.04,144129267,0.04
SC,2014,social insurance administration,1103,0,3600482,0,50,0,71562,0,4452,0,1130,0,1153,0,3672044,0
SC,2014,solid waste management,2151,1.92,5725490,1.88,987,2.83,873621,2.01,90439,2.28,2671,2.19,3138,1.59,6599111,1.65
SC,2014,sewerage,2239,2.32,8340495,2.22,54,2.17,55612,0.74,3866,1.11,2260,2.32,2293,2.27,8396107,2.21
SC,2014,parks and recreation,3503,0.93,10507846,1.02,2579,1,1683357,1,164624,1.04,4451,1.05,6082,0.68,12191203,0.89
SC,2014,housing and community development,1265,2.8,4630034,2.58,107,0.81,94012,1.24,7789,1.27,1313,2.77,1372,2.59,4724046,2.52
SC,2014,natural resources,2150,0.01,6965158,0.01,303,0.01,258346,0.01,28058,0.01,2322,0.01,2453,0.01,7223504,0.01
SC,2014,water transport and terminals,2849,2.35,11020588,2.22,110,1.17,81599,0.6,6571,0.65,2886,2.34,2959,2.26,11102187,2.21
SC,2014,electric power,2017,0.28,12600839,0.18,8,0.01,30800,0.01,1049,0.01,2023,0.28,2025,0.27,12631639,0.18
SC,2014,gas supply,369,2.12,1597016,2.04,9,0.01,15907,0.01,1080,0.01,375,2.08,378,2.07,1612923,2.02
SC,2014,transit,401,4.12,991375,3.8,177,8.5,166537,8.73,13996,8.9,482,4.59,578,3.86,1157912,3.49
SC,2014,education total,121696,2.36,459102437,2.33,32012,1.67,30476963,1.46,1946053,1.56,133291,2.28,153708,1.9,489579400,2.19
SC,2014,education - elementary and secondary total,94325,3.04,321074504,3.34,12364,4.32,10448071,4.26,776690,3.9,98982,3.07,106689,2.74,331522575,3.23
SC,2014,education - elementary and secondary instructional,64862,4.12,249838265,4.16,8033,6.11,6398087,6.23,475720,5.62,67708,4.17,72895,3.73,256236352,4.06
SC,2014,education - elementary and secondary other,29463,3.55,71236239,3.69,4331,4.9,4049984,4.88,300970,4.74,31274,3.63,33794,3.16,75286223,3.51
SC,2014,education - higher education total,24499,0.01,127464539,0.01,19379,0.01,19639358,0.01,1149823,0.01,31320,0.01,43878,0.01,147103897,0.01
SC,2014,education - higher education instructional,8812,0.01,59641346,0.01,7737,0.01,9562473,0.01,408432,0.01,11237,0.01,16549,0.01,69203819,0.01
SC,2014,education - higher education other,15687,0.01,67823193,0.01,11642,0.01,10076885,0.01,741391,0.01,20083,0.01,27329,0.01,77900078,0.01
SC,2014,education - other,2872,0,10563394,0,269,0,389534,0,19540,0,2989,0,3141,0,10952928,0
SC,2014,libraries,1485,0.89,4647367,0.75,870,0.99,760806,0.89,67738,0.94,1874,0.88,2355,0.67,5408173,0.66
SC,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2014,other and unallocable,4539,1.59,15022766,1.31,512,2.27,518617,1.31,36579,1.67,4742,1.65,5051,1.45,15541383,1.27
SD,2014,total,40194,0.51,145840663,0.43,21654,0.31,14755107,0.32,954734,0.4,45649,0.49,61848,0.35,160595770,0.39
SD,2014,financial administration,1403,0.63,5484213,0.49,872,0.73,306086,0.3,22791,0.32,1510,0.63,2275,0.48,5790299,0.47
SD,2014,other government administration,828,0.11,3147311,0.08,4403,0.71,685579,0.85,39167,0.92,995,0.19,5231,0.59,3832890,0.16
SD,2014,judicial and legal,878,0.36,4060322,0.28,155,0.69,228220,0.93,12432,0.73,946,0.47,1033,0.32,4288542,0.27
SD,2014,police protection total,1838,0.96,7682297,0.81,228,0.59,210803,0.78,13608,0.65,1915,1,2066,0.86,7893100,0.79
SD,2014,police protection - officers,1543,1.14,6690281,0.93,105,0.98,117309,1.37,7047,1.15,1582,1.2,1648,1.07,6807590,0.91
SD,2014,police protection - other,295,0.55,992016,0.49,123,0.7,93494,0.43,6561,0.56,333,0.55,418,0.44,1085510,0.45
SD,2014,fire protection total,526,0,2248965,0,64,0.48,10322,0.4,792,0.12,530,0,590,0.05,2259287,0
SD,2014,fire protection - firefighters,504,0,2157205,0,40,0.76,8411,0.49,624,0.15,507,0,544,0.06,2165616,0
SD,2014,fire protection - other,22,0.01,91760,0.01,24,0.01,1911,0.01,168,0.01,23,0.01,46,0.01,93671,0.01
SD,2014,corrections,1474,0.19,5050792,0.16,145,0.95,133148,1.12,9760,1.1,1529,0.28,1619,0.19,5183940,0.16
SD,2014,highways,2298,1.6,8428006,1.28,362,0.44,285899,0.46,21148,0.51,2412,1.57,2660,1.38,8713905,1.23
SD,2014,air transportation,71,0.01,242021,0.01,34,0.01,20715,0.01,1943,0.01,81,0.01,105,0.01,262736,0.01
SD,2014,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
SD,2014,public welfare,1812,0.03,6444432,0.02,290,0.26,390979,0.17,25669,0.15,1958,0.04,2102,0.04,6835411,0.02
SD,2014,health,758,0.16,3190060,0.09,540,1.07,701717,0.3,36154,0.4,964,0.23,1298,0.45,3891777,0.09
SD,2014,hospitals,674,0.01,2349623,0.01,272,0.01,560530,0.01,23543,0.01,811,0.01,946,0.01,2910153,0.01
SD,2014,social insurance administration,246,0,752815,0,7,0,10091,0,658,0,250,0,253,0,762906,0
SD,2014,solid waste management,240,0.03,850077,0.03,116,2.04,67341,0.82,6036,0.7,271,0.08,356,0.67,917418,0.07
SD,2014,sewerage,251,0.46,1018053,0.37,114,0.65,42641,0.51,2538,0.53,257,0.47,365,0.37,1060694,0.35
SD,2014,parks and recreation,564,0.02,2082902,0.01,1233,0.14,617605,0.16,59306,0.15,899,0.05,1797,0.1,2700507,0.04
SD,2014,housing and community development,134,0.26,435892,0.21,74,0.68,58049,0.79,4145,0.65,157,0.3,208,0.29,493941,0.21
SD,2014,natural resources,958,0.37,3405609,0.28,654,0.48,544235,0.16,35926,0.15,1160,0.34,1612,0.3,3949844,0.24
SD,2014,water transport and terminals,365,0.39,1441877,0.3,108,0.39,42725,0.25,3138,0.22,380,0.38,473,0.32,1484602,0.29
SD,2014,electric power,161,0.21,849712,0.18,23,0.02,20320,0.02,1283,0.03,168,0.2,184,0.19,870032,0.17
SD,2014,gas supply,14,0.01,81233,0.01,4,0.01,2614,0.01,161,0.01,15,0.01,18,0.01,83847,0.01
SD,2014,transit,55,0.01,156513,0.01,51,0.05,42318,0.03,3590,0.01,75,0.01,106,0.02,198831,0.01
SD,2014,education total,22889,0.88,79936987,0.76,11072,0.51,9305231,0.51,590055,0.64,26372,0.83,33961,0.62,89242218,0.68
SD,2014,education - elementary and secondary total,17695,1.14,56545862,1.08,5599,1.01,5155139,0.91,328984,1.14,19692,1.11,23294,0.9,61701001,0.99
SD,2014,education - elementary and secondary instructional,13617,1.41,46362504,1.26,3041,1.39,2847110,1.27,168904,1.65,14651,1.4,16658,1.18,49209614,1.19
SD,2014,education - elementary and secondary other,4078,1.53,10183358,1.62,2558,1.47,2308029,1.3,160080,1.58,5041,1.47,6636,1.1,12491387,1.34
SD,2014,education - higher education total,4842,0.01,22074510,0.01,5453,0.01,4117362,0.01,258852,0.01,6315,0.01,10295,0.01,26191872,0.01
SD,2014,education - higher education instructional,1785,0.01,10941324,0.01,1656,0.01,2438730,0.01,104731,0.01,2378,0.01,3441,0.01,13380054,0.01
SD,2014,education - higher education other,3057,0.01,11133186,0.01,3797,0.01,1678632,0.01,154121,0.01,3937,0.01,6854,0.01,12811818,0.01
SD,2014,education - other,352,0,1316615,0,20,0,32730,0,2219,0,365,0,372,0,1349345,0
SD,2014,libraries,236,0.11,778423,0.08,295,1.2,162763,1.01,16120,0.98,333,0.42,531,0.67,941186,0.19
SD,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,2014,other and unallocable,1521,0.25,5722528,0.18,538,2.75,305176,0.93,24771,1.05,1661,0.3,2059,0.74,6027704,0.17
TN,2014,total,294694,0.57,1100666855,0.55,71235,0.62,70591588,0.48,4699251,0.63,322047,0.56,365929,0.47,1171258443,0.52
TN,2014,financial administration,7391,1.06,29789112,0.83,529,0.78,585137,0.85,41424,0.8,7632,1.05,7920,0.99,30374249,0.81
TN,2014,other government administration,4778,2.33,17081853,1.67,2839,2.75,1710128,3.99,91022,3.02,5288,2.28,7617,1.79,18791981,1.56
TN,2014,judicial and legal,7019,1.2,31391429,0.81,785,1.02,912372,0.86,54562,1.16,7320,1.28,7804,1.08,32303801,0.79
TN,2014,police protection total,19907,1.16,77044234,1.13,1776,1.02,1848349,0.89,139283,1.29,20686,1.14,21683,1.07,78892583,1.11
TN,2014,police protection - officers,16561,1.34,66489992,1.29,541,1.5,495623,1.51,39393,1.7,16777,1.32,17102,1.3,66985615,1.28
TN,2014,police protection - other,3346,1.97,10554242,1.59,1235,1.31,1352726,1.08,99890,1.67,3909,1.97,4581,1.48,11906968,1.41
TN,2014,fire protection total,7406,1.69,31388259,1.6,1174,0.97,326421,0.94,30940,1.48,7573,1.67,8580,1.47,31714680,1.58
TN,2014,fire protection - firefighters,7012,1.78,29808640,1.68,1105,1.03,271907,1.09,27045,1.68,7157,1.77,8117,1.55,30080547,1.66
TN,2014,fire protection - other,394,2.35,1579619,2.61,69,0.73,54514,1.41,3895,1.69,416,2.52,463,2.01,1634133,2.52
TN,2014,corrections,12240,0.83,36440464,0.71,390,5.55,424225,3.25,31720,3.96,12419,0.86,12630,0.82,36864689,0.7
TN,2014,highways,9825,1.72,30997491,1.51,332,2.03,385796,2.07,32974,1.89,10015,1.78,10157,1.67,31383287,1.49
TN,2014,air transportation,853,0.46,4253274,0.49,149,2,188586,1.7,15646,1.68,943,0.62,1002,0.49,4441860,0.48
TN,2014,water transport and terminals,6,0.01,30843,0.01,2,0.01,571,0.01,22,0.01,6,0.01,8,0.01,31414,0.01
TN,2014,public welfare,9239,0.63,30320610,0.42,290,7.63,336911,11.32,28426,11.11,9408,1.28,9529,0.65,30657521,0.43
TN,2014,health,8071,1.48,30778759,1.12,1060,2.62,1745961,2.19,108556,2.66,8688,1.57,9131,1.34,32524720,1.07
TN,2014,hospitals,22113,0.1,97673294,0.08,4860,0.14,10472608,0.08,528373,0.1,25141,0.1,26973,0.08,108145902,0.07
TN,2014,social insurance administration,1013,0,3798560,0,93,0,143594,0,9328,0,1069,0,1106,0,3942154,0
TN,2014,solid waste management,3034,1.97,8668332,1.88,1119,2.85,1156714,1.96,110479,2.6,3680,2.19,4153,1.63,9825046,1.67
TN,2014,sewerage,2369,0.85,9004126,0.79,71,0.03,80251,0.05,6129,0.03,2406,0.84,2440,0.82,9084377,0.78
TN,2014,parks and recreation,3539,1.29,10751321,1.4,3649,1.78,2935668,1.41,265493,1.55,5055,1.43,7188,1.1,13686989,1.14
TN,2014,housing and community development,1960,1.37,7484477,1.21,147,2.62,183937,1.71,13029,1.98,2040,1.39,2107,1.29,7668414,1.18
TN,2014,natural resources,3729,0.3,14916917,0.22,604,0.41,818410,0.13,66345,0.14,4115,0.33,4333,0.27,15735327,0.21
TN,2014,water transport and terminals,4569,1.17,18294269,1.14,536,1.15,465366,0.54,29895,0.74,4741,1.16,5105,1.06,18759635,1.11
TN,2014,electric power,5638,2.13,34362424,1.74,131,1.81,194626,1.52,12678,2.18,5717,2.13,5769,2.08,34557050,1.73
TN,2014,gas supply,1997,1.83,9424813,1.84,80,0.16,97542,0.15,6276,0.14,2036,1.8,2077,1.76,9522355,1.82
TN,2014,transit,853,0.58,3170679,0.53,149,1.02,172465,1.42,13733,1.41,935,0.64,1002,0.52,3343144,0.51
TN,2014,education total,149826,1.08,537923792,1.09,48878,0.88,43991526,0.73,2939588,0.97,167115,1.04,198704,0.84,581915318,1.01
TN,2014,education - elementary and secondary total,121446,1.34,404960224,1.45,23429,1.83,21475123,1.49,1579589,1.8,130717,1.33,144875,1.16,426435347,1.38
TN,2014,education - elementary and secondary instructional,90946,1.7,338402936,1.7,13686,2.72,11192886,2.16,869450,2.67,95845,1.72,104632,1.52,349595822,1.65
TN,2014,education - elementary and secondary other,30500,1.58,66557288,1.67,9743,2.17,10282237,2.06,710139,2.3,34872,1.5,40243,1.31,76839525,1.47
TN,2014,education - higher education total,26513,0.01,125936227,0.01,25251,0.01,22277717,0.01,1348937,0.01,34464,0.01,51764,0.01,148213944,0.01
TN,2014,education - higher education instructional,9100,0.01,58270532,0.01,10109,0.01,11924140,0.01,593097,0.01,12627,0.01,19209,0.01,70194672,0.01
TN,2014,education - higher education other,17413,0.01,67665695,0.01,15142,0.01,10353577,0.01,755840,0.01,21837,0.01,32555,0.01,78019272,0.01
TN,2014,education - other,1867,0,7027341,0,198,0,238686,0,11062,0,1934,0,2065,0,7266027,0
TN,2014,libraries,1116,1.27,3374904,1.23,664,3.63,547470,3.64,54241,3.64,1421,1.74,1780,1.57,3922374,1.17
TN,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,2014,other and unallocable,6203,1.8,22302619,1.53,928,1.53,866954,1,69089,1.13,6598,1.8,7131,1.57,23169573,1.47
