state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_employees,march_pay,year
SC,social insurance administration,1504,4486880,168,320478,22192,1637,1672,4807358,2010
SC,solid waste management,0,0,0,0,0,0,0,0,2010
SC,sewerage,0,0,0,0,0,0,0,0,2010
SC,parks and recreation,510,1388752,33,19058,2224,524,543,1407810,2010
SC,housing and community development,0,0,0,0,0,0,0,0,2010
SC,natural resources,2005,6252999,243,282652,23075,2144,2248,6535651,2010
SC,water transport and terminals,10,60526,0,0,0,10,10,60526,2010
SC,electric power,1837,10618402,21,47171,2236,1850,1858,10665573,2010
SC,gas supply,0,0,0,0,0,0,0,0,2010
SC,transit,0,0,0,0,0,0,0,0,2010
SC,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
SC,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
SC,education - higher education instructional,8378,53908770,7468,8582187,394856,10728,15846,62490957,2010
SC,education - higher education other,14851,59637263,10574,7951916,630657,18606,25425,67589179,2010
SC,education - other,2970,10733512,219,396062,21192,3098,3189,11129574,2010
SC,libraries,0,0,0,0,0,0,0,0,2010
SC,liquor stores,0,0,0,0,0,0,0,0,2010
SC,other and unallocable,1625,5611312,54,88431,4902,1657,1679,5699743,2010
SD,total,12574,49511378,6197,4868113,307724,14310,18771,54379491,2010
SD,financial administration,438,1940013,11,18890,1362,445,449,1958903,2010
SD,other government administration,321,1309979,70,81566,5761,353,391,1391545,2010
SD,judicial and legal,581,2607724,95,132278,8709,630,676,2740002,2010
SD,police protection - officers,189,771182,3,8042,250,191,192,779224,2010
SD,police protection - other,108,310010,8,12568,890,113,116,322578,2010
SD,corrections,867,2752153,25,41448,3022,884,892,2793601,2010
SD,highways,952,3657477,92,133932,8829,1002,1044,3791409,2010
SD,air transportation,0,0,0,0,0,0,0,0,2010
SD,water transport and terminals,0,0,0,0,0,0,0,0,2010
SD,public welfare,1053,3514001,39,71795,5090,1082,1092,3585796,2010
SD,health,589,2450870,132,363152,17308,688,721,2814022,2010
SD,hospitals,883,2882978,150,220105,15330,970,1033,3103083,2010
SD,social insurance administration,289,891288,12,16156,1306,296,301,907444,2010
SD,solid waste management,0,0,0,0,0,0,0,0,2010
SD,sewerage,0,0,0,0,0,0,0,0,2010
SD,parks and recreation,128,430433,24,20608,2117,140,152,451041,2010
SD,housing and community development,0,0,0,0,0,0,0,0,2010
SD,natural resources,931,3801040,324,397680,24572,1070,1255,4198720,2010
SD,water transport and terminals,0,0,0,0,0,0,0,0,2010
SD,electric power,0,0,0,0,0,0,0,0,2010
SD,gas supply,0,0,0,0,0,0,0,0,2010
SD,transit,0,0,0,0,0,0,0,0,2010
SD,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
SD,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
SD,education - higher education instructional,1456,9212210,1055,1475992,63924,1817,2511,10688202,2010
SD,education - higher education other,2607,8353120,4082,1775574,142053,3408,6689,10128694,2010
SD,education - other,370,1359803,19,28482,2258,382,389,1388285,2010
SD,libraries,0,0,0,0,0,0,0,0,2010
SD,liquor stores,0,0,0,0,0,0,0,0,2010
SD,other and unallocable,812,3267097,56,69845,4943,839,868,3336942,2010
TN,total,74226,283670389,25758,23869657,1463027,82871,99984,307540046,2010
TN,financial administration,3366,13632344,46,72340,5894,3401,3412,13704684,2010
TN,other government administration,838,3317242,9,7715,631,841,847,3324957,2010
TN,judicial and legal,2471,12609737,7,14185,523,2473,2478,12623922,2010
TN,police protection - officers,977,4616566,0,0,0,977,977,4616566,2010
TN,police protection - other,654,2334090,11,36638,1444,663,665,2370728,2010
TN,corrections,6959,19907068,49,81676,5194,6988,7008,19988744,2010
TN,highways,4204,13192512,0,0,0,4204,4204,13192512,2010
TN,air transportation,0,0,0,0,0,0,0,0,2010
TN,water transport and terminals,0,0,0,0,0,0,0,0,2010
TN,public welfare,8054,25100876,3,5472,398,8057,8057,25106348,2010
TN,health,4634,19853511,90,296695,12798,4707,4724,20150206,2010
TN,hospitals,5123,23956474,162,498014,20799,5242,5285,24454488,2010
TN,social insurance administration,1332,4278530,307,577072,44692,1601,1639,4855602,2010
TN,solid waste management,0,0,0,0,0,0,0,0,2010
TN,sewerage,0,0,0,0,0,0,0,0,2010
TN,parks and recreation,983,2416862,210,179100,19866,1103,1193,2595962,2010
TN,housing and community development,0,0,0,0,0,0,0,0,2010
TN,natural resources,3485,13302500,548,923289,73402,3911,4033,14225789,2010
TN,water transport and terminals,0,0,0,0,0,0,0,0,2010
TN,electric power,0,0,0,0,0,0,0,0,2010
TN,gas supply,0,0,0,0,0,0,0,0,2010
TN,transit,0,0,0,0,0,0,0,0,2010
TN,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
TN,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
TN,education - higher education instructional,8505,48341944,9831,12202911,564037,11859,18336,60544855,2010
TN,education - higher education other,17809,59558064,13995,8481533,688841,21863,31804,68039597,2010
TN,education - other,2074,7389630,449,442573,22322,2210,2523,7832203,2010
TN,libraries,0,0,0,0,0,0,0,0,2010
TN,liquor stores,0,0,0,0,0,0,0,0,2010
TN,other and unallocable,2758,9862439,41,50444,2186,2771,2799,9912883,2010
TX,total,284371,1217076969,80267,111176484,5936002,317912,364638,1328253453,2010
TX,financial administration,7061,30825870,121,191784,8103,7109,7182,31017654,2010
TX,other government administration,2122,9235278,467,503278,29102,2286,2589,9738556,2010
TX,judicial and legal,5624,28131705,134,683893,18583,5729,5758,28815598,2010
TX,police protection - officers,3503,16773382,0,0,0,3503,3503,16773382,2010
TX,police protection - other,3006,9492907,93,95560,7670,3050,3099,9588467,2010
TX,corrections,44486,126761930,637,846650,52915,44785,45123,127608580,2010
TX,highways,14096,55802345,555,1093331,28139,14255,14651,56895676,2010
TX,air transportation,0,0,0,0,0,0,0,0,2010
TX,water transport and terminals,0,0,0,0,0,0,0,0,2010
TX,public welfare,22896,70516812,252,466502,24012,23032,23148,70983314,2010
TX,health,26290,90149368,510,1394543,41839,26527,26800,91543911,2010
TX,hospitals,30072,147697505,2246,7324509,237156,31411,32318,155022014,2010
TX,social insurance administration,4765,16581778,46,80055,4084,4788,4811,16661833,2010
TX,solid waste management,0,0,0,0,0,0,0,0,2010
TX,sewerage,0,0,0,0,0,0,0,0,2010
TX,parks and recreation,1179,3647919,154,177237,16934,1275,1333,3825156,2010
TX,housing and community development,0,0,0,0,0,0,0,0,2010
TX,natural resources,10173,45152022,2042,4495949,157001,11059,12215,49647971,2010
TX,water transport and terminals,0,0,0,0,0,0,0,0,2010
TX,electric power,0,0,0,0,0,0,0,0,2010
TX,gas supply,0,0,0,0,0,0,0,0,2010
TX,transit,0,0,0,0,0,0,0,0,2010
TX,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
TX,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
TX,education - higher education instructional,25427,224935177,27158,49734047,2168638,37677,52585,274669224,2010
TX,education - higher education other,71121,287216295,45252,42629366,3077814,88513,116373,329845661,2010
TX,education - other,4760,21235623,311,899097,37159,4970,5071,22134720,2010
TX,libraries,0,0,0,0,0,0,0,0,2010
TX,liquor stores,0,0,0,0,0,0,0,0,2010
TX,other and unallocable,7790,32921053,289,560683,26853,7943,8079,33481736,2010
UT,total,43494,191777272,21799,23627283,1379989,51291,65293,215404555,2010
UT,financial administration,2384,10657048,197,146061,11548,2449,2581,10803109,2010
UT,other government administration,333,1661745,28,50715,1630,343,361,1712460,2010
UT,judicial and legal,1558,6876806,110,260692,6998,1597,1668,7137498,2010
UT,police protection - officers,412,1879600,0,0,0,412,412,1879600,2010
UT,police protection - other,330,1325222,73,82173,5302,359,403,1407395,2010
UT,corrections,3008,10657348,216,170843,13370,3084,3224,10828191,2010
UT,highways,1606,6829958,9,11052,1001,1612,1615,6841010,2010
UT,air transportation,0,0,0,0,0,0,0,0,2010
UT,water transport and terminals,0,0,0,0,0,0,0,0,2010
UT,public welfare,2796,9832039,215,296058,17335,2894,3011,10128097,2010
UT,health,1703,6676587,218,319033,15909,1793,1921,6995620,2010
UT,hospitals,6516,24517648,1236,1779508,75256,6941,7752,26297156,2010
UT,social insurance administration,835,2917547,42,119979,6713,873,877,3037526,2010
UT,solid waste management,0,0,0,0,0,0,0,0,2010
UT,sewerage,0,0,0,0,0,0,0,0,2010
UT,parks and recreation,284,936019,63,63779,5391,314,347,999798,2010
UT,housing and community development,0,0,0,0,0,0,0,0,2010
UT,natural resources,1265,4821319,255,184725,11179,1328,1520,5006044,2010
UT,water transport and terminals,0,0,0,0,0,0,0,0,2010
UT,electric power,0,0,0,0,0,0,0,0,2010
UT,gas supply,0,0,0,0,0,0,0,0,2010
UT,transit,0,0,0,0,0,0,0,0,2010
UT,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
UT,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
UT,education - higher education instructional,6409,48312245,5540,8110448,312910,8178,11949,56422693,2010
UT,education - higher education other,11389,43268197,12781,11160536,836593,16116,24170,54428733,2010
UT,education - other,918,4102826,466,648933,39770,1143,1384,4751759,2010
UT,libraries,0,0,0,0,0,0,0,0,2010
UT,liquor stores,263,723360,309,180837,17380,361,572,904197,2010
UT,other and unallocable,1485,5781758,41,41911,1704,1494,1526,5823669,2010
VT,total,13364,62072453,3280,4173247,181408,14408,16644,66245700,2010
VT,financial administration,575,2505079,5,7586,316,576,580,2512665,2010
VT,other government administration,620,2215547,29,14791,870,624,649,2230338,2010
VT,judicial and legal,657,2805527,34,17976,1100,663,691,2823503,2010
VT,police protection - officers,363,2749241,16,10437,717,367,379,2759678,2010
VT,police protection - other,323,1717493,54,45952,3452,343,377,1763445,2010
VT,corrections,1049,4477999,6,3224,199,1050,1055,4481223,2010
VT,highways,1013,4231023,2,1313,66,1013,1015,4232336,2010
VT,air transportation,0,0,0,0,0,0,0,0,2010
VT,water transport and terminals,0,0,0,0,0,0,0,0,2010
VT,public welfare,1297,5502285,37,37733,1526,1305,1334,5540018,2010
VT,health,462,2034314,135,161828,12281,531,597,2196142,2010
VT,hospitals,295,1261960,15,23851,576,298,310,1285811,2010
VT,social insurance administration,219,883386,3,3385,97,220,222,886771,2010
VT,solid waste management,0,0,0,0,0,0,0,0,2010
VT,sewerage,0,0,0,0,0,0,0,0,2010
VT,parks and recreation,109,477438,2,580,42,109,111,478018,2010
VT,housing and community development,0,0,0,0,0,0,0,0,2010
VT,natural resources,532,2568584,35,178674,4375,558,567,2747258,2010
VT,water transport and terminals,0,0,0,0,0,0,0,0,2010
VT,electric power,0,0,0,0,0,0,0,0,2010
VT,gas supply,0,0,0,0,0,0,0,0,2010
VT,transit,0,0,0,0,0,0,0,0,2010
VT,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
VT,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
VT,education - higher education instructional,1311,9651576,1184,2341300,74094,1738,2495,11992876,2010
VT,education - higher education other,2930,11686040,1626,1178919,74381,3361,4556,12864959,2010
VT,education - other,509,2281558,29,65765,3153,528,538,2347323,2010
VT,libraries,0,0,0,0,0,0,0,0,2010
VT,liquor stores,50,249602,1,877,55,50,51,250479,2010
VT,other and unallocable,1050,4773801,67,79056,4108,1074,1117,4852857,2010
VA,total,105968,464599744,51859,65998988,3314765,124709,157827,530598732,2010
VA,financial administration,3922,16569398,576,863602,62130,4274,4498,17433000,2010
VA,other government administration,513,2517974,514,931365,47071,792,1027,3449339,2010
VA,judicial and legal,3552,16746486,363,472112,16276,3643,3915,17218598,2010
VA,police protection - officers,2168,10466886,11,19544,1062,2174,2179,10486430,2010
VA,police protection - other,721,2664150,134,123477,7144,762,855,2787627,2010
VA,corrections,13782,42640042,280,449648,28168,13941,14062,43089690,2010
VA,highways,7559,31722054,133,192246,9030,7610,7692,31914300,2010
VA,air transportation,0,0,0,0,0,0,0,0,2010
VA,water transport and terminals,127,664428,2,4014,290,129,129,668442,2010
VA,public welfare,2666,10239372,281,507702,27928,2824,2947,10747074,2010
VA,health,5106,20037292,913,1493318,87454,5601,6019,21530610,2010
VA,hospitals,13789,52391638,2427,4589960,171042,14757,16216,56981598,2010
VA,social insurance administration,1301,4870946,506,1120645,70048,1696,1807,5991591,2010
VA,solid waste management,0,0,0,0,0,0,0,0,2010
VA,sewerage,0,0,0,0,0,0,0,0,2010
VA,parks and recreation,691,2422072,570,523502,42274,930,1261,2945574,2010
VA,housing and community development,0,0,0,0,0,0,0,0,2010
VA,natural resources,1990,9006688,361,541939,36709,2199,2351,9548627,2010
VA,water transport and terminals,0,0,0,0,0,0,0,0,2010
VA,electric power,0,0,0,0,0,0,0,0,2010
VA,gas supply,0,0,0,0,0,0,0,0,2010
VA,transit,0,0,0,0,0,0,0,0,2010
VA,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
VA,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
VA,education - higher education instructional,14496,107512824,15300,28097871,778995,18895,29796,135610695,2010
VA,education - higher education other,26461,101840713,26651,21974113,1633894,35691,53112,123814826,2010
VA,education - other,2603,11589323,626,1075328,54345,2910,3229,12664651,2010
VA,libraries,0,0,0,0,0,0,0,0,2010
VA,liquor stores,857,2799498,1454,1865728,172550,1832,2311,4665226,2010
VA,other and unallocable,3664,17897960,757,1152874,68355,4049,4421,19050834,2010
WA,total,100548,493993663,54599,83902236,3932657,122772,155147,577895899,2010
WA,financial administration,2975,14609214,104,260896,10550,3034,3079,14870110,2010
WA,other government administration,1375,6429627,222,586868,20857,1492,1597,7016495,2010
WA,judicial and legal,1915,10655218,147,445630,14254,1995,2062,11100848,2010
WA,police protection - officers,1076,6944486,0,0,0,1076,1076,6944486,2010
WA,police protection - other,1057,4600570,44,94988,4308,1081,1101,4695558,2010
WA,corrections,9280,40220610,521,1196870,53989,9585,9801,41417480,2010
WA,highways,5825,30985326,133,397246,17780,5926,5958,31382572,2010
WA,air transportation,0,0,0,0,0,0,0,0,2010
WA,water transport and terminals,0,0,0,0,0,0,0,0,2010
WA,public welfare,8999,36550614,1125,2138321,80620,9454,10124,38688935,2010
WA,health,4807,22056750,1200,3259998,164138,5735,6007,25316748,2010
WA,hospitals,8779,48125139,3547,13416727,334229,10668,12326,61541866,2010
WA,social insurance administration,2917,12875232,305,820346,45134,3172,3222,13695578,2010
WA,solid waste management,149,785002,18,58724,1962,160,167,843726,2010
WA,sewerage,0,0,0,0,0,0,0,0,2010
WA,parks and recreation,655,2958246,26,41876,2008,666,681,3000122,2010
WA,housing and community development,0,0,0,0,0,0,0,0,2010
WA,natural resources,4603,20145421,886,1452347,81562,5063,5489,21597768,2010
WA,water transport and terminals,0,0,0,0,0,0,0,0,2010
WA,electric power,0,0,0,0,0,0,0,0,2010
WA,gas supply,0,0,0,0,0,0,0,0,2010
WA,transit,0,0,0,0,0,0,0,0,2010
WA,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
WA,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
WA,education - higher education instructional,12652,86924822,12959,28692840,642304,16280,25611,115617662,2010
WA,education - higher education other,26047,114692210,31721,28467688,2326022,39190,57768,143159898,2010
WA,education - other,1807,8491381,821,1072065,40084,2041,2628,9563446,2010
WA,libraries,0,0,0,0,0,0,0,0,2010
WA,liquor stores,557,2260894,598,1024272,73368,972,1155,3285166,2010
WA,other and unallocable,5073,23682901,222,474534,19488,5182,5295,24157435,2010
WV,total,35915,127637477,11698,10108834,577484,39375,47613,137746311,2010
WV,financial administration,1911,5669648,45,62580,3334,1931,1956,5732228,2010
WV,other government administration,212,764352,311,765878,25175,371,523,1530230,2010
WV,judicial and legal,1472,6291864,34,46736,3400,1492,1506,6338600,2010
WV,police protection - officers,614,3087870,0,0,0,614,614,3087870,2010
WV,police protection - other,396,978158,19,11498,920,401,415,989656,2010
WV,corrections,3335,8893482,7,8268,790,3339,3342,8901750,2010
WV,highways,5079,15189604,26,50112,3950,5101,5105,15239716,2010
WV,air transportation,3,11870,0,0,0,3,3,11870,2010
WV,water transport and terminals,4,14380,0,0,0,4,4,14380,2010
WV,public welfare,3317,8553975,20,31670,1550,3325,3337,8585645,2010
WV,health,754,2404902,62,89848,4074,777,816,2494750,2010
WV,hospitals,1791,4678164,102,128782,8778,1840,1893,4806946,2010
WV,social insurance administration,644,1954014,81,129996,10236,706,725,2084010,2010
WV,solid waste management,11,39858,0,0,0,11,11,39858,2010
WV,sewerage,0,0,0,0,0,0,0,0,2010
WV,parks and recreation,383,815530,323,227678,30162,553,706,1043208,2010
WV,housing and community development,0,0,0,0,0,0,0,0,2010
WV,natural resources,1877,6343240,190,130482,13848,1958,2067,6473722,2010
WV,water transport and terminals,0,0,0,0,0,0,0,0,2010
WV,electric power,0,0,0,0,0,0,0,0,2010
WV,gas supply,0,0,0,0,0,0,0,0,2010
WV,transit,9,30368,0,0,0,9,9,30368,2010
WV,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
WV,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
WV,education - higher education instructional,3697,22838309,4239,5096141,163113,4680,7936,27934450,2010
WV,education - higher education other,6864,26251454,5962,3042951,297183,8655,12826,29294405,2010
WV,education - other,1268,4980048,146,189872,6266,1305,1414,5169920,2010
WV,libraries,0,0,0,0,0,0,0,0,2010
WV,liquor stores,53,153266,1,1626,134,54,54,154892,2010
WV,other and unallocable,2221,7693121,130,94716,4571,2246,2351,7787837,2010
WI,total,56385,276365755,49236,50276851,2839735,72428,105621,326642606,2010
WI,financial administration,2222,10461244,392,684176,42318,2460,2614,11145420,2010
WI,other government administration,829,3839061,337,760794,28549,992,1166,4599855,2010
WI,judicial and legal,1987,12412898,294,844146,30777,2160,2281,13257044,2010
WI,police protection - officers,583,3026308,3,3321,155,584,586,3029629,2010
WI,police protection - other,301,1244695,24,34857,1897,312,325,1279552,2010
WI,corrections,9819,40667421,696,2275826,62356,10172,10515,42943247,2010
WI,highways,1378,6981648,49,122828,5269,1408,1427,7104476,2010
WI,air transportation,0,0,0,0,0,0,0,0,2010
WI,water transport and terminals,0,0,0,0,0,0,0,0,2010
WI,public welfare,1661,7013068,388,874347,48991,1937,2049,7887415,2010
WI,health,1322,6372116,444,1216659,45865,1581,1766,7588775,2010
WI,hospitals,2993,12080100,652,1732373,63042,3349,3645,13812473,2010
WI,social insurance administration,939,3783704,34,74408,4295,964,973,3858112,2010
WI,solid waste management,0,0,0,0,0,0,0,0,2010
WI,sewerage,0,0,0,0,0,0,0,0,2010
WI,parks and recreation,110,452249,62,121684,6429,146,172,573933,2010
WI,housing and community development,0,0,0,0,0,0,0,0,2010
WI,natural resources,1836,7937302,897,1470702,78293,2277,2733,9408004,2010
WI,water transport and terminals,0,0,0,0,0,0,0,0,2010
WI,electric power,0,0,0,0,0,0,0,0,2010
WI,gas supply,0,0,0,0,0,0,0,0,2010
WI,transit,0,0,0,0,0,0,0,0,2010
WI,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
WI,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
WI,education - higher education instructional,8494,56188646,11575,13611607,684251,12360,20069,69800253,2010
WI,education - higher education other,16728,78667164,32234,24059022,1629135,25932,48962,102726186,2010
WI,education - other,841,4064869,324,878259,33755,1032,1165,4943128,2010
WI,libraries,0,0,0,0,0,0,0,0,2010
WI,liquor stores,0,0,0,0,0,0,0,0,2010
WI,other and unallocable,4342,21173262,831,1511842,74358,4762,5173,22685104,2010
WY,total,12410,52619843,3313,2929236,207574,13577,15723,55549079,2010
WY,financial administration,570,2718303,7,13253,560,572,577,2731556,2010
WY,other government administration,133,705057,92,74400,2682,146,225,779457,2010
WY,judicial and legal,528,2747581,48,153715,5490,559,576,2901296,2010
WY,police protection - officers,198,856256,0,0,0,198,198,856256,2010
WY,police protection - other,102,510475,0,0,0,102,102,510475,2010
WY,corrections,1351,4788508,4,6466,420,1353,1355,4794974,2010
WY,highways,1792,7439588,79,139619,10806,1853,1871,7579207,2010
WY,air transportation,0,0,0,0,0,0,0,0,2010
WY,water transport and terminals,0,0,0,0,0,0,0,0,2010
WY,public welfare,763,3068172,32,58940,3552,783,795,3127112,2010
WY,health,751,3164577,86,149713,7955,796,837,3314290,2010
WY,hospitals,717,2381524,37,82310,3170,735,754,2463834,2010
WY,social insurance administration,118,406174,11,12730,880,123,129,418904,2010
WY,solid waste management,0,0,0,0,0,0,0,0,2010
WY,sewerage,0,0,0,0,0,0,0,0,2010
WY,parks and recreation,153,596870,51,61096,2695,168,204,657966,2010
WY,housing and community development,0,0,0,0,0,0,0,0,2010
WY,natural resources,993,4187370,33,50732,2939,1009,1026,4238102,2010
WY,water transport and terminals,0,0,0,0,0,0,0,0,2010
WY,electric power,0,0,0,0,0,0,0,0,2010
WY,gas supply,0,0,0,0,0,0,0,0,2010
WY,transit,0,0,0,0,0,0,0,0,2010
WY,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
WY,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
WY,education - higher education instructional,1034,6660277,726,907544,49538,1314,1760,7567821,2010
WY,education - higher education other,1995,7216352,2064,1160991,113267,2635,4059,8377343,2010
WY,education - other,239,1178299,6,7938,480,241,245,1186237,2010
WY,libraries,0,0,0,0,0,0,0,0,2010
WY,liquor stores,40,144670,0,0,0,40,40,144670,2010
WY,other and unallocable,933,3849790,37,49789,3140,950,970,3899579,2010
