state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_employees,march_pay,year
SC,social insurance administration,1138,3578738,0,0,0,1138,1138,3578738,2009
SC,solid waste management,0,0,0,0,0,0,0,0,2009
SC,sewerage,0,0,0,0,0,0,0,0,2009
SC,parks and recreation,531,1536448,3,7792,180,532,534,1544240,2009
SC,housing and community development,0,0,0,0,0,0,0,0,2009
SC,natural resources,1987,6457180,280,270665,23963,2132,2267,6727845,2009
SC,water transport and terminals,10,59957,0,0,0,10,10,59957,2009
SC,electric power,1822,11071625,17,50707,1990,1833,1839,11122332,2009
SC,gas supply,0,0,0,0,0,0,0,0,2009
SC,transit,0,0,0,0,0,0,0,0,2009
SC,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
SC,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
SC,education - higher education instructional,8469,50544957,6900,7585694,373429,10690,15369,58130651,2009
SC,education - higher education other,15255,51257854,11050,7594648,644641,19077,26305,58852502,2009
SC,education - other,2659,9905036,1,1170,34,2659,2660,9906206,2009
SC,libraries,0,0,0,0,0,0,0,0,2009
SC,liquor stores,0,0,0,0,0,0,0,0,2009
SC,other and unallocable,1298,5115424,14,31144,716,1300,1312,5146568,2009
SD,total,12313,46155293,6093,4552044,308186,14053,18406,50707337,2009
SD,financial administration,429,1681886,10,14284,1004,434,439,1696170,2009
SD,other government administration,329,1184390,67,77872,5440,359,396,1262262,2009
SD,judicial and legal,570,2306000,92,106238,7072,610,662,2412238,2009
SD,police protection - officers,191,820952,3,7938,272,193,194,828890,2009
SD,police protection - other,103,293664,6,9444,792,108,109,303108,2009
SD,corrections,866,2465692,29,42580,2974,883,895,2508272,2009
SD,highways,956,3245658,106,126036,8498,1004,1062,3371694,2009
SD,air transportation,0,0,0,0,0,0,0,0,2009
SD,water transport and terminals,0,0,0,0,0,0,0,0,2009
SD,public welfare,1068,3239428,33,51288,3726,1089,1101,3290716,2009
SD,health,581,2189390,134,321342,15282,667,715,2510732,2009
SD,hospitals,876,2648630,170,233604,16624,970,1046,2882234,2009
SD,social insurance administration,266,756758,8,8598,710,270,274,765356,2009
SD,solid waste management,0,0,0,0,0,0,0,0,2009
SD,sewerage,0,0,0,0,0,0,0,0,2009
SD,parks and recreation,122,375926,33,27910,2666,137,155,403836,2009
SD,housing and community development,0,0,0,0,0,0,0,0,2009
SD,natural resources,824,3205258,305,349506,22957,953,1129,3554764,2009
SD,water transport and terminals,0,0,0,0,0,0,0,0,2009
SD,electric power,0,0,0,0,0,0,0,0,2009
SD,gas supply,0,0,0,0,0,0,0,0,2009
SD,transit,0,0,0,0,0,0,0,0,2009
SD,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
SD,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
SD,education - higher education instructional,1370,8842408,1289,1581319,64405,1734,2659,10423727,2009
SD,education - higher education other,2582,8663226,3713,1499962,149034,3425,6295,10163188,2009
SD,education - other,373,1277011,44,40327,2908,389,417,1317338,2009
SD,libraries,0,0,0,0,0,0,0,0,2009
SD,liquor stores,0,0,0,0,0,0,0,0,2009
SD,other and unallocable,807,2959016,51,53796,3822,828,858,3012812,2009
TN,total,76308,289493721,24069,21826006,1370346,84387,100377,311319727,2009
TN,financial administration,3436,13815382,66,98373,7769,3481,3502,13913755,2009
TN,other government administration,853,3447095,8,8957,750,857,861,3456052,2009
TN,judicial and legal,2497,12687641,4,8261,371,2499,2501,12695902,2009
TN,police protection - officers,1213,4650542,0,0,0,1213,1213,4650542,2009
TN,police protection - other,997,2374116,5,3636,166,998,1002,2377752,2009
TN,corrections,7062,20135460,33,57610,3836,7086,7095,20193070,2009
TN,highways,4149,13455978,0,0,0,4149,4149,13455978,2009
TN,air transportation,0,0,0,0,0,0,0,0,2009
TN,water transport and terminals,0,0,0,0,0,0,0,0,2009
TN,public welfare,8718,27584522,58,105528,8494,8769,8776,27690050,2009
TN,health,4821,20451457,89,270201,12359,4891,4910,20721658,2009
TN,hospitals,5552,24884947,139,466849,20836,5670,5691,25351796,2009
TN,social insurance administration,1312,4210268,195,325120,24852,1462,1507,4535388,2009
TN,solid waste management,0,0,0,0,0,0,0,0,2009
TN,sewerage,0,0,0,0,0,0,0,0,2009
TN,parks and recreation,1024,2498470,160,125888,14414,1111,1184,2624358,2009
TN,housing and community development,0,0,0,0,0,0,0,0,2009
TN,natural resources,3575,13731936,499,648955,56529,3905,4074,14380891,2009
TN,water transport and terminals,0,0,0,0,0,0,0,0,2009
TN,electric power,0,0,0,0,0,0,0,0,2009
TN,gas supply,0,0,0,0,0,0,0,0,2009
TN,transit,0,0,0,0,0,0,0,0,2009
TN,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
TN,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
TN,education - higher education instructional,8568,48958990,8977,10827435,524476,11686,17545,59786425,2009
TN,education - higher education other,17726,59447427,13329,8439517,673803,21672,31055,67886944,2009
TN,education - other,2042,7255242,462,373962,18713,2156,2504,7629204,2009
TN,libraries,0,0,0,0,0,0,0,0,2009
TN,liquor stores,0,0,0,0,0,0,0,0,2009
TN,other and unallocable,2763,9904248,45,65714,2978,2782,2808,9969962,2009
TX,total,265310,1116474608,82291,109059295,6158564,300112,347601,1225533903,2009
TX,financial administration,9467,39055702,153,185986,9449,9521,9620,39241688,2009
TX,other government administration,2621,10525657,568,558155,38286,2838,3189,11083812,2009
TX,judicial and legal,5581,27683574,128,621988,18362,5685,5709,28305562,2009
TX,police protection - officers,2554,11390803,0,0,0,2554,2554,11390803,2009
TX,police protection - other,1773,5708168,68,78141,5440,1804,1841,5786309,2009
TX,corrections,43798,120849831,621,794378,52260,44093,44419,121644209,2009
TX,highways,14581,57860204,534,946385,26394,14730,15115,58806589,2009
TX,air transportation,0,0,0,0,0,0,0,0,2009
TX,water transport and terminals,0,0,0,0,0,0,0,0,2009
TX,public welfare,24963,74610036,308,553393,30122,25133,25271,75163429,2009
TX,health,11540,43543563,609,1530431,47951,11811,12149,45073994,2009
TX,hospitals,29017,136793591,2463,7784599,272055,30554,31480,144578190,2009
TX,social insurance administration,4381,15558800,35,66036,3300,4400,4416,15624836,2009
TX,solid waste management,0,0,0,0,0,0,0,0,2009
TX,sewerage,0,0,0,0,0,0,0,0,2009
TX,parks and recreation,1163,3502735,159,185818,17130,1260,1322,3688553,2009
TX,housing and community development,0,0,0,0,0,0,0,0,2009
TX,natural resources,9972,43025657,2175,4329093,167851,10922,12147,47354750,2009
TX,water transport and terminals,0,0,0,0,0,0,0,0,2009
TX,electric power,0,0,0,0,0,0,0,0,2009
TX,gas supply,0,0,0,0,0,0,0,0,2009
TX,transit,0,0,0,0,0,0,0,0,2009
TX,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
TX,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
TX,education - higher education instructional,24751,210252090,28939,48471509,2201851,37194,53690,258723599,2009
TX,education - higher education other,66578,263009659,45020,41714513,3211224,84723,111598,304724172,2009
TX,education - other,4680,20788875,285,845251,36676,4887,4965,21634126,2009
TX,libraries,0,0,0,0,0,0,0,0,2009
TX,liquor stores,0,0,0,0,0,0,0,0,2009
TX,other and unallocable,7890,32315663,226,393619,20213,8003,8116,32709282,2009
UT,total,44398,190601137,20936,21733178,1276138,51606,65334,212334315,2009
UT,financial administration,2484,11064490,188,149219,12374,2553,2672,11213709,2009
UT,other government administration,347,1759747,164,177772,10112,404,511,1937519,2009
UT,judicial and legal,1590,6983494,114,339751,7070,1629,1704,7323245,2009
UT,police protection - officers,422,1823320,0,0,0,422,422,1823320,2009
UT,police protection - other,353,1320534,98,83197,5902,386,451,1403731,2009
UT,corrections,3208,11437810,224,175158,14130,3288,3432,11612968,2009
UT,highways,1659,6935890,10,13262,965,1664,1669,6949152,2009
UT,air transportation,0,0,0,0,0,0,0,0,2009
UT,water transport and terminals,0,0,0,0,0,0,0,0,2009
UT,public welfare,3059,10763525,262,320773,19107,3167,3321,11084298,2009
UT,health,1756,6800564,221,322541,16527,1849,1977,7123105,2009
UT,hospitals,6522,23411955,1229,1688569,75787,6950,7751,25100524,2009
UT,social insurance administration,822,3005051,63,146587,8413,870,885,3151638,2009
UT,solid waste management,0,0,0,0,0,0,0,0,2009
UT,sewerage,0,0,0,0,0,0,0,0,2009
UT,parks and recreation,290,994102,65,67335,5842,323,355,1061437,2009
UT,housing and community development,0,0,0,0,0,0,0,0,2009
UT,natural resources,1257,4728554,120,125349,10273,1315,1377,4853903,2009
UT,water transport and terminals,0,0,0,0,0,0,0,0,2009
UT,electric power,0,0,0,0,0,0,0,0,2009
UT,gas supply,0,0,0,0,0,0,0,0,2009
UT,transit,0,0,0,0,0,0,0,0,2009
UT,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
UT,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
UT,education - higher education instructional,6514,46742245,5249,7596472,297060,8192,11763,54338717,2009
UT,education - higher education other,11319,42021432,12009,9628598,729755,15443,23328,51650030,2009
UT,education - other,971,4123357,492,654545,42028,1208,1463,4777902,2009
UT,libraries,0,0,0,0,0,0,0,0,2009
UT,liquor stores,276,745786,324,186445,18367,380,600,932231,2009
UT,other and unallocable,1549,5939281,104,57605,2426,1563,1653,5996886,2009
VT,total,13706,60162039,3330,4006361,154512,14598,17036,64168400,2009
VT,financial administration,602,2499870,6,9206,414,603,608,2509076,2009
VT,other government administration,656,2353272,28,22948,1223,663,684,2376220,2009
VT,judicial and legal,626,2807265,24,14292,839,631,650,2821557,2009
VT,police protection - officers,314,1971886,14,7486,514,317,328,1979372,2009
VT,police protection - other,279,1231867,47,32958,2475,293,326,1264825,2009
VT,corrections,1102,4546312,8,5267,317,1104,1110,4551579,2009
VT,highways,1023,4165411,2,1293,66,1023,1025,4166704,2009
VT,air transportation,0,0,0,0,0,0,0,0,2009
VT,water transport and terminals,0,0,0,0,0,0,0,0,2009
VT,public welfare,1356,5554864,39,30617,1528,1364,1395,5585481,2009
VT,health,532,2219971,155,182006,14185,612,687,2401977,2009
VT,hospitals,290,1213135,17,25209,706,294,307,1238344,2009
VT,social insurance administration,218,845899,3,3241,93,219,221,849140,2009
VT,solid waste management,0,0,0,0,0,0,0,0,2009
VT,sewerage,0,0,0,0,0,0,0,0,2009
VT,parks and recreation,120,507438,4,1618,117,121,124,509056,2009
VT,housing and community development,0,0,0,0,0,0,0,0,2009
VT,natural resources,572,2669663,33,168867,4267,597,605,2838530,2009
VT,water transport and terminals,0,0,0,0,0,0,0,0,2009
VT,electric power,0,0,0,0,0,0,0,0,2009
VT,gas supply,0,0,0,0,0,0,0,0,2009
VT,transit,0,0,0,0,0,0,0,0,2009
VT,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
VT,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
VT,education - higher education instructional,1307,8673805,1387,2305330,45100,1570,2694,10979135,2009
VT,education - higher education other,2898,11023082,1468,1085599,77078,3344,4366,12108681,2009
VT,education - other,562,2453140,28,49825,2434,577,590,2502965,2009
VT,libraries,0,0,0,0,0,0,0,0,2009
VT,liquor stores,56,241842,0,0,0,56,56,241842,2009
VT,other and unallocable,1193,5183317,67,60599,3156,1210,1260,5243916,2009
VA,total,108466,460546429,53006,62891593,3025841,125570,161472,523438022,2009
VA,financial administration,3918,16256016,522,721256,50724,4205,4440,16977272,2009
VA,other government administration,522,2586032,256,551227,24514,663,778,3137259,2009
VA,judicial and legal,3593,16888140,334,443522,16330,3685,3927,17331662,2009
VA,police protection - officers,2164,10746084,16,25378,1326,2171,2180,10771462,2009
VA,police protection - other,778,2721698,214,296324,17200,876,992,3018022,2009
VA,corrections,14319,44154428,289,418050,24876,14460,14608,44572478,2009
VA,highways,8322,34497378,453,738962,39454,8545,8775,35236340,2009
VA,air transportation,0,0,0,0,0,0,0,0,2009
VA,water transport and terminals,137,655674,2,2013,137,138,139,657687,2009
VA,public welfare,2655,10479324,273,456722,23128,2786,2928,10936046,2009
VA,health,5042,20014390,549,688682,44534,5294,5591,20703072,2009
VA,hospitals,14158,52169512,2523,4446650,175888,15154,16681,56616162,2009
VA,social insurance administration,1110,4233366,362,703838,42758,1352,1472,4937204,2009
VA,solid waste management,0,0,0,0,0,0,0,0,2009
VA,sewerage,0,0,0,0,0,0,0,0,2009
VA,parks and recreation,701,2404188,570,465734,39632,926,1271,2869922,2009
VA,housing and community development,0,0,0,0,0,0,0,0,2009
VA,natural resources,2983,11436562,701,900830,60512,3325,3684,12337392,2009
VA,water transport and terminals,0,0,0,0,0,0,0,0,2009
VA,electric power,0,0,0,0,0,0,0,0,2009
VA,gas supply,0,0,0,0,0,0,0,0,2009
VA,transit,0,0,0,0,0,0,0,0,2009
VA,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
VA,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
VA,education - higher education instructional,14577,103964175,16504,29603929,865817,19469,31081,133568104,2009
VA,education - higher education other,26164,94385900,26788,19194568,1347898,33780,52952,113580468,2009
VA,education - other,2705,11993670,608,942610,49804,2987,3313,12936280,2009
VA,libraries,0,0,0,0,0,0,0,0,2009
VA,liquor stores,827,2697724,1539,1573884,158162,1721,2366,4271608,2009
VA,other and unallocable,3791,18262168,503,717414,43147,4033,4294,18979582,2009
WA,total,103185,492448547,54370,79979042,3934986,125423,157555,572427589,2009
WA,financial administration,2884,13484580,120,318216,13118,2958,3004,13802796,2009
WA,other government administration,1566,6942137,305,589458,23007,1697,1871,7531595,2009
WA,judicial and legal,1856,10730335,171,438628,13774,1934,2027,11168963,2009
WA,police protection - officers,1108,6951208,0,0,0,1108,1108,6951208,2009
WA,police protection - other,1177,5042280,48,78152,3486,1197,1225,5120432,2009
WA,corrections,9614,40275393,656,1298590,61485,9962,10270,41573983,2009
WA,highways,7245,38358246,496,1273736,57084,7568,7741,39631982,2009
WA,air transportation,0,0,0,0,0,0,0,0,2009
WA,water transport and terminals,0,0,0,0,0,0,0,0,2009
WA,public welfare,9643,32260538,1123,1542012,63389,10001,10766,33802550,2009
WA,health,5005,20501974,1191,2572708,125714,5714,6196,23074682,2009
WA,hospitals,8735,44005443,3469,12114265,301827,10440,12204,56119708,2009
WA,social insurance administration,2359,10748540,333,849162,47932,2630,2692,11597702,2009
WA,solid waste management,149,807628,18,60416,2018,160,167,868044,2009
WA,sewerage,0,0,0,0,0,0,0,0,2009
WA,parks and recreation,617,2950951,22,35639,2413,631,639,2986590,2009
WA,housing and community development,0,0,0,0,0,0,0,0,2009
WA,natural resources,4714,20708456,1035,2079847,120948,5396,5749,22788303,2009
WA,water transport and terminals,0,0,0,0,0,0,0,0,2009
WA,electric power,0,0,0,0,0,0,0,0,2009
WA,gas supply,0,0,0,0,0,0,0,0,2009
WA,transit,0,0,0,0,0,0,0,0,2009
WA,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
WA,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
WA,education - higher education instructional,12485,86791045,12118,27633576,648250,16145,24603,114424621,2009
WA,education - higher education other,26334,116671746,31616,26799029,2326333,39478,57950,143470775,2009
WA,education - other,1850,8379254,811,918929,37795,2071,2661,9298183,2009
WA,libraries,0,0,0,0,0,0,0,0,2009
WA,liquor stores,553,2221292,586,878604,66364,928,1139,3099896,2009
WA,other and unallocable,5291,24617501,252,498075,20049,5405,5543,25115576,2009
WV,total,35514,123570053,11143,10231141,664623,39505,46657,133801194,2009
WV,financial administration,1950,5694355,39,60176,3298,1970,1989,5754531,2009
WV,other government administration,208,756158,334,868904,29409,397,542,1625062,2009
WV,judicial and legal,1454,6173326,26,42459,3821,1476,1480,6215785,2009
WV,police protection - officers,636,2977638,0,0,0,636,636,2977638,2009
WV,police protection - other,357,877512,20,11956,958,362,377,889468,2009
WV,corrections,3354,8702188,13,16268,1346,3362,3367,8718456,2009
WV,highways,5125,14748049,31,52536,3963,5149,5156,14800585,2009
WV,air transportation,3,11670,0,0,0,3,3,11670,2009
WV,water transport and terminals,4,15775,0,0,0,4,4,15775,2009
WV,public welfare,3306,8583714,26,35606,2840,3322,3332,8619320,2009
WV,health,746,2414182,55,73156,3288,765,801,2487338,2009
WV,hospitals,1609,4039962,93,107818,6760,1647,1702,4147780,2009
WV,social insurance administration,575,1749168,52,58452,5548,608,627,1807620,2009
WV,solid waste management,11,39990,0,0,0,11,11,39990,2009
WV,sewerage,0,0,0,0,0,0,0,0,2009
WV,parks and recreation,395,835766,330,234232,30948,570,725,1069998,2009
WV,housing and community development,0,0,0,0,0,0,0,0,2009
WV,natural resources,2168,7542418,347,290040,26757,2326,2515,7832458,2009
WV,water transport and terminals,0,0,0,0,0,0,0,0,2009
WV,electric power,0,0,0,0,0,0,0,0,2009
WV,gas supply,0,0,0,0,0,0,0,0,2009
WV,transit,9,31516,0,0,0,9,9,31516,2009
WV,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
WV,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
WV,education - higher education instructional,3514,21410974,3995,5216980,245661,4994,7509,26627954,2009
WV,education - higher education other,6470,24059560,5471,2826561,286942,8199,11941,26886121,2009
WV,education - other,1281,5007458,161,210374,7306,1323,1442,5217832,2009
WV,libraries,0,0,0,0,0,0,0,0,2009
WV,liquor stores,56,157794,0,0,0,56,56,157794,2009
WV,other and unallocable,2283,7740880,150,125623,5778,2316,2433,7866503,2009
WI,total,56957,277833580,44173,44482624,2389204,70457,101130,322316204,2009
WI,financial administration,2256,10335535,458,770712,48739,2531,2714,11106247,2009
WI,other government administration,864,4037251,346,806745,28935,1028,1210,4843996,2009
WI,judicial and legal,2145,13195891,396,1171505,35349,2344,2541,14367396,2009
WI,police protection - officers,564,2993179,0,0,0,564,564,2993179,2009
WI,police protection - other,308,1302423,30,45409,2628,322,338,1347832,2009
WI,corrections,10292,41983089,929,2666334,85040,10772,11221,44649423,2009
WI,highways,1345,6863874,122,260749,11531,1410,1467,7124623,2009
WI,air transportation,0,0,0,0,0,0,0,0,2009
WI,water transport and terminals,0,0,0,0,0,0,0,0,2009
WI,public welfare,1695,7397441,401,850554,48327,1967,2096,8247995,2009
WI,health,1318,6422646,421,1101186,40948,1549,1739,7523832,2009
WI,hospitals,3166,12690118,982,1960944,74844,3590,4148,14651062,2009
WI,social insurance administration,835,3609896,48,104213,6137,870,883,3714109,2009
WI,solid waste management,0,0,0,0,0,0,0,0,2009
WI,sewerage,0,0,0,0,0,0,0,0,2009
WI,parks and recreation,168,695220,52,73839,3458,188,220,769059,2009
WI,housing and community development,0,0,0,0,0,0,0,0,2009
WI,natural resources,2032,8944791,1073,1786222,95960,2575,3105,10731013,2009
WI,water transport and terminals,0,0,0,0,0,0,0,0,2009
WI,electric power,0,0,0,0,0,0,0,0,2009
WI,gas supply,0,0,0,0,0,0,0,0,2009
WI,transit,0,0,0,0,0,0,0,0,2009
WI,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
WI,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
WI,education - higher education instructional,8285,55440399,11234,13117201,659137,12009,19519,68557600,2009
WI,education - higher education other,16336,75225864,25675,16338184,1099539,22548,42011,91564048,2009
WI,education - other,865,4235790,528,1056244,39089,1086,1393,5292034,2009
WI,libraries,0,0,0,0,0,0,0,0,2009
WI,liquor stores,0,0,0,0,0,0,0,0,2009
WI,other and unallocable,4483,22460173,1478,2372583,109543,5104,5961,24832756,2009
WY,total,12582,49345590,3328,2503995,185442,13628,15910,51849585,2009
WY,financial administration,639,2897679,5,7537,420,641,644,2905216,2009
WY,other government administration,141,740646,183,180667,9333,193,324,921313,2009
WY,judicial and legal,539,2697644,41,68302,3621,559,580,2765946,2009
WY,police protection - officers,201,838525,0,0,0,201,201,838525,2009
WY,police protection - other,101,433834,0,0,0,101,101,433834,2009
WY,corrections,1047,3626758,4,6161,434,1049,1051,3632919,2009
WY,highways,1820,7009342,124,204157,16208,1912,1944,7213499,2009
WY,air transportation,0,0,0,0,0,0,0,0,2009
WY,water transport and terminals,0,0,0,0,0,0,0,0,2009
WY,public welfare,795,2887687,45,78188,3830,817,840,2965875,2009
WY,health,774,3143093,94,151486,8338,821,868,3294579,2009
WY,hospitals,875,2387009,37,67392,3393,894,912,2454401,2009
WY,social insurance administration,275,1003768,12,15294,997,281,287,1019062,2009
WY,solid waste management,0,0,0,0,0,0,0,0,2009
WY,sewerage,0,0,0,0,0,0,0,0,2009
WY,parks and recreation,110,398557,6,11535,522,113,116,410092,2009
WY,housing and community development,0,0,0,0,0,0,0,0,2009
WY,natural resources,949,3641641,27,36650,3266,968,976,3678291,2009
WY,water transport and terminals,0,0,0,0,0,0,0,0,2009
WY,electric power,0,0,0,0,0,0,0,0,2009
WY,gas supply,0,0,0,0,0,0,0,0,2009
WY,transit,0,0,0,0,0,0,0,0,2009
WY,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
WY,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
WY,education - higher education instructional,1051,6117689,703,711691,39838,1276,1754,6829380,2009
WY,education - higher education other,2029,6628462,2000,910443,91099,2544,4029,7538905,2009
WY,education - other,258,1123890,2,2346,173,259,260,1126236,2009
WY,libraries,0,0,0,0,0,0,0,0,2009
WY,liquor stores,78,251453,0,0,0,78,78,251453,2009
WY,other and unallocable,900,3517913,45,52146,3970,921,945,3570059,2009
