state,year,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_full_time_and_part_time_employees,total_march_pay
NY,2012,education - higher education instructional,15165,112270832,19752,29641277,724964,19620,34917,141912109
NY,2012,education - higher education other,26879,133922212,18827,18344214,850744,32065,45706,152266426
NY,2012,education - other,4614,20183634,125,269735,10864,4675,4739,20453369
NY,2012,libraries,0,0,0,0,0,0,0,0
NY,2012,liquor stores,0,0,0,0,0,0,0,0
NY,2012,other and unallocable,10316,57903714,459,1418196,37678,10540,10775,59321910
NC,2012,total,131481,574839804,43410,59117349,3192640,149543,174891,633957153
NC,2012,financial administration,3370,14613471,109,68872,1538,3378,3479,14682343
NC,2012,other government administration,772,4218249,410,836116,39099,993,1182,5054365
NC,2012,judicial and legal,6695,31330860,488,376534,6133,6730,7183,31707394
NC,2012,police protection total,3660,16449630,53,48558,1618,3669,3713,16498188
NC,2012,police protection - officers,2486,12080026,0,0,0,2486,2486,12080026
NC,2012,police protection - other,1174,4369604,53,48558,1618,1183,1227,4418162
NC,2012,fire protection total,0,0,0,0,0,0,0,0
NC,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
NC,2012,fire protection - other,0,0,0,0,0,0,0,0
NC,2012,corrections,20736,63554775,193,116036,1479,20744,20929,63670811
NC,2012,highways,10876,40157543,82,87878,9543,10930,10958,40245421
NC,2012,air transportation,0,0,0,0,0,0,0,0
NC,2012,water transport and terminals,234,994611,4,6200,407,236,238,1000811
NC,2012,public welfare,1111,4015773,37,58533,2047,1123,1148,4074306
NC,2012,health,2561,10348552,157,307963,13659,2638,2718,10656515
NC,2012,hospitals,18028,72516762,1754,4410188,88886,18530,19782,76926950
NC,2012,social insurance administration,2695,11327481,94,100513,1293,2702,2789,11427994
NC,2012,solid waste management,294,1489249,0,0,0,294,294,1489249
NC,2012,sewerage,0,0,0,0,0,0,0,0
NC,2012,parks and recreation,1453,4809418,52,59580,6399,1489,1505,4868998
NC,2012,housing and community development,0,0,0,0,0,0,0,0
NC,2012,natural resources,4663,17884794,25,45075,2883,4679,4688,17929869
NC,2012,water transport and terminals,0,0,0,0,0,0,0,0
NC,2012,electric power,0,0,0,0,0,0,0,0
NC,2012,gas supply,0,0,0,0,0,0,0,0
NC,2012,transit,0,0,0,0,0,0,0,0
NC,2012,education total,49482,259235840,39676,52383289,3005037,66484,89158,311619129
NC,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
NC,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NC,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
NC,2012,education - higher education total,46333,245350341,39460,52222799,3003475,63326,85793,297573140
NC,2012,education - higher education instructional,15044,114351780,13863,29623055,1268102,22218,28907,143974835
NC,2012,education - higher education other,31289,130998561,25597,22599744,1735373,41108,56886,153598305
NC,2012,education - other,3149,13885499,216,160490,1562,3158,3365,14045989
NC,2012,libraries,0,0,0,0,0,0,0,0
NC,2012,liquor stores,0,0,0,0,0,0,0,0
NC,2012,other and unallocable,4851,21892796,276,212014,12619,4924,5127,22104810
ND,2012,total,15622,67739890,9453,8778391,562980,18804,25075,76518281
ND,2012,financial administration,646,2582087,29,47648,2396,659,675,2629735
ND,2012,other government administration,191,820122,152,107194,3741,212,343,927316
ND,2012,judicial and legal,556,2802653,42,31438,1870,566,598,2834091
ND,2012,police protection total,195,900208,5,7886,496,198,200,908094
ND,2012,police protection - officers,148,737123,0,0,0,148,148,737123
ND,2012,police protection - other,47,163085,5,7886,496,50,52,170971
ND,2012,fire protection total,0,0,0,0,0,0,0,0
ND,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
ND,2012,fire protection - other,0,0,0,0,0,0,0,0
ND,2012,corrections,782,2811679,73,179866,6100,817,855,2991545
ND,2012,highways,993,4598088,6,10409,471,996,999,4608497
ND,2012,air transportation,0,0,0,0,0,0,0,0
ND,2012,water transport and terminals,0,0,0,0,0,0,0,0
ND,2012,public welfare,457,1523905,115,200098,12641,528,572,1724003
ND,2012,health,1252,4561284,265,282339,21158,1371,1517,4843623
ND,2012,hospitals,877,2546432,146,204659,7751,921,1023,2751091
ND,2012,social insurance administration,326,1252239,77,96428,5635,358,403,1348667
ND,2012,solid waste management,0,0,0,0,0,0,0,0
ND,2012,sewerage,0,0,0,0,0,0,0,0
ND,2012,parks and recreation,168,507753,12,17226,1001,174,180,524979
ND,2012,housing and community development,0,0,0,0,0,0,0,0
ND,2012,natural resources,579,2529828,38,47736,2377,593,617,2577564
ND,2012,water transport and terminals,0,0,0,0,0,0,0,0
ND,2012,electric power,0,0,0,0,0,0,0,0
ND,2012,gas supply,0,0,0,0,0,0,0,0
ND,2012,transit,0,0,0,0,0,0,0,0
ND,2012,education total,7172,33934601,8367,7400868,489409,9938,15539,41335469
ND,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
ND,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
ND,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
ND,2012,education - higher education total,6846,32755966,8324,7335597,486612,9597,15170,40091563
ND,2012,education - higher education instructional,2233,14820422,2571,3939010,175930,3226,4804,18759432
ND,2012,education - higher education other,4613,17935544,5753,3396587,310682,6371,10366,21332131
ND,2012,education - other,326,1178635,43,65271,2797,341,369,1243906
ND,2012,libraries,0,0,0,0,0,0,0,0
ND,2012,liquor stores,0,0,0,0,0,0,0,0
ND,2012,other and unallocable,1428,6369011,126,144596,7934,1473,1554,6513607
OH,2012,total,109216,557401814,78130,90483908,4883371,136861,187346,647885722
OH,2012,financial administration,6342,33851284,251,630257,29484,6510,6593,34481541
OH,2012,other government administration,713,3198141,148,110449,9986,769,861,3308590
OH,2012,judicial and legal,2805,16478108,537,1335124,39938,3031,3342,17813232
OH,2012,police protection total,2606,13148960,8,27191,1395,2614,2614,13176151
OH,2012,police protection - officers,1433,8283847,0,0,0,1433,1433,8283847
OH,2012,police protection - other,1173,4865113,8,27191,1395,1181,1181,4892304
OH,2012,fire protection total,0,0,0,0,0,0,0,0
OH,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
OH,2012,fire protection - other,0,0,0,0,0,0,0,0
OH,2012,corrections,13218,58666898,27,75392,3773,13239,13245,58742290
OH,2012,highways,5746,27447292,743,1714554,105571,6342,6489,29161846
OH,2012,air transportation,0,0,0,0,0,0,0,0
OH,2012,water transport and terminals,0,0,0,0,0,0,0,0
OH,2012,public welfare,2430,13486249,325,667693,48506,2714,2755,14153942
OH,2012,health,3042,17094137,207,490621,26565,3193,3249,17584758
OH,2012,hospitals,12614,61667630,5902,13336109,576888,15873,18516,75003739
OH,2012,social insurance administration,1988,8506918,213,324845,18996,2110,2201,8831763
OH,2012,solid waste management,0,0,0,0,0,0,0,0
OH,2012,sewerage,0,0,0,0,0,0,0,0
OH,2012,parks and recreation,393,1663188,268,368287,24189,530,661,2031475
OH,2012,housing and community development,0,0,0,0,0,0,0,0
OH,2012,natural resources,2223,9842544,384,706478,42067,2461,2607,10549022
OH,2012,water transport and terminals,0,0,0,0,0,0,0,0
OH,2012,electric power,0,0,0,0,0,0,0,0
OH,2012,gas supply,0,0,0,0,0,0,0,0
OH,2012,transit,0,0,0,0,0,0,0,0
OH,2012,education total,50712,269919442,68793,70161914,3930899,72949,119505,340081356
OH,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
OH,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
OH,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
OH,2012,education - higher education total,48791,259936774,68618,69867111,3917758,70953,117409,329803885
OH,2012,education - higher education instructional,16246,118262140,22771,34505291,1286511,23529,39017,152767431
OH,2012,education - higher education other,32545,141674634,45847,35361820,2631247,47424,78392,177036454
OH,2012,education - other,1921,9982668,175,294803,13141,1996,2096,10277471
OH,2012,libraries,0,0,0,0,0,0,0,0
OH,2012,liquor stores,0,0,0,0,0,0,0,0
OH,2012,other and unallocable,4384,22431023,324,534994,25114,4526,4708,22966017
OK,2012,total,57749,225106044,25929,22730006,1298605,65104,83678,247836050
OK,2012,financial administration,1459,5556421,26,31885,1710,1466,1485,5588306
OK,2012,other government administration,614,2316702,121,244937,15327,701,735,2561639
OK,2012,judicial and legal,2591,11291351,102,127507,7515,2633,2693,11418858
OK,2012,police protection total,1795,8232615,73,73281,5842,1828,1868,8305896
OK,2012,police protection - officers,969,5281160,3,5371,193,970,972,5286531
OK,2012,police protection - other,826,2951455,70,67910,5649,858,896,3019365
OK,2012,fire protection total,0,0,0,0,0,0,0,0
OK,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
OK,2012,fire protection - other,0,0,0,0,0,0,0,0
OK,2012,corrections,4719,16567025,55,123706,4934,4747,4774,16690731
OK,2012,highways,2870,9658674,0,0,0,2870,2870,9658674
OK,2012,air transportation,10,43349,1,630,63,10,11,43979
OK,2012,water transport and terminals,0,0,0,0,0,0,0,0
OK,2012,public welfare,5682,16109100,4,9510,327,5683,5686,16118610
OK,2012,health,4963,18267894,294,617909,27010,5115,5257,18885803
OK,2012,hospitals,1706,4796e3,65,132139,6185,1741,1771,4928139
OK,2012,social insurance administration,1310,4574663,93,259541,8825,1360,1403,4834204
OK,2012,solid waste management,69,302899,12,7281,660,73,81,310180
OK,2012,sewerage,0,0,0,0,0,0,0,0
OK,2012,parks and recreation,595,1608936,267,285521,28180,754,862,1894457
OK,2012,housing and community development,0,0,0,0,0,0,0,0
OK,2012,natural resources,1628,5758102,833,722140,43713,1876,2461,6480242
OK,2012,water transport and terminals,0,0,0,0,0,0,0,0
OK,2012,electric power,549,3102498,9,16103,757,553,558,3118601
OK,2012,gas supply,0,0,0,0,0,0,0,0
OK,2012,transit,0,0,0,0,0,0,0,0
OK,2012,education total,24244,105969460,23839,19871629,1136493,30685,48083,125841089
OK,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
OK,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
OK,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
OK,2012,education - higher education total,22523,99941471,23751,19792435,1131761,28937,46274,119733906
OK,2012,education - higher education instructional,6449,42336309,6583,8545534,292318,8107,13032,50881843
OK,2012,education - higher education other,16074,57605162,17168,11246901,839443,20830,33242,68852063
OK,2012,education - other,1721,6027989,88,79194,4732,1748,1809,6107183
OK,2012,libraries,0,0,0,0,0,0,0,0
OK,2012,liquor stores,0,0,0,0,0,0,0,0
OK,2012,other and unallocable,2945,10950355,135,206287,11064,3009,3080,11156642
OR,2012,total,56559,275360675,24739,42892704,1609661,65653,81298,318253379
OR,2012,financial administration,3669,16150589,176,420341,15228,3756,3845,16570930
OR,2012,other government administration,860,4059158,188,432621,18961,968,1048,4491779
OR,2012,judicial and legal,2860,13623132,170,419807,15829,2949,3030,14042939
OR,2012,police protection total,1330,6626008,44,107870,5161,1359,1374,6733878
OR,2012,police protection - officers,672,3839558,30,81736,3690,693,702,3921294
OR,2012,police protection - other,658,2786450,14,26134,1471,666,672,2812584
OR,2012,fire protection total,0,0,0,0,0,0,0,0
OR,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
OR,2012,fire protection - other,0,0,0,0,0,0,0,0
OR,2012,corrections,5034,22068073,106,363199,7807,5078,5140,22431272
OR,2012,highways,3587,17056526,194,483351,26125,3735,3781,17539877
OR,2012,air transportation,12,55820,1,3132,80,12,13,58952
OR,2012,water transport and terminals,0,0,0,0,0,0,0,0
OR,2012,public welfare,6989,24214561,382,663244,30586,7162,7371,24877805
OR,2012,health,2141,9231408,99,206991,8058,2187,2240,9438399
OR,2012,hospitals,5119,26638891,3658,17935134,447857,7650,8777,44574025
OR,2012,social insurance administration,2169,12221643,46,245429,5349,2199,2215,12467072
OR,2012,solid waste management,0,0,0,0,0,0,0,0
OR,2012,sewerage,0,0,0,0,0,0,0,0
OR,2012,parks and recreation,454,1759933,0,0,0,454,454,1759933
OR,2012,housing and community development,0,0,0,0,0,0,0,0
OR,2012,natural resources,2371,10161775,242,592732,21721,2493,2613,10754507
OR,2012,water transport and terminals,0,0,0,0,0,0,0,0
OR,2012,electric power,0,0,0,0,0,0,0,0
OR,2012,gas supply,0,0,0,0,0,0,0,0
OR,2012,transit,0,0,0,0,0,0,0,0
OR,2012,education total,18327,104163259,19347,20868943,1001617,23987,37674,125032202
OR,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
OR,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
OR,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
OR,2012,education - higher education total,17685,101280909,19298,20797586,998966,23329,36983,122078495
OR,2012,education - higher education instructional,10040,70574513,3347,8022808,205540,11201,13387,78597321
OR,2012,education - higher education other,7645,30706396,15951,12774778,793426,12128,23596,43481174
OR,2012,education - other,642,2882350,49,71357,2651,658,691,2953707
OR,2012,libraries,0,0,0,0,0,0,0,0
OR,2012,liquor stores,200,819865,7,9475,560,203,207,829340
OR,2012,other and unallocable,1437,6510034,79,140435,4722,1461,1516,6650469
PA,2012,total,141209,660558331,64863,102891598,3467764,161537,206072,763449929
PA,2012,financial administration,6627,28551168,1032,2270238,100380,7230,7659,30821406
PA,2012,other government administration,2864,12133372,482,2121933,49908,3161,3346,14255305
PA,2012,judicial and legal,2959,21837685,4,3313,219,2960,2963,21840998
PA,2012,police protection total,6411,38798875,236,657127,12239,6485,6647,39456002
PA,2012,police protection - officers,5074,30691246,7,12017,824,5079,5081,30703263
PA,2012,police protection - other,1337,8107629,229,645110,11415,1406,1566,8752739
PA,2012,fire protection total,0,0,0,0,0,0,0,0
PA,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
PA,2012,fire protection - other,0,0,0,0,0,0,0,0
PA,2012,corrections,18261,78845713,746,2393194,52508,18578,19007,81238907
PA,2012,highways,12435,47549576,3130,6993611,223628,13775,15565,54543187
PA,2012,air transportation,119,433389,34,74398,2305,133,153,507787
PA,2012,water transport and terminals,184,796113,50,144524,4429,211,234,940637
PA,2012,public welfare,10726,40771192,1712,3516470,117816,11436,12438,44287662
PA,2012,health,1725,8227341,327,915817,8381,1776,2052,9143158
PA,2012,hospitals,10706,36308714,1753,3015107,103965,11320,12459,39323821
PA,2012,social insurance administration,3848,15565758,777,2254409,78344,4320,4625,17820167
PA,2012,solid waste management,0,0,0,0,0,0,0,0
PA,2012,sewerage,0,0,0,0,0,0,0,0
PA,2012,parks and recreation,1602,6579677,1343,3337148,151038,2512,2945,9916825
PA,2012,housing and community development,0,0,0,0,0,0,0,0
PA,2012,natural resources,5112,23615585,2653,5320564,174888,6131,7765,28936149
PA,2012,water transport and terminals,0,0,0,0,0,0,0,0
PA,2012,electric power,0,0,0,0,0,0,0,0
PA,2012,gas supply,0,0,0,0,0,0,0,0
PA,2012,transit,0,0,0,0,0,0,0,0
PA,2012,education total,48724,263578202,47448,64296790,2129556,61050,96172,327874992
PA,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
PA,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
PA,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
PA,2012,education - higher education total,44491,246551649,47041,63372888,2099127,56636,91532,309924537
PA,2012,education - higher education instructional,15094,121760714,13048,37077953,768120,19498,28142,158838667
PA,2012,education - higher education other,29397,124790935,33993,26294935,1331007,37138,63390,151085870
PA,2012,education - other,4233,17026553,407,923902,30429,4414,4640,17950455
PA,2012,libraries,0,0,0,0,0,0,0,0
PA,2012,liquor stores,3113,10578380,2303,4509287,215038,4408,5416,15087667
PA,2012,other and unallocable,5793,26387591,833,1067668,43122,6051,6626,27455259
RI,2012,total,17110,94369032,7116,6914516,247282,18705,24226,101283548
RI,2012,financial administration,840,4490857,4,15556,467,843,844,4506413
RI,2012,other government administration,725,3798165,332,346534,7218,772,1057,4144699
RI,2012,judicial and legal,1136,6669656,15,41016,1537,1146,1151,6710672
RI,2012,police protection total,345,2335104,2,2491,120,346,347,2337595
RI,2012,police protection - officers,262,1877787,0,0,0,262,262,1877787
RI,2012,police protection - other,83,457317,2,2491,120,84,85,459808
RI,2012,fire protection total,0,0,0,0,0,0,0,0
RI,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
RI,2012,fire protection - other,0,0,0,0,0,0,0,0
RI,2012,corrections,1570,10128430,0,0,0,1570,1570,10128430
RI,2012,highways,735,4021559,47,43637,2755,751,782,4065196
RI,2012,air transportation,150,921001,1,1063,18,150,151,922064
RI,2012,water transport and terminals,0,0,0,0,0,0,0,0
RI,2012,public welfare,1211,7052653,12,37563,1466,1220,1223,7090216
RI,2012,health,887,4973334,26,15416,1809,899,913,4988750
RI,2012,hospitals,789,4231349,3,16423,368,791,792,4247772
RI,2012,social insurance administration,439,2179911,19,65262,2321,454,458,2245173
RI,2012,solid waste management,95,534400,3,3073,97,96,98,537473
RI,2012,sewerage,250,1237354,0,0,0,250,250,1237354
RI,2012,parks and recreation,52,198451,0,0,0,52,52,198451
RI,2012,housing and community development,0,0,0,0,0,0,0,0
RI,2012,natural resources,373,2142992,0,0,0,373,373,2142992
RI,2012,water transport and terminals,0,0,0,0,0,0,0,0
RI,2012,electric power,0,0,0,0,0,0,0,0
RI,2012,gas supply,0,0,0,0,0,0,0,0
RI,2012,transit,776,3571067,33,90462,4867,803,809,3661529
RI,2012,education total,5031,26006288,6562,6131354,219615,6454,11593,32137642
RI,2012,education - elementary and secondary total,586,2692056,114,114100,5197,625,700,2806156
RI,2012,education - elementary and secondary instructional,425,2344298,48,73676,1864,439,473,2417974
RI,2012,education - elementary and secondary other,161,347758,66,40424,3333,186,227,388182
RI,2012,education - higher education total,3953,20412191,6435,5991524,213244,5329,10388,26403715
RI,2012,education - higher education instructional,1339,8503933,2206,3685986,76011,1829,3545,12189919
RI,2012,education - higher education other,2614,11908258,4229,2305538,137233,3500,6843,14213796
RI,2012,education - other,492,2902041,13,25730,1174,500,505,2927771
RI,2012,libraries,0,0,0,0,0,0,0,0
RI,2012,liquor stores,0,0,0,0,0,0,0,0
RI,2012,other and unallocable,1706,9876461,57,104666,4624,1735,1763,9981127
SC,2012,total,70749,269293937,21156,22379714,1312184,78585,91905,291673651
SC,2012,financial administration,3299,11010026,138,243484,14484,3385,3437,11253510
SC,2012,other government administration,603,2405830,507,573456,33993,807,1110,2979286
SC,2012,judicial and legal,774,3740334,16,27138,1538,783,790,3767472
SC,2012,police protection total,1955,6871516,13,29368,1580,1965,1968,6900884
SC,2012,police protection - officers,1271,4703014,9,20130,1134,1278,1280,4723144
SC,2012,police protection - other,684,2168502,4,9238,446,687,688,2177740
SC,2012,fire protection total,0,0,0,0,0,0,0,0
SC,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
SC,2012,fire protection - other,0,0,0,0,0,0,0,0
SC,2012,corrections,8365,22872666,61,87458,4374,8391,8426,22960124
SC,2012,highways,4555,14546216,9,20798,1042,4561,4564,14567014
SC,2012,air transportation,11,53766,3,2830,76,11,14,56596
SC,2012,water transport and terminals,482,2657003,5,9663,321,484,487,2666666
SC,2012,public welfare,4651,12691846,11,17526,1060,4656,4662,12709372
SC,2012,health,5427,18361038,413,897173,42731,5684,5840,19258211
SC,2012,hospitals,6898,20236170,220,632024,22541,7029,7118,20868194
SC,2012,social insurance administration,1397,4259150,109,178254,12176,1470,1506,4437404
SC,2012,solid waste management,0,0,0,0,0,0,0,0
SC,2012,sewerage,0,0,0,0,0,0,0,0
SC,2012,parks and recreation,741,1653122,44,27666,3046,760,785,1680788
SC,2012,housing and community development,135,529976,1,420,12,135,136,530396
SC,2012,natural resources,1868,5970272,215,232967,21293,1996,2083,6203239
SC,2012,water transport and terminals,11,66659,0,0,0,11,11,66659
SC,2012,electric power,1812,10745554,13,41195,1707,1822,1825,10786749
SC,2012,gas supply,0,0,0,0,0,0,0,0
SC,2012,transit,0,0,0,0,0,0,0,0
SC,2012,education total,26362,125799357,19324,19287748,1146877,33211,45686,145087105
SC,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
SC,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
SC,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
SC,2012,education - higher education total,23484,115644477,19149,19035830,1133463,30253,42633,134680307
SC,2012,education - higher education instructional,8383,53721073,7894,10254855,447702,11057,16277,63975928
SC,2012,education - higher education other,15101,61923404,11255,8780975,685761,19196,26356,70704379
SC,2012,education - other,2878,10154880,175,251918,13414,2958,3053,10406798
SC,2012,libraries,34,114870,0,0,0,34,34,114870
SC,2012,liquor stores,0,0,0,0,0,0,0,0
SC,2012,other and unallocable,1369,4708566,54,70546,3333,1390,1423,4779112
SD,2012,total,12556,49373710,6178,5025672,325688,14401,18734,54399382
SD,2012,financial administration,426,1846557,12,22130,1519,434,438,1868687
SD,2012,other government administration,302,1194157,51,37531,2666,317,353,1231688
SD,2012,judicial and legal,574,2529767,103,139349,8922,625,677,2669116
SD,2012,police protection total,324,1192392,11,18420,1016,331,335,1210812
SD,2012,police protection - officers,197,830098,1,3892,132,198,198,833990
SD,2012,police protection - other,127,362294,10,14528,884,133,137,376822
SD,2012,fire protection total,0,0,0,0,0,0,0,0
SD,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
SD,2012,fire protection - other,0,0,0,0,0,0,0,0
SD,2012,corrections,849,2709291,30,43491,3228,867,879,2752782
SD,2012,highways,941,3609483,42,70162,4595,967,983,3679645
SD,2012,air transportation,0,0,0,0,0,0,0,0
SD,2012,water transport and terminals,0,0,0,0,0,0,0,0
SD,2012,public welfare,1653,5614996,131,225711,14342,1734,1784,5840707
SD,2012,health,566,2274238,145,393253,18775,673,711,2667491
SD,2012,hospitals,349,1103232,58,72956,5671,381,407,1176188
SD,2012,social insurance administration,277,906323,5,4922,323,279,282,911245
SD,2012,solid waste management,0,0,0,0,0,0,0,0
SD,2012,sewerage,0,0,0,0,0,0,0,0
SD,2012,parks and recreation,122,428455,41,48967,4699,149,163,477422
SD,2012,housing and community development,0,0,0,0,0,0,0,0
SD,2012,natural resources,889,3565841,483,500261,34494,1084,1372,4066102
SD,2012,water transport and terminals,0,0,0,0,0,0,0,0
SD,2012,electric power,0,0,0,0,0,0,0,0
SD,2012,gas supply,0,0,0,0,0,0,0,0
SD,2012,transit,0,0,0,0,0,0,0,0
SD,2012,education total,4498,19306917,5017,3389966,220914,5748,9515,22696883
SD,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
SD,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
SD,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
SD,2012,education - higher education total,4146,17869233,4998,3362697,218690,5383,9144,21231930
SD,2012,education - higher education instructional,1446,8889473,917,1349640,49287,1725,2363,10239113
SD,2012,education - higher education other,2700,8979760,4081,2013057,169403,3658,6781,10992817
SD,2012,education - other,352,1437684,19,27269,2224,365,371,1464953
SD,2012,libraries,0,0,0,0,0,0,0,0
SD,2012,liquor stores,0,0,0,0,0,0,0,0
SD,2012,other and unallocable,786,3092061,49,58553,4524,812,835,3150614
TN,2012,total,71158,279785428,27121,25748464,1534228,80215,98279,305533892
TN,2012,financial administration,3278,13670297,43,77964,5360,3310,3321,13748261
TN,2012,other government administration,808,3267903,16,11637,537,811,824,3279540
TN,2012,judicial and legal,2446,12849596,35,47251,1914,2457,2481,12896847
TN,2012,police protection total,1538,6762795,5,15500,660,1542,1543,6778295
TN,2012,police protection - officers,1067,5230534,0,0,0,1067,1067,5230534
TN,2012,police protection - other,471,1532261,5,15500,660,475,476,1547761
TN,2012,fire protection total,0,0,0,0,0,0,0,0
TN,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
TN,2012,fire protection - other,0,0,0,0,0,0,0,0
TN,2012,corrections,6876,20216272,51,111140,6792,6917,6927,20327412
TN,2012,highways,3790,12291550,0,0,0,3790,3790,12291550
TN,2012,air transportation,0,0,0,0,0,0,0,0
TN,2012,water transport and terminals,0,0,0,0,0,0,0,0
TN,2012,public welfare,7340,24123036,0,0,0,7340,7340,24123036
TN,2012,health,4147,16914270,119,349418,14640,4231,4266,17263688
TN,2012,hospitals,4154,14469620,118,448417,18238,4258,4272,14918037
TN,2012,social insurance administration,1266,4092690,310,581600,41826,1518,1576,4674290
TN,2012,solid waste management,0,0,0,0,0,0,0,0
TN,2012,sewerage,0,0,0,0,0,0,0,0
TN,2012,parks and recreation,979,2463442,201,151248,17348,1084,1180,2614690
TN,2012,housing and community development,0,0,0,0,0,0,0,0
TN,2012,natural resources,3502,13862467,521,729243,59893,3851,4023,14591710
TN,2012,water transport and terminals,0,0,0,0,0,0,0,0
TN,2012,electric power,0,0,0,0,0,0,0,0
TN,2012,gas supply,0,0,0,0,0,0,0,0
TN,2012,transit,0,0,0,0,0,0,0,0
TN,2012,education total,28348,124821691,25607,23138278,1363914,36401,53955,147959969
TN,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
TN,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
TN,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
TN,2012,education - higher education total,26358,117630727,25355,22856276,1349799,34325,51713,140487003
TN,2012,education - higher education instructional,8654,53235525,10698,12262568,544594,11895,19352,65498093
TN,2012,education - higher education other,17704,64395202,14657,10593708,805205,22430,32361,74988910
TN,2012,education - other,1990,7190964,252,282002,14115,2076,2242,7472966
TN,2012,libraries,0,0,0,0,0,0,0,0
TN,2012,liquor stores,0,0,0,0,0,0,0,0
TN,2012,other and unallocable,2686,9979799,95,86768,3106,2705,2781,10066567
TX,2012,total,266065,1230448275,84850,116700852,6228610,301260,350915,1347149127
TX,2012,financial administration,6789,30763232,142,121544,5288,6819,6931,30884776
TX,2012,other government administration,1952,8938115,436,472553,26393,2102,2388,9410668
TX,2012,judicial and legal,5508,27782457,121,534109,16965,5605,5629,28316566
TX,2012,police protection total,6535,28664122,88,97626,7832,6579,6623,28761748
TX,2012,police protection - officers,3455,17851646,0,0,0,3455,3455,17851646
TX,2012,police protection - other,3080,10812476,88,97626,7832,3124,3168,10910102
TX,2012,fire protection total,0,0,0,0,0,0,0,0
TX,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
TX,2012,fire protection - other,0,0,0,0,0,0,0,0
TX,2012,corrections,40557,119811758,622,844064,52166,40852,41179,120655822
TX,2012,highways,12428,52819913,261,579035,23947,12564,12689,53398948
TX,2012,air transportation,0,0,0,0,0,0,0,0
TX,2012,water transport and terminals,0,0,0,0,0,0,0,0
TX,2012,public welfare,22478,69452737,51,115717,5085,22507,22529,69568454
TX,2012,health,18485,80624966,800,2258132,77236,18921,19285,82883098
TX,2012,hospitals,23242,106649343,2725,10833649,299476,24934,25967,117482992
TX,2012,social insurance administration,4407,15408477,38,65352,3150,4425,4445,15473829
TX,2012,solid waste management,0,0,0,0,0,0,0,0
TX,2012,sewerage,0,0,0,0,0,0,0,0
TX,2012,parks and recreation,1088,3400634,144,162602,16191,1179,1232,3563236
TX,2012,housing and community development,0,0,0,0,0,0,0,0
TX,2012,natural resources,10111,45651784,2074,2136741,89024,10614,12185,47788525
TX,2012,water transport and terminals,0,0,0,0,0,0,0,0
TX,2012,electric power,0,0,0,0,0,0,0,0
TX,2012,gas supply,0,0,0,0,0,0,0,0
TX,2012,transit,0,0,0,0,0,0,0,0
TX,2012,education total,105333,609397114,77162,98070597,5586141,136896,182495,707467711
TX,2012,education - elementary and secondary total,18,87890,4,3204,128,19,22,91094
TX,2012,education - elementary and secondary instructional,13,61052,0,0,0,13,13,61052
TX,2012,education - elementary and secondary other,5,26838,4,3204,128,6,9,30042
TX,2012,education - higher education total,101098,590723421,76840,97129014,5544589,132427,177938,687852435
TX,2012,education - higher education instructional,25327,252669824,26155,44496478,1867175,35877,51482,297166302
