state,year,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_full_time_and_part_time_employees,total_march_pay
NY,2014,education - higher education instructional,14981,113843555,17512,31622329,873751,20316,32493,145465884
NY,2014,education - higher education other,29285,141812794,20475,22746324,1210496,36726,49760,164559118
NY,2014,education - other,3857,21134074,113,265293,10600,3917,3970,21399367
NY,2014,libraries,0,0,0,0,0,0,0,0
NY,2014,liquor stores,0,0,0,0,0,0,0,0
NY,2014,other and unallocable,9497,54222083,393,1124702,30835,9679,9890,55346785
NC,2014,total,127043,589400501,44338,61446982,3265572,145495,171381,650847483
NC,2014,financial administration,3561,16667467,25,17612,437,3564,3586,16685079
NC,2014,other government administration,767,3772251,435,933401,52683,1065,1202,4705652
NC,2014,judicial and legal,6272,29744043,467,337765,3824,6293,6739,30081808
NC,2014,police protection total,2869,17050387,0,0,0,2869,2869,17050387
NC,2014,police protection - officers,2270,13998087,0,0,0,2270,2270,13998087
NC,2014,police protection - other,599,3052300,0,0,0,599,599,3052300
NC,2014,fire protection total,0,0,0,0,0,0,0,0
NC,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
NC,2014,fire protection - other,0,0,0,0,0,0,0,0
NC,2014,corrections,19830,74459033,0,0,0,19830,19830,74459033
NC,2014,highways,10802,41574474,29,42789,4631,10828,10831,41617263
NC,2014,air transportation,0,0,0,0,0,0,0,0
NC,2014,water transport and terminals,222,983442,1,1705,131,223,223,985147
NC,2014,public welfare,1111,4076980,34,46656,1631,1120,1145,4123636
NC,2014,health,2617,10713868,158,304224,14070,2697,2775,11018092
NC,2014,hospitals,18036,73286226,1722,4296770,83158,18505,19758,77582996
NC,2014,social insurance administration,1542,6738570,78,114438,1468,1550,1620,6853008
NC,2014,solid waste management,281,1441026,0,0,0,281,281,1441026
NC,2014,sewerage,0,0,0,0,0,0,0,0
NC,2014,parks and recreation,1386,4654215,43,55397,4408,1411,1429,4709612
NC,2014,housing and community development,0,0,0,0,0,0,0,0
NC,2014,natural resources,3967,14975182,210,246774,11114,4031,4177,15221956
NC,2014,water transport and terminals,0,0,0,0,0,0,0,0
NC,2014,electric power,0,0,0,0,0,0,0,0
NC,2014,gas supply,0,0,0,0,0,0,0,0
NC,2014,transit,0,0,0,0,0,0,0,0
NC,2014,education total,48991,267229657,40635,54097491,3028495,66102,89626,321327148
NC,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
NC,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NC,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
NC,2014,education - higher education total,45157,249199093,40379,53946283,3026915,62259,85536,303145376
NC,2014,education - higher education instructional,15501,118912458,13953,31245186,1246993,22548,29454,150157644
NC,2014,education - higher education other,29656,130286635,26426,22701097,1779922,39711,56082,152987732
NC,2014,education - other,3834,18030564,256,151208,1580,3843,4090,18181772
NC,2014,libraries,0,0,0,0,0,0,0,0
NC,2014,liquor stores,0,0,0,0,0,0,0,0
NC,2014,other and unallocable,4789,22033680,501,951960,59522,5126,5290,22985640
ND,2014,total,15747,72319005,9760,10287457,531993,18752,25507,82606462
ND,2014,financial administration,669,2925766,46,86175,3518,688,715,3011941
ND,2014,other government administration,205,942728,152,108288,4295,230,357,1051016
ND,2014,judicial and legal,591,3206223,45,41318,1896,602,636,3247541
ND,2014,police protection total,205,1096743,7,7025,357,207,212,1103768
ND,2014,police protection - officers,160,928281,0,0,0,160,160,928281
ND,2014,police protection - other,45,168462,7,7025,357,47,52,175487
ND,2014,fire protection total,0,0,0,0,0,0,0,0
ND,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
ND,2014,fire protection - other,0,0,0,0,0,0,0,0
ND,2014,corrections,835,3255585,98,220967,7083,875,933,3476552
ND,2014,highways,1021,5487643,6,12163,543,1024,1027,5499806
ND,2014,air transportation,0,0,0,0,0,0,0,0
ND,2014,water transport and terminals,0,0,0,0,0,0,0,0
ND,2014,public welfare,462,1562455,128,241616,14315,543,590,1804071
ND,2014,health,1553,5999344,361,365937,25982,1700,1914,6365281
ND,2014,hospitals,877,2554582,146,205315,7751,921,1023,2759897
ND,2014,social insurance administration,315,1294659,68,88547,4832,342,383,1383206
ND,2014,solid waste management,0,0,0,0,0,0,0,0
ND,2014,sewerage,0,0,0,0,0,0,0,0
ND,2014,parks and recreation,172,593260,11,20175,1004,178,183,613435
ND,2014,housing and community development,0,0,0,0,0,0,0,0
ND,2014,natural resources,917,3959042,492,571865,30272,1086,1409,4530907
ND,2014,water transport and terminals,0,0,0,0,0,0,0,0
ND,2014,electric power,0,0,0,0,0,0,0,0
ND,2014,gas supply,0,0,0,0,0,0,0,0
ND,2014,transit,0,0,0,0,0,0,0,0
ND,2014,education total,6424,32243480,8075,8161014,423019,8816,14499,40404494
ND,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
ND,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
ND,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
ND,2014,education - higher education total,6114,30999872,8030,8076933,419480,8486,14144,39076805
ND,2014,education - higher education instructional,2053,14558155,2944,5223879,187341,3112,4997,19782034
ND,2014,education - higher education other,4061,16441717,5086,2853054,232139,5374,9147,19294771
ND,2014,education - other,310,1243608,45,84081,3539,330,355,1327689
ND,2014,libraries,0,0,0,0,0,0,0,0
ND,2014,liquor stores,0,0,0,0,0,0,0,0
ND,2014,other and unallocable,1501,7197495,125,157052,7126,1540,1626,7354547
OH,2014,total,108636,567073786,79910,88641017,4898931,136355,188546,655714803
OH,2014,financial administration,6404,35089506,261,547806,28642,6565,6665,35637312
OH,2014,other government administration,699,3150733,159,107763,9441,752,858,3258496
OH,2014,judicial and legal,2816,16592595,533,1337035,40255,3043,3349,17929630
OH,2014,police protection total,2599,13368062,9,26297,1499,2607,2608,13394359
OH,2014,police protection - officers,1429,8421881,0,0,0,1429,1429,8421881
OH,2014,police protection - other,1170,4946181,9,26297,1499,1178,1179,4972478
OH,2014,fire protection total,0,0,0,0,0,0,0,0
OH,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
OH,2014,fire protection - other,0,0,0,0,0,0,0,0
OH,2014,corrections,13096,58064324,21,58048,3093,13113,13117,58122372
OH,2014,highways,5684,27295621,730,1568449,96401,6228,6414,28864070
OH,2014,air transportation,0,0,0,0,0,0,0,0
OH,2014,water transport and terminals,0,0,0,0,0,0,0,0
OH,2014,public welfare,2646,14976114,340,787894,46702,2920,2986,15764008
OH,2014,health,3028,17055344,196,470143,25830,3174,3224,17525487
OH,2014,hospitals,12508,61647675,5914,13516635,561677,15681,18422,75164310
OH,2014,social insurance administration,1814,8073953,133,198998,11696,1889,1947,8272951
OH,2014,solid waste management,0,0,0,0,0,0,0,0
OH,2014,sewerage,0,0,0,0,0,0,0,0
OH,2014,parks and recreation,391,1681252,248,336441,22083,516,639,2017693
OH,2014,housing and community development,0,0,0,0,0,0,0,0
OH,2014,natural resources,2234,9978624,375,705110,42958,2476,2609,10683734
OH,2014,water transport and terminals,0,0,0,0,0,0,0,0
OH,2014,electric power,0,0,0,0,0,0,0,0
OH,2014,gas supply,0,0,0,0,0,0,0,0
OH,2014,transit,0,0,0,0,0,0,0,0
OH,2014,education total,50316,276672169,70689,68506644,3985510,72859,121005,345178813
OH,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
OH,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
OH,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
OH,2014,education - higher education total,48396,266619719,70520,68239175,3972693,70866,118916,334858894
OH,2014,education - higher education instructional,16438,121465425,21009,31920345,1171052,23067,37447,153385770
OH,2014,education - higher education other,31958,145154294,49511,36318830,2801641,47799,81469,181473124
OH,2014,education - other,1920,10052450,169,267469,12817,1993,2089,10319919
OH,2014,libraries,0,0,0,0,0,0,0,0
OH,2014,liquor stores,0,0,0,0,0,0,0,0
OH,2014,other and unallocable,4401,23427814,302,473754,23144,4532,4703,23901568
OK,2014,total,60113,241787017,24752,23117941,1345403,67729,84865,264904958
OK,2014,financial administration,2861,11575230,80,93229,5412,2891,2941,11668459
OK,2014,other government administration,451,1767056,92,168339,10837,512,543,1935395
OK,2014,judicial and legal,2806,12448723,121,172137,8662,2856,2927,12620860
OK,2014,police protection total,1866,8623296,50,58865,3593,1886,1916,8682161
OK,2014,police protection - officers,941,5008861,3,5086,174,942,944,5013947
OK,2014,police protection - other,925,3614435,47,53779,3419,944,972,3668214
OK,2014,fire protection total,0,0,0,0,0,0,0,0
OK,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
OK,2014,fire protection - other,0,0,0,0,0,0,0,0
OK,2014,corrections,4605,14303030,64,117590,4165,4628,4669,14420620
OK,2014,highways,2875,10731962,0,0,0,2875,2875,10731962
OK,2014,air transportation,10,51200,1,990,99,11,11,52190
OK,2014,water transport and terminals,0,0,0,0,0,0,0,0
OK,2014,public welfare,8162,21610281,8,14891,822,8168,8170,21625172
OK,2014,health,5206,20222677,319,731673,29192,5370,5525,20954350
OK,2014,hospitals,1588,5830422,50,83270,4351,1613,1638,5913692
OK,2014,social insurance administration,850,3169915,60,259854,6848,888,910,3429769
OK,2014,solid waste management,76,375107,9,6700,609,79,85,381807
OK,2014,sewerage,0,0,0,0,0,0,0,0
OK,2014,parks and recreation,558,1577087,287,291388,28052,716,845,1868475
OK,2014,housing and community development,0,0,0,0,0,0,0,0
OK,2014,natural resources,1550,5597700,828,792234,46376,1811,2378,6389934
OK,2014,water transport and terminals,0,0,0,0,0,0,0,0
OK,2014,electric power,590,3397852,16,24523,1144,596,606,3422375
OK,2014,gas supply,0,0,0,0,0,0,0,0
OK,2014,transit,0,0,0,0,0,0,0,0
OK,2014,education total,23767,111205342,22648,20109421,1185254,30485,46415,131314763
OK,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
OK,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
OK,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
OK,2014,education - higher education total,22096,104635826,22597,20051349,1181581,28793,44693,124687175
OK,2014,education - higher education instructional,6373,43614990,6586,8938189,311248,8136,12959,52553179
OK,2014,education - higher education other,15723,61020836,16011,11113160,870333,20657,31734,72133996
OK,2014,education - other,1671,6569516,51,58072,3673,1692,1722,6627588
OK,2014,libraries,0,0,0,0,0,0,0,0
OK,2014,liquor stores,0,0,0,0,0,0,0,0
OK,2014,other and unallocable,2292,9300137,119,192837,9987,2344,2411,9492974
OR,2014,total,57826,286562941,24455,40007649,1617336,66966,82281,326570590
OR,2014,financial administration,3863,17796521,165,260039,13968,3943,4028,18056560
OR,2014,other government administration,894,4533673,176,382765,17181,992,1070,4916438
OR,2014,judicial and legal,2920,14722695,174,534345,17763,3020,3094,15257040
OR,2014,police protection total,1331,7188710,137,114331,5103,1360,1468,7303041
OR,2014,police protection - officers,673,4197306,0,0,0,673,673,4197306
OR,2014,police protection - other,658,2991404,137,114331,5103,687,795,3105735
OR,2014,fire protection total,0,0,0,0,0,0,0,0
OR,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
OR,2014,fire protection - other,0,0,0,0,0,0,0,0
OR,2014,corrections,5012,24448927,133,280353,9886,5068,5145,24729280
OR,2014,highways,3528,18114958,231,607514,26563,3678,3759,18722472
OR,2014,air transportation,11,52696,1,2526,120,12,12,55222
OR,2014,water transport and terminals,0,0,0,0,0,0,0,0
OR,2014,public welfare,7353,27846327,379,714144,30637,7527,7732,28560471
OR,2014,health,2096,9379481,153,406279,14211,2177,2249,9785760
OR,2014,hospitals,5473,25578270,3295,15779221,443943,7982,8768,41357491
OR,2014,social insurance administration,1998,12398311,77,255033,8110,2044,2075,12653344
OR,2014,solid waste management,0,0,0,0,0,0,0,0
OR,2014,sewerage,0,0,0,0,0,0,0,0
OR,2014,parks and recreation,431,1862860,13,24915,1320,438,444,1887775
OR,2014,housing and community development,0,0,0,0,0,0,0,0
OR,2014,natural resources,2400,10817487,251,398250,21457,2520,2651,11215737
OR,2014,water transport and terminals,0,0,0,0,0,0,0,0
OR,2014,electric power,0,0,0,0,0,0,0,0
OR,2014,gas supply,0,0,0,0,0,0,0,0
OR,2014,transit,0,0,0,0,0,0,0,0
OR,2014,education total,18944,104122038,19174,20122789,1002086,24606,38118,124244827
OR,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
OR,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
OR,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
OR,2014,education - higher education total,18167,100287867,19107,20030640,997499,23803,37274,120318507
OR,2014,education - higher education instructional,10181,70206864,3258,7509946,204836,11338,13439,77716810
OR,2014,education - higher education other,7986,30081003,15849,12520694,792663,12465,23835,42601697
OR,2014,education - other,777,3834171,67,92149,4587,803,844,3926320
OR,2014,libraries,0,0,0,0,0,0,0,0
OR,2014,liquor stores,206,906619,8,11254,671,210,214,917873
OR,2014,other and unallocable,1366,6793368,88,113891,4317,1389,1454,6907259
PA,2014,total,140760,689205344,64995,108618120,3655546,162248,205755,797823464
PA,2014,financial administration,6343,28062555,1039,2282403,107273,6990,7382,30344958
PA,2014,other government administration,2742,12082433,486,2211938,54177,3068,3228,14294371
PA,2014,judicial and legal,3050,26410822,0,0,0,3050,3050,26410822
PA,2014,police protection total,6566,40307281,332,952269,17342,6671,6898,41259550
PA,2014,police protection - officers,5195,31879630,8,14377,748,5200,5203,31894007
PA,2014,police protection - other,1371,8427651,324,937892,16594,1471,1695,9365543
PA,2014,fire protection total,0,0,0,0,0,0,0,0
PA,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
PA,2014,fire protection - other,0,0,0,0,0,0,0,0
PA,2014,corrections,18033,82121958,721,2416485,57782,18381,18754,84538443
PA,2014,highways,12471,49395513,2838,6628037,185225,13581,15309,56023550
PA,2014,air transportation,119,446931,31,70368,2163,132,150,517299
PA,2014,water transport and terminals,186,801403,54,153598,4710,214,240,955001
PA,2014,public welfare,10421,40239280,1648,3373751,107190,11066,12069,43613031
PA,2014,health,1643,8094925,367,1014381,10576,1706,2010,9109306
PA,2014,hospitals,10489,36361799,1658,2818808,87496,11005,12147,39180607
PA,2014,social insurance administration,3949,15959066,635,1943893,47105,4233,4584,17902959
PA,2014,solid waste management,0,0,0,0,0,0,0,0
PA,2014,sewerage,0,0,0,0,0,0,0,0
PA,2014,parks and recreation,1610,6800704,1375,3526629,173713,2657,2985,10327333
PA,2014,housing and community development,0,0,0,0,0,0,0,0
PA,2014,natural resources,5029,23878275,2640,5389651,119166,5726,7669,29267926
PA,2014,water transport and terminals,0,0,0,0,0,0,0,0
PA,2014,electric power,0,0,0,0,0,0,0,0
PA,2014,gas supply,0,0,0,0,0,0,0,0
PA,2014,transit,0,0,0,0,0,0,0,0
PA,2014,education total,49461,281217032,47736,69516230,2405584,63457,97197,350733262
PA,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
PA,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
PA,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
PA,2014,education - higher education total,44688,261762974,47430,68602296,2385904,58567,92118,330365270
PA,2014,education - higher education instructional,15257,129622895,12927,39039007,802519,19853,28184,168661902
PA,2014,education - higher education other,29431,132140079,34503,29563289,1583385,38714,63934,161703368
PA,2014,education - other,4773,19454058,306,913934,19680,4890,5079,20367992
PA,2014,libraries,0,0,0,0,0,0,0,0
PA,2014,liquor stores,3108,10893810,2596,5134842,230658,4498,5704,16028652
PA,2014,other and unallocable,5540,26131557,839,1184837,45386,5813,6379,27316394
RI,2014,total,17041,95347209,7053,6850227,259260,18659,24094,102197436
RI,2014,financial administration,881,4861182,5,22291,527,884,886,4883473
RI,2014,other government administration,732,3871415,337,351098,8122,785,1069,4222513
RI,2014,judicial and legal,1169,6947930,18,43048,1566,1180,1187,6990978
RI,2014,police protection total,345,2506422,0,0,0,345,345,2506422
RI,2014,police protection - officers,262,1966142,0,0,0,262,262,1966142
RI,2014,police protection - other,83,540280,0,0,0,83,83,540280
RI,2014,fire protection total,0,0,0,0,0,0,0,0
RI,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
RI,2014,fire protection - other,0,0,0,0,0,0,0,0
RI,2014,corrections,1520,9758751,6,12734,202,1521,1526,9771485
RI,2014,highways,713,3723080,71,82719,5551,746,784,3805799
RI,2014,air transportation,145,991258,2,6169,102,146,147,997427
RI,2014,water transport and terminals,0,0,0,0,0,0,0,0
RI,2014,public welfare,1309,7628739,15,37375,1720,1320,1324,7666114
RI,2014,health,981,5167440,26,13919,1397,990,1007,5181359
RI,2014,hospitals,852,4222776,2,11835,295,854,854,4234611
RI,2014,social insurance administration,374,1969534,11,28591,1016,381,385,1998125
RI,2014,solid waste management,97,598242,4,7356,257,98,101,605598
RI,2014,sewerage,252,1269935,0,0,0,252,252,1269935
RI,2014,parks and recreation,49,187667,0,0,0,49,49,187667
RI,2014,housing and community development,0,0,0,0,0,0,0,0
RI,2014,natural resources,376,2185236,0,0,0,376,376,2185236
RI,2014,water transport and terminals,0,0,0,0,0,0,0,0
RI,2014,electric power,0,0,0,0,0,0,0,0
RI,2014,gas supply,0,0,0,0,0,0,0,0
RI,2014,transit,781,3841586,0,0,0,781,781,3841586
RI,2014,education total,4841,25785862,6527,6183659,236353,6312,11368,31969521
RI,2014,education - elementary and secondary total,361,1959204,74,66747,7048,414,435,2025951
RI,2014,education - elementary and secondary instructional,254,1617925,5,7535,166,255,259,1625460
RI,2014,education - elementary and secondary other,107,341279,69,59212,6882,159,176,400491
RI,2014,education - higher education total,3989,20847124,6441,6087267,228282,5401,10430,26934391
RI,2014,education - higher education instructional,1352,8791899,2267,3782479,78904,1838,3619,12574378
RI,2014,education - higher education other,2637,12055225,4174,2304788,149378,3563,6811,14360013
RI,2014,education - other,491,2979534,12,29645,1023,497,503,3009179
RI,2014,libraries,0,0,0,0,0,0,0,0
RI,2014,liquor stores,0,0,0,0,0,0,0,0
RI,2014,other and unallocable,1624,9830154,29,49433,2152,1639,1653,9879587
SC,2014,total,70754,284051487,21553,23484053,1340437,78707,92307,307535540
SC,2014,financial administration,3221,11561832,196,328112,21350,3351,3417,11889944
SC,2014,other government administration,544,2181092,522,358614,28131,712,1066,2539706
SC,2014,judicial and legal,829,3994864,14,23126,1138,836,843,4017990
SC,2014,police protection total,2055,7568916,5,8832,556,2058,2060,7577748
SC,2014,police protection - officers,1379,5397972,0,0,0,1379,1379,5397972
SC,2014,police protection - other,676,2170944,5,8832,556,679,681,2179776
SC,2014,fire protection total,0,0,0,0,0,0,0,0
SC,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
SC,2014,fire protection - other,0,0,0,0,0,0,0,0
SC,2014,corrections,8183,23152230,85,175646,6808,8224,8268,23327876
SC,2014,highways,4276,14237116,5,10552,680,4280,4281,14247668
SC,2014,air transportation,13,61462,1,660,22,13,14,62122
SC,2014,water transport and terminals,487,2510650,6,6734,228,488,493,2517384
SC,2014,public welfare,4776,13672186,8,17082,908,4781,4784,13689268
SC,2014,health,5043,17550235,315,796334,33784,5245,5358,18346569
SC,2014,hospitals,6776,20468062,313,1286437,39324,7001,7089,21754499
SC,2014,social insurance administration,1103,3600482,50,71562,4452,1130,1153,3672044
SC,2014,solid waste management,0,0,0,0,0,0,0,0
SC,2014,sewerage,0,0,0,0,0,0,0,0
SC,2014,parks and recreation,738,1679996,47,32946,3186,757,785,1712942
SC,2014,housing and community development,138,589582,1,316,10,138,139,589898
SC,2014,natural resources,1988,6421816,264,220502,24784,2138,2252,6642318
SC,2014,water transport and terminals,12,71440,0,0,0,12,12,71440
SC,2014,electric power,1735,11368803,7,28688,943,1740,1742,11397491
SC,2014,gas supply,0,0,0,0,0,0,0,0
SC,2014,transit,0,0,0,0,0,0,0,0
SC,2014,education total,27371,138027933,19648,20028892,1169363,34309,47019,158056825
SC,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
SC,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
SC,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
SC,2014,education - higher education total,24499,127464539,19379,19639358,1149823,31320,43878,147103897
SC,2014,education - higher education instructional,8812,59641346,7737,9562473,408432,11237,16549,69203819
SC,2014,education - higher education other,15687,67823193,11642,10076885,741391,20083,27329,77900078
SC,2014,education - other,2872,10563394,269,389534,19540,2989,3141,10952928
SC,2014,libraries,35,130096,0,0,0,35,35,130096
SC,2014,liquor stores,0,0,0,0,0,0,0,0
SC,2014,other and unallocable,1431,5202694,66,89018,4770,1459,1497,5291712
SD,2014,total,12738,52100518,6260,5344475,327367,14588,18998,57444993
SD,2014,financial administration,430,2075014,17,30925,1696,440,447,2105939
SD,2014,other government administration,346,1429140,78,105534,7172,386,424,1534674
SD,2014,judicial and legal,590,2751363,92,126053,7918,635,682,2877416
SD,2014,police protection total,329,1338214,19,28134,1274,337,348,1366348
SD,2014,police protection - officers,210,950726,0,0,0,210,210,950726
SD,2014,police protection - other,119,387488,19,28134,1274,127,138,415622
SD,2014,fire protection total,0,0,0,0,0,0,0,0
SD,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
SD,2014,fire protection - other,0,0,0,0,0,0,0,0
SD,2014,corrections,857,2890814,27,36082,2533,871,884,2926896
SD,2014,highways,963,3749102,66,69699,4661,989,1029,3818801
SD,2014,air transportation,0,0,0,0,0,0,0,0
SD,2014,water transport and terminals,0,0,0,0,0,0,0,0
SD,2014,public welfare,1653,5887463,134,217079,13551,1730,1787,6104542
SD,2014,health,513,2273565,143,417986,17520,613,656,2691551
SD,2014,hospitals,353,1066165,50,65412,4561,379,403,1131577
SD,2014,social insurance administration,246,752815,7,10091,658,250,253,762906
SD,2014,solid waste management,0,0,0,0,0,0,0,0
SD,2014,sewerage,0,0,0,0,0,0,0,0
SD,2014,parks and recreation,122,412256,29,31275,2983,139,151,443531
SD,2014,housing and community development,0,0,0,0,0,0,0,0
SD,2014,natural resources,776,2894914,458,489285,30597,948,1234,3384199
SD,2014,water transport and terminals,0,0,0,0,0,0,0,0
SD,2014,electric power,0,0,0,0,0,0,0,0
SD,2014,gas supply,0,0,0,0,0,0,0,0
SD,2014,transit,0,0,0,0,0,0,0,0
SD,2014,education total,4783,21411809,5092,3659826,228502,6073,9875,25071635
SD,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
SD,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
SD,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
SD,2014,education - higher education total,4431,20095194,5072,3627096,226283,5708,9503,23722290
SD,2014,education - higher education instructional,1580,9820993,1572,2290762,99130,2140,3152,12111755
SD,2014,education - higher education other,2851,10274201,3500,1336334,127153,3568,6351,11610535
SD,2014,education - other,352,1316615,20,32730,2219,365,372,1349345
SD,2014,libraries,0,0,0,0,0,0,0,0
SD,2014,liquor stores,0,0,0,0,0,0,0,0
SD,2014,other and unallocable,777,3167884,48,57094,3741,798,825,3224978
TN,2014,total,70425,291924952,26794,24790527,1498527,79258,97219,316715479
TN,2014,financial administration,3297,14460936,69,75061,5121,3329,3366,14535997
TN,2014,other government administration,752,3174235,13,8726,376,754,765,3182961
TN,2014,judicial and legal,2483,13830647,40,56029,2033,2496,2523,13886676
TN,2014,police protection total,1752,8023496,15,27259,1441,1761,1767,8050755
TN,2014,police protection - officers,1356,6682700,8,8576,714,1360,1364,6691276
TN,2014,police protection - other,396,1340796,7,18683,727,401,403,1359479
TN,2014,fire protection total,0,0,0,0,0,0,0,0
TN,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
TN,2014,fire protection - other,0,0,0,0,0,0,0,0
TN,2014,corrections,7003,20990620,19,33360,2118,7016,7022,21023980
TN,2014,highways,3465,12156988,0,0,0,3465,3465,12156988
TN,2014,air transportation,0,0,0,0,0,0,0,0
TN,2014,water transport and terminals,0,0,0,0,0,0,0,0
TN,2014,public welfare,7633,25862348,5,5304,356,7635,7638,25867652
TN,2014,health,4141,17666153,115,368208,14461,4223,4256,18034361
TN,2014,hospitals,3671,13217839,110,454626,16438,3765,3781,13672465
TN,2014,social insurance administration,1013,3798560,93,143594,9328,1069,1106,3942154
TN,2014,solid waste management,0,0,0,0,0,0,0,0
TN,2014,sewerage,0,0,0,0,0,0,0,0
TN,2014,parks and recreation,942,2314966,219,170734,17680,1049,1161,2485700
TN,2014,housing and community development,0,0,0,0,0,0,0,0
TN,2014,natural resources,3409,13951785,495,740513,58925,3752,3904,14692298
TN,2014,water transport and terminals,0,0,0,0,0,0,0,0
TN,2014,electric power,0,0,0,0,0,0,0,0
TN,2014,gas supply,0,0,0,0,0,0,0,0
TN,2014,transit,0,0,0,0,0,0,0,0
TN,2014,education total,28380,132963568,25449,22516403,1359999,36398,53829,155479971
TN,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
TN,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
TN,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
TN,2014,education - higher education total,26513,125936227,25251,22277717,1348937,34464,51764,148213944
TN,2014,education - higher education instructional,9100,58270532,10109,11924140,593097,12627,19209,70194672
TN,2014,education - higher education other,17413,67665695,15142,10353577,755840,21837,32555,78019272
TN,2014,education - other,1867,7027341,198,238686,11062,1934,2065,7266027
TN,2014,libraries,0,0,0,0,0,0,0,0
TN,2014,liquor stores,0,0,0,0,0,0,0,0
TN,2014,other and unallocable,2484,9512811,152,190710,10251,2546,2636,9703521
TX,2014,total,267657,1302844965,91732,127277726,6163194,302479,359389,1430122691
TX,2014,financial administration,7509,35046090,344,438413,31144,7687,7853,35484503
TX,2014,other government administration,1914,9227734,401,460649,26052,2062,2315,9688383
TX,2014,judicial and legal,5523,29540094,275,1557984,37365,5733,5798,31098078
TX,2014,police protection total,6762,34853415,74,81592,6247,6797,6836,34935007
TX,2014,police protection - officers,3546,22584285,0,0,0,3546,3546,22584285
TX,2014,police protection - other,3216,12269130,74,81592,6247,3251,3290,12350722
TX,2014,fire protection total,0,0,0,0,0,0,0,0
TX,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
TX,2014,fire protection - other,0,0,0,0,0,0,0,0
TX,2014,corrections,39593,122177975,603,857563,54085,39899,40196,123035538
TX,2014,highways,12697,54445215,288,790027,20844,12815,12985,55235242
TX,2014,air transportation,0,0,0,0,0,0,0,0
TX,2014,water transport and terminals,0,0,0,0,0,0,0,0
TX,2014,public welfare,23762,77127324,57,134921,5797,23795,23819,77262245
TX,2014,health,18536,84353230,428,1379629,49944,18818,18964,85732859
TX,2014,hospitals,21412,103330414,2761,11286030,317622,23206,24173,114616444
TX,2014,social insurance administration,3866,14153948,33,70317,3094,3884,3899,14224265
TX,2014,solid waste management,0,0,0,0,0,0,0,0
TX,2014,sewerage,0,0,0,0,0,0,0,0
TX,2014,parks and recreation,1120,3619399,127,158497,14081,1200,1247,3777896
TX,2014,housing and community development,0,0,0,0,0,0,0,0
TX,2014,natural resources,9733,44902791,2631,2883138,154103,10603,12364,47785929
TX,2014,water transport and terminals,0,0,0,0,0,0,0,0
TX,2014,electric power,0,0,0,0,0,0,0,0
TX,2014,gas supply,0,0,0,0,0,0,0,0
TX,2014,transit,0,0,0,0,0,0,0,0
TX,2014,education total,107790,654574932,83367,106618972,5418908,138406,191157,761193904
TX,2014,education - elementary and secondary total,16,77140,5,6388,252,18,21,83528
TX,2014,education - elementary and secondary instructional,14,69977,5,6388,252,16,19,76365
TX,2014,education - elementary and secondary other,2,7163,0,0,0,2,2,7163
TX,2014,education - higher education total,103606,634792525,82912,105503185,5373243,133963,186518,740295710
TX,2014,education - higher education instructional,26428,273439811,30778,53750815,2052949,38027,57206,327190626
TX,2014,education - higher education other,77178,361352714,52134,51752370,3320294,95936,129312,413105084
